start_time,window_name,elapsed_time,gpu0_energy
1742473009.0419357,epoch,0.8714978694915771,35.03600000000006
1742473009.9153707,epoch,0.005776643753051758,0.0
1742473009.9289677,epoch,0.005780220031738281,0.0
1742473009.936666,epoch,0.008084535598754883,0.0
1742473009.9467227,epoch,0.005093812942504883,0.0
1742473009.953581,epoch,0.0074062347412109375,0.0
1742473009.9666915,epoch,0.0060901641845703125,38.004000000000815
1742473009.9750195,epoch,0.006257772445678711,0.0
1742473009.9865675,epoch,0.00984048843383789,0.0
1742473009.998223,epoch,0.005499362945556641,0.0
1742473010.0072308,epoch,0.005953788757324219,0.0
1742473010.01473,epoch,0.004785776138305664,0.0
1742473010.021306,epoch,0.010319948196411133,0.0
1742473010.0334163,epoch,0.006272792816162109,0.0
1742473010.041691,epoch,0.008971929550170898,0.0
1742473010.0525832,epoch,0.008142471313476562,0.0
1742473010.0626328,epoch,0.013640165328979492,62.46600000000035
1742473010.0798607,epoch,0.011501312255859375,0.0
1742473010.093917,epoch,0.00896596908569336,0.0
1742473010.107585,epoch,0.010691642761230469,0.0
1742473010.1206791,epoch,0.011966466903686523,0.0
1742473010.1353922,epoch,0.009483814239501953,0.0
1742473010.1471457,epoch,0.009357213973999023,0.0
1742473010.1585321,epoch,0.008265495300292969,0.0
1742473010.1689892,epoch,0.008564949035644531,59.286999999996624
1742473010.179505,epoch,0.007315397262573242,0.0
1742473010.1886904,epoch,0.006029844284057617,0.0
1742473010.197816,epoch,0.0061833858489990234,0.0
1742473010.2072146,epoch,0.006369829177856445,0.0
1742473010.215205,epoch,0.005888223648071289,0.0
1742473010.2279365,epoch,0.0066645145416259766,0.0
1742473010.2364352,epoch,0.0078029632568359375,0.0
1742473010.2465312,epoch,0.009906291961669922,0.0
1742473010.258479,epoch,0.006684303283691406,0.0
1742473010.2678773,epoch,0.007479190826416016,60.824000000000524
1742473010.277775,epoch,0.007229804992675781,0.0
1742473010.2871602,epoch,0.007496356964111328,0.0
1742473010.2963684,epoch,0.006295919418334961,0.0
1742473010.307972,epoch,0.00775599479675293,0.0
1742473010.3174572,epoch,0.007369279861450195,0.0
1742473010.3274064,epoch,0.00643610954284668,0.0
1742473010.336492,epoch,0.008855819702148438,0.0
1742473010.3473043,epoch,0.00650787353515625,0.0
1742473010.3562202,epoch,0.006719112396240234,0.0
1742473010.367468,epoch,0.009485483169555664,58.40299999999843
1742473010.3789937,epoch,0.007987737655639648,0.0
1742473010.3896747,epoch,0.008184671401977539,0.0
1742473010.4002707,epoch,0.008494138717651367,0.0
1742473010.4108377,epoch,0.00765538215637207,0.0
1742473010.4207587,epoch,0.012900829315185547,0.0
