timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-04-29T21:56:19,SpatialOnlyGCN_energy_training,d22e579c-e827-45d5-9dd0-a57599cd89e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.558044238998264,3.405205715962208e-05,2.339054381247381e-06,3.5,18.43272003072333,10.0,1.366497513500033e-05,7.45328374040094e-05,3.90415667333299e-05,0.0001272393792723,The Netherlands,NLD,groningen,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.0,16,AMD Ryzen 9 5900HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,6.5664,53.2222,11.683910369873049,machine,N,1.0
2025-04-29T21:59:17,SpatialOnlyGCN_energy_training,9f2e521a-c150-43c5-a565-d803b2676d14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.484630537997873,3.418971502171702e-05,2.3604133313601843e-06,3.5,18.73002427481644,10.0,1.3590092096389224e-05,7.533589360199378e-05,3.882776781110806e-05,0.00012775375350949106,The Netherlands,NLD,groningen,,,Linux-5.15.167.4-microsoft-standard-WSL2-x86_64-with-glibc2.35,3.10.12,3.0.0,16,AMD Ryzen 9 5900HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,6.5664,53.2222,11.683910369873047,machine,N,1.0
