DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-01 00:00:00;16.2;43.71;40.0;0.0;210.0;20.0;142.0;147.0
2021-08-01 01:00:00;14.23;35.02;40.0;0.0;220.0;20.0;142.0;147.0
2021-08-01 02:00:00;12.84;31.29;50.0;0.0;210.0;30.0;142.0;150.0
2021-08-01 03:00:00;11.73;29.92;50.0;0.0;220.0;30.0;142.0;149.0
2021-08-01 04:00:00;10.96;28.22;50.0;0.0;220.0;30.0;141.0;149.0
2021-08-01 05:00:00;9.66;28.12;60.0;0.0;200.0;30.0;145.0;153.0
2021-08-01 06:00:00;10.27;25.76;60.0;0.0;220.0;40.0;152.0;160.0
2021-08-01 07:00:00;12.94;23.96;70.0;0.0;220.0;30.0;154.0;173.0
2021-08-01 08:00:00;10.67;32.63;80.0;2.0;250.0;40.0;152.0;172.0
2021-08-01 09:00:00;9.2;38.15;70.0;4.0;280.0;30.0;157.0;172.0
2021-08-01 10:00:00;13.77;37.85;60.0;3.0;260.0;30.0;147.0;184.0
2021-08-01 11:00:00;8.57;64.24;60.0;3.0;260.0;20.0;149.0;172.0
2021-08-01 12:00:00;13.31;59.34;90.0;0.0;300.0;30.0;141.0;180.0
2021-08-01 13:00:00;8.96;65.88;70.0;0.0;320.0;30.0;142.0;185.0
2021-08-01 14:00:00;6.36;66.29;70.0;0.0;300.0;40.0;136.0;185.0
2021-08-01 15:00:00;5.68;68.66;70.0;0.0;310.0;40.0;130.0;183.0
2021-08-01 16:00:00;7.75;59.5;80.0;0.0;310.0;40.0;126.0;175.0
2021-08-01 17:00:00;9.72;53.93;70.0;0.0;300.0;30.0;123.0;177.0
2021-08-01 18:00:00;9.54;53.01;60.0;0.0;310.0;30.0;115.0;163.0
2021-08-01 19:00:00;13.95;48.67;50.0;0.0;300.0;20.0;113.0;150.0
2021-08-01 20:00:00;16.07;48.71;40.0;0.0;310.0;20.0;113.0;137.0
2021-08-01 21:00:00;15.84;46.15;20.0;0.0;290.0;10.0;114.0;128.0
2021-08-01 22:00:00;17.03;39.78;20.0;0.0;280.0;10.0;112.0;115.0
2021-08-01 23:00:00;15.44;37.79;20.0;0.0;270.0;10.0;118.0;122.0
2021-08-02 00:00:00;13.57;35.11;30.0;0.0;250.0;10.0;113.0;132.0
2021-08-02 01:00:00;9.07;45.9;30.0;0.0;250.0;20.0;114.0;135.0
2021-08-02 02:00:00;7.41;45.9;30.0;0.0;260.0;10.0;115.0;131.0
2021-08-02 03:00:00;10.83;38.82;30.0;0.0;230.0;10.0;106.0;110.0
2021-08-02 04:00:00;8.6;37.53;20.0;0.0;230.0;10.0;112.0;117.0
2021-08-02 05:00:00;21.01;23.38;20.0;0.0;270.0;10.0;118.0;152.0
2021-08-02 06:00:00;28.82;19.84;40.0;0.0;320.0;20.0;113.0;161.0
2021-08-02 07:00:00;21.45;35.62;40.0;0.0;300.0;20.0;103.0;169.0
2021-08-02 08:00:00;8.89;52.78;90.0;0.0;330.0;20.0;110.0;163.0
2021-08-02 09:00:00;8.04;51.41;50.0;0.0;290.0;20.0;101.0;176.0
2021-08-02 10:00:00;11.33;52.91;50.0;0.0;310.0;20.0;94.0;181.0
2021-08-02 11:00:00;13.06;52.72;50.0;0.0;260.0;20.0;101.0;183.0
2021-08-02 12:00:00;12.71;59.47;50.0;0.0;280.0;20.0;91.0;183.0
2021-08-02 13:00:00;11.11;63.73;60.0;0.0;310.0;30.0;92.0;190.0
2021-08-02 14:00:00;9.43;65.65;60.0;0.0;330.0;30.0;97.0;192.0
2021-08-02 15:00:00;7.56;68.96;70.0;0.0;340.0;30.0;100.0;192.0
2021-08-02 16:00:00;7.19;67.82;60.0;0.0;330.0;30.0;103.0;181.0
