DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2020-08-01 00:00:00;14.88;78.3;70.0;0.0;190.0;30.0;156.0;228.0
2020-08-01 01:00:00;17.25;63.31;50.0;5.0;90.0;20.0;182.0;203.0
2020-08-01 02:00:00;18.32;53.29;90.0;0.0;220.0;30.0;180.0;220.0
2020-08-01 03:00:00;15.91;64.21;40.0;0.0;270.0;10.0;183.0;208.0
2020-08-01 04:00:00;17.16;64.73;40.0;0.0;240.0;20.0;173.0;204.0
2020-08-01 05:00:00;17.15;52.26;40.0;0.0;250.0;20.0;177.0;203.0
2020-08-01 06:00:00;16.05;38.15;70.0;0.0;260.0;30.0;177.0;208.0
2020-08-01 07:00:00;19.99;28.05;60.0;0.0;270.0;30.0;177.0;220.0
2020-08-01 08:00:00;18.91;33.77;70.0;0.0;260.0;40.0;181.0;242.0
2020-08-01 09:00:00;17.2;49.21;60.0;0.0;270.0;30.0;178.0;250.0
2020-08-01 10:00:00;17.45;57.49;60.0;0.0;240.0;30.0;176.0;239.0
2020-08-01 11:00:00;16.33;55.06;60.0;0.0;240.0;30.0;181.0;232.0
2020-08-01 12:00:00;17.19;53.37;70.0;0.0;240.0;40.0;185.0;227.0
2020-08-01 13:00:00;26.01;30.71;70.0;0.0;260.0;40.0;183.0;222.0
2020-08-01 14:00:00;21.45;35.24;70.0;0.0;250.0;30.0;182.0;231.0
2020-08-01 15:00:00;20.24;35.01;70.0;0.0;300.0;30.0;175.0;233.0
2020-08-01 16:00:00;16.08;49.06;70.0;0.0;300.0;40.0;150.0;227.0
2020-08-01 17:00:00;8.85;64.05;60.0;0.0;290.0;30.0;140.0;218.0
2020-08-01 18:00:00;7.95;57.49;60.0;0.0;290.0;20.0;145.0;200.0
2020-08-01 19:00:00;12.9;53.31;30.0;0.0;340.0;10.0;146.0;168.0
2020-08-01 20:00:00;20.22;45.5;10.0;0.0;0.0;0.0;141.0;152.0
2020-08-01 21:00:00;28.41;32.21;10.0;0.0;160.0;10.0;134.0;139.0
2020-08-01 22:00:00;34.34;19.55;10.0;0.0;180.0;10.0;131.0;134.0
2020-08-01 23:00:00;35.23;14.47;30.0;0.0;200.0;10.0;129.0;133.0
2020-08-02 00:00:00;38.66;10.68;30.0;0.0;210.0;10.0;129.0;132.0
2020-08-02 01:00:00;19.15;26.53;30.0;0.0;210.0;10.0;134.0;138.0
2020-08-02 02:00:00;9.14;31.76;30.0;0.0;190.0;10.0;128.0;130.0
2020-08-02 03:00:00;13.53;25.33;30.0;0.0;200.0;20.0;142.0;149.0
2020-08-02 04:00:00;17.37;20.0;40.0;0.0;220.0;20.0;143.0;155.0
2020-08-02 05:00:00;16.51;18.63;60.0;0.0;240.0;30.0;151.0;168.0
2020-08-02 06:00:00;13.09;22.13;70.0;0.0;270.0;30.0;157.0;181.0
2020-08-02 07:00:00;14.29;22.3;60.0;0.0;280.0;30.0;156.0;191.0
2020-08-02 08:00:00;9.96;36.2;80.0;0.0;300.0;40.0;139.0;198.0
2020-08-02 09:00:00;6.87;48.5;70.0;0.0;310.0;40.0;127.0;208.0
2020-08-02 10:00:00;9.4;49.4;70.0;0.0;310.0;40.0;119.0;198.0
2020-08-02 11:00:00;6.54;61.85;80.0;0.0;290.0;40.0;118.0;205.0
2020-08-02 12:00:00;6.67;66.11;90.0;0.0;300.0;40.0;114.0;202.0
2020-08-02 13:00:00;5.81;68.21;100.0;0.0;290.0;50.0;101.0;211.0
2020-08-02 14:00:00;5.0;69.15;90.0;0.0;290.0;40.0;94.0;209.0
2020-08-02 15:00:00;7.1;68.32;80.0;0.0;310.0;40.0;99.0;206.0
2020-08-02 16:00:00;6.3;66.84;70.0;0.0;340.0;40.0;98.0;198.0
2020-08-02 17:00:00;7.05;68.55;60.0;0.0;310.0;30.0;93.0;194.0
2020-08-02 18:00:00;4.89;68.05;50.0;0.0;310.0;20.0;100.0;179.0
2020-08-02 19:00:00;8.57;64.47;30.0;0.0;300.0;10.0;112.0;142.0
2020-08-02 20:00:00;16.07;56.72;20.0;0.0;310.0;10.0;111.0;122.0
2020-08-02 21:00:00;19.28;51.45;10.0;0.0;0.0;0.0;104.0;113.0
2020-08-02 22:00:00;19.89;48.84;20.0;0.0;300.0;10.0;100.0;106.0
2020-08-02 23:00:00;31.83;33.9;10.0;0.0;0.0;0.0;98.0;102.0
2020-08-03 00:00:00;21.9;35.3;20.0;0.0;150.0;10.0;94.0;97.0
2020-08-03 01:00:00;22.6;29.65;20.0;0.0;130.0;10.0;96.0;99.0
2020-08-03 02:00:00;25.55;29.65;20.0;0.0;150.0;10.0;92.0;96.0
2020-08-03 03:00:00;28.74;7.4;20.0;0.0;130.0;10.0;104.0;108.0
2020-08-03 04:00:00;28.62;10.2;30.0;0.0;150.0;20.0;112.0;123.0
