DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2022-08-01 00:00:00;5.24;46.26;30.0;0.0;260.0;20.0;170.0;182.0
2022-08-01 01:00:00;5.42;42.76;50.0;0.0;250.0;20.0;170.0;182.0
2022-08-01 02:00:00;5.4;42.76;40.0;3.0;280.0;20.0;170.0;178.0
2022-08-01 03:00:00;6.38;36.22;40.0;0.0;310.0;20.0;167.0;175.0
2022-08-01 04:00:00;10.28;27.62;30.0;0.0;330.0;20.0;169.0;176.0
2022-08-01 05:00:00;10.8;27.64;40.0;7.0;20.0;20.0;166.0;173.0
2022-08-01 06:00:00;7.4;35.92;30.0;6.0;70.0;10.0;167.0;177.0
2022-08-01 07:00:00;5.93;35.41;70.0;2.0;10.0;30.0;159.0;179.0
2022-08-01 08:00:00;4.3;44.33;70.0;0.0;350.0;30.0;152.0;187.0
2022-08-01 09:00:00;2.99;49.09;60.0;0.0;30.0;30.0;145.0;197.0
2022-08-01 10:00:00;2.39;51.06;50.0;0.0;40.0;30.0;140.0;204.0
2022-08-01 11:00:00;2.86;54.19;60.0;0.0;20.0;30.0;121.0;211.0
2022-08-01 12:00:00;3.19;59.16;60.0;0.0;350.0;30.0;116.0;219.0
2022-08-01 13:00:00;2.77;64.69;70.0;0.0;330.0;30.0;92.0;221.0
2022-08-01 14:00:00;2.44;68.16;70.0;0.0;340.0;30.0;104.0;220.0
2022-08-01 15:00:00;2.4;67.93;60.0;0.0;330.0;30.0;96.0;220.0
2022-08-01 16:00:00;2.82;67.9;50.0;0.0;360.0;30.0;87.0;217.0
2022-08-01 17:00:00;2.56;68.36;50.0;0.0;50.0;20.0;82.0;208.0
2022-08-01 18:00:00;3.16;69.44;40.0;0.0;60.0;20.0;109.0;188.0
2022-08-01 19:00:00;3.39;68.27;30.0;0.0;80.0;10.0;124.0;147.0
2022-08-01 20:00:00;7.95;59.16;20.0;0.0;70.0;10.0;115.0;128.0
2022-08-01 21:00:00;15.0;46.72;20.0;0.0;80.0;10.0;110.0;119.0
2022-08-01 22:00:00;13.76;43.7;20.0;0.0;110.0;10.0;111.0;118.0
2022-08-01 23:00:00;17.2;35.45;30.0;0.0;110.0;10.0;109.0;121.0
2022-08-02 00:00:00;14.16;37.98;20.0;0.0;120.0;20.0;105.0;117.0
