DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-01 00:00:00;0.0725041829336308;0.21766109785202864;0.5686274509803921;0.0;0.5833333333333334;0.21428571428571427;0.743859649122807;0.5406824146981627
2021-08-01 01:00:00;0.06804238706079196;0.1957040572792363;0.5644257703081232;0.0;0.5833333333333334;0.21428571428571427;0.7333333333333333;0.5380577427821522
2021-08-01 02:00:00;0.06692693809258227;0.1794749403341289;0.5630252100840336;0.0;0.6111111111111112;0.2857142857142857;0.7192982456140351;0.5196850393700787
2021-08-01 03:00:00;0.054099274958170664;0.17422434367541767;0.5630252100840336;0.0;0.5833333333333334;0.2857142857142857;0.7228070175438597;0.5144356955380578
2021-08-01 04:00:00;0.05967651979921919;0.15417661097852028;0.5644257703081232;0.2;0.5833333333333334;0.21428571428571427;0.7473684210526316;0.5301837270341208
2021-08-01 05:00:00;0.051868377021751254;0.13651551312649166;0.5630252100840336;0.5;0.5277777777777778;0.21428571428571427;0.7508771929824561;0.5354330708661418
2021-08-01 06:00:00;0.0630228667038483;0.1269689737470167;0.5658263305322129;0.2;0.5555555555555556;0.2857142857142857;0.7578947368421053;0.5459317585301837
2021-08-01 07:00:00;0.06692693809258227;0.15704057279236275;0.5700280112044818;0.0;0.6666666666666666;0.21428571428571427;0.7333333333333333;0.5223097112860893
2021-08-01 08:00:00;0.06469604015616286;0.17136038186157518;0.5742296918767507;0.0;0.6666666666666666;0.14285714285714285;0.7298245614035088;0.5643044619422573
2021-08-01 09:00:00;0.17345231455660903;0.1460620525059666;0.5770308123249299;0.5;0.7777777777777778;0.21428571428571427;0.7473684210526316;0.6115485564304461
2021-08-01 10:00:00;0.19910764082543228;0.17088305489260142;0.5798319327731093;0.5;0.7777777777777778;0.35714285714285715;0.7228070175438597;0.6194225721784777
2021-08-01 11:00:00;0.098159509202454;0.27541766109785204;0.5826330532212886;0.4;0.7777777777777778;0.35714285714285715;0.7157894736842105;0.6194225721784777
2021-08-01 12:00:00;0.0747350808700502;0.30214797136038185;0.5868347338935574;0.6;0.8055555555555556;0.35714285714285715;0.743859649122807;0.6377952755905512
2021-08-01 13:00:00;0.13385387618516453;0.26825775656324585;0.5910364145658263;0.6;0.8611111111111112;0.35714285714285715;0.7368421052631579;0.6351706036745407
2021-08-01 14:00:00;0.09592861126603458;0.31599045346062055;0.5966386554621849;0.7;0.9166666666666666;0.2857142857142857;0.6701754385964912;0.6089238845144357
2021-08-01 15:00:00;0.04238706079196877;0.3451073985680191;0.603641456582633;0.3;0.8888888888888888;0.2857142857142857;0.6947368421052632;0.5826771653543307
2021-08-01 16:00:00;0.026770775237032907;0.3451073985680191;0.6064425770308123;0.2;0.9166666666666666;0.2857142857142857;0.6385964912280702;0.5643044619422573
2021-08-01 17:00:00;0.04127161182375907;0.315035799522673;0.6120448179271709;0.0;0.9166666666666666;0.21428571428571427;0.6631578947368421;0.5590551181102362
2021-08-01 18:00:00;0.04238706079196877;0.3112171837708831;0.6190476190476191;0.8;0.9444444444444444;0.21428571428571427;0.6280701754385964;0.5275590551181102
2021-08-01 19:00:00;0.051868377021751254;0.2840095465393795;0.623249299719888;0.0;0.9444444444444444;0.14285714285714285;0.6350877192982456;0.5039370078740157
2021-08-01 20:00:00;0.0864472950362521;0.2529832935560859;0.6288515406162465;0.0;0.8888888888888888;0.07142857142857142;0.6456140350877193;0.5039370078740157
2021-08-01 21:00:00;0.050752928053541556;0.27684964200477324;0.6288515406162465;0.0;0.9166666666666666;0.07142857142857142;0.6175438596491228;0.5013123359580053
2021-08-01 22:00:00;0.05856107083100949;0.28496420047732696;0.634453781512605;0.0;0.75;0.07142857142857142;0.624561403508772;0.49606299212598426
2021-08-01 23:00:00;0.06581148912437255;0.27971360381861576;0.6316526610644257;0.0;0.6944444444444444;0.07142857142857142;0.631578947368421;0.49606299212598426
2021-08-02 00:00:00;0.051868377021751254;0.2878281622911694;0.6302521008403361;0.0;0.7222222222222222;0.14285714285714285;0.6280701754385964;0.49606299212598426
2021-08-02 01:00:00;0.02955939765755717;0.29307875894988067;0.6316526610644257;0.0;0.7222222222222222;0.14285714285714285;0.6350877192982456;0.49081364829396323
