DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2020-08-01 00:00:00;0.07876712328767123;0.4166666666666667;0.6002824858757062;0.0;0.3888888888888889;0.23529411764705882;0.8636363636363636;0.7047872340425532
2020-08-01 01:00:00;0.10616438356164383;0.3703125;0.597457627118644;0.0;0.6111111111111112;0.17647058823529413;0.8939393939393939;0.699468085106383
2020-08-01 02:00:00;0.136986301369863;0.25729166666666664;0.6073446327683616;0.0;0.6944444444444444;0.23529411764705882;0.8674242424242424;0.6569148936170213
2020-08-01 03:00:00;0.1410958904109589;0.2760416666666667;0.615819209039548;0.0;0.6388888888888888;0.17647058823529413;0.8712121212121212;0.6382978723404256
2020-08-01 04:00:00;0.13424657534246576;0.35625;0.6186440677966102;0.0;0.6388888888888888;0.23529411764705882;0.8598484848484849;0.6329787234042553
2020-08-01 05:00:00;0.15958904109589042;0.28802083333333334;0.6214689265536724;0.0;0.6944444444444444;0.35294117647058826;0.8787878787878788;0.6382978723404256
2020-08-01 06:00:00;0.1856164383561644;0.2046875;0.6228813559322034;0.4;0.7222222222222222;0.35294117647058826;0.8977272727272727;0.6702127659574468
2020-08-01 07:00:00;0.17945205479452056;0.18125;0.6257062146892656;1.0;0.7777777777777778;0.35294117647058826;0.9090909090909091;0.723404255319149
2020-08-01 08:00:00;0.16712328767123288;0.2255208333333333;0.635593220338983;0.3;0.7777777777777778;0.35294117647058826;0.8787878787878788;0.699468085106383
2020-08-01 09:00:00;0.16575342465753426;0.28802083333333334;0.6483050847457628;0.3;0.7222222222222222;0.29411764705882354;0.8977272727272727;0.7101063829787234
2020-08-01 10:00:00;0.14726027397260275;0.27708333333333335;0.652542372881356;0.0;0.75;0.29411764705882354;0.9015151515151515;0.6941489361702128
2020-08-01 11:00:00;0.08013698630136985;0.325;0.652542372881356;0.0;0.6944444444444444;0.23529411764705882;0.8977272727272727;0.699468085106383
2020-08-01 12:00:00;0.09315068493150684;0.29010416666666666;0.6581920903954802;0.0;0.75;0.35294117647058826;0.8863636363636364;0.6622340425531915
2020-08-01 13:00:00;0.10821917808219178;0.24531250000000002;0.6567796610169492;0.1;0.7222222222222222;0.35294117647058826;0.8901515151515151;0.675531914893617
2020-08-01 14:00:00;0.1095890410958904;0.22135416666666666;0.653954802259887;0.7;0.75;0.29411764705882354;0.875;0.7127659574468085
2020-08-01 15:00:00;0.086986301369863;0.2546875;0.6567796610169492;0.9;0.7777777777777778;0.35294117647058826;0.8143939393939394;0.6914893617021277
2020-08-01 16:00:00;0.07191780821917808;0.31666666666666665;0.653954802259887;1.0;0.7777777777777778;0.29411764705882354;0.803030303030303;0.675531914893617
2020-08-01 17:00:00;0.06986301369863013;0.3255208333333333;0.6567796610169492;1.0;0.75;0.29411764705882354;0.7537878787878788;0.651595744680851
2020-08-01 18:00:00;0.0732876712328767;0.32447916666666665;0.6567796610169492;0.8;0.7777777777777778;0.23529411764705882;0.7386363636363636;0.6117021276595744
2020-08-01 19:00:00;0.056164383561643834;0.3333333333333333;0.6581920903954802;0.0;0.6666666666666666;0.17647058823529413;0.7386363636363636;0.5851063829787234
2020-08-01 20:00:00;0.07945205479452054;0.29322916666666665;0.653954802259887;0.0;0.6944444444444444;0.11764705882352941;0.7424242424242424;0.5691489361702128
2020-08-01 21:00:00;0.11301369863013698;0.27499999999999997;0.652542372881356;0.0;0.6388888888888888;0.17647058823529413;0.7424242424242424;0.5558510638297872
2020-08-01 22:00:00;0.2226027397260274;0.20677083333333335;0.6511299435028248;0.0;0.4444444444444444;0.17647058823529413;0.75;0.5372340425531915
2020-08-01 23:00:00;0.1917808219178082;0.20729166666666665;0.6468926553672316;0.0;0.4166666666666667;0.11764705882352941;0.7424242424242424;0.5132978723404256
2020-08-02 00:00:00;0.17328767123287672;0.19114583333333335;0.6440677966101694;0.0;0.5;0.11764705882352941;0.7575757575757576;0.5292553191489362
2020-08-02 01:00:00;0.12876712328767123;0.18385416666666665;0.6370056497175142;0.0;0.4722222222222222;0.17647058823529413;0.7613636363636364;0.523936170212766
2020-08-02 02:00:00;0.1445205479452055;0.14375000000000002;0.635593220338983;0.0;0.5;0.17647058823529413;0.7689393939393939;0.526595744680851
2020-08-02 03:00:00;0.1452054794520548;0.11822916666666666;0.634180790960452;0.0;0.5;0.17647058823529413;0.7651515151515151;0.5186170212765957
2020-08-02 04:00:00;0.1232876712328767;0.11666666666666665;0.635593220338983;0.0;0.6111111111111112;0.23529411764705882;0.7992424242424242;0.550531914893617
