DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2017-08-01 00:00:00;65.7;0.7;10.0;0.0;0.0;10.0;141.0;146.0
2017-08-01 01:00:00;59.6;0.4;20.0;0.0;120.0;10.0;128.0;133.0
2017-08-01 02:00:00;53.3;0.9;10.0;0.0;0.0;0.0;127.0;132.0
2017-08-01 03:00:00;45.8;9.9;20.0;0.0;170.0;10.0;129.0;134.0
2017-08-01 04:00:00;31.1;20.0;10.0;0.0;100.0;10.0;136.0;141.0
2017-08-01 05:00:00;26.7;22.2;40.0;0.0;240.0;20.0;148.0;171.0
2017-08-01 06:00:00;24.6;22.1;40.0;0.0;250.0;30.0;139.0;177.0
2017-08-01 07:00:00;22.5;22.3;40.0;0.0;250.0;20.0;140.0;180.0
2017-08-01 08:00:00;17.6;28.5;40.0;0.0;230.0;20.0;137.0;193.0
2017-08-01 09:00:00;14.1;37.2;50.0;0.0;250.0;20.0;126.0;198.0
2017-08-01 10:00:00;7.3;47.6;40.0;0.0;270.0;30.0;135.0;199.0
2017-08-01 11:00:00;9.6;47.2;40.0;0.0;260.0;30.0;144.0;203.0
2017-08-01 12:00:00;10.5;49.8;50.0;0.0;270.0;20.0;128.0;218.0
2017-08-01 13:00:00;8.6;53.2;70.0;0.0;290.0;20.0;125.0;225.0
2017-08-01 14:00:00;6.5;58.6;80.0;0.0;230.0;30.0;125.0;225.0
2017-08-01 15:00:00;8.0;56.6;60.0;0.0;270.0;30.0;132.0;215.0
2017-08-01 16:00:00;9.6;53.2;60.0;0.0;260.0;30.0;137.0;201.0
2017-08-01 17:00:00;10.1;59.6;40.0;0.0;270.0;20.0;130.0;199.0
2017-08-01 18:00:00;15.1;57.2;30.0;0.0;280.0;20.0;105.0;191.0
2017-08-01 19:00:00;16.0;52.9;20.0;0.0;0.0;10.0;117.0;165.0
2017-08-01 20:00:00;33.0;31.9;20.0;0.0;230.0;10.0;121.0;154.0
2017-08-01 21:00:00;47.8;15.8;20.0;0.0;210.0;10.0;129.0;158.0
2017-08-01 22:00:00;25.6;34.7;30.0;0.0;170.0;20.0;134.0;170.0
2017-08-01 23:00:00;24.6;34.4;40.0;0.0;180.0;20.0;134.0;177.0
2017-08-02 00:00:00;24.4;30.7;50.0;0.0;190.0;30.0;126.0;181.0
2017-08-02 01:00:00;17.8;36.0;50.0;0.0;220.0;30.0;131.0;181.0
2017-08-02 02:00:00;19.7;31.4;50.0;0.0;220.0;30.0;136.0;170.0
2017-08-02 03:00:00;25.8;26.4;50.0;0.0;230.0;30.0;139.0;168.0
2017-08-02 04:00:00;25.6;25.8;50.0;0.0;240.0;30.0;136.0;170.0
2017-08-02 05:00:00;18.7;31.2;60.0;0.0;240.0;30.0;127.0;172.0
2017-08-02 06:00:00;17.8;35.3;50.0;0.0;240.0;30.0;131.0;179.0
2017-08-02 07:00:00;19.9;31.4;70.0;0.0;220.0;40.0;146.0;200.0
2017-08-02 08:00:00;17.0;33.3;70.0;0.0;210.0;50.0;141.0;195.0
2017-08-02 09:00:00;20.6;33.0;60.0;0.0;220.0;40.0;136.0;202.0
2017-08-02 10:00:00;18.1;37.4;90.0;0.0;200.0;40.0;115.0;206.0
2017-08-02 11:00:00;13.2;47.0;90.0;0.0;180.0;40.0;94.0;211.0
2017-08-02 12:00:00;12.6;51.7;70.0;0.0;180.0;40.0;96.0;218.0
2017-08-02 13:00:00;16.8;49.2;140.0;0.0;180.0;60.0;119.0;213.0
2017-08-02 14:00:00;22.0;53.3;110.0;0.0;190.0;70.0;128.0;204.0
2017-08-02 15:00:00;13.8;63.9;130.0;5.0;220.0;80.0;140.0;176.0
2017-08-02 16:00:00;17.4;62.0;90.0;10.0;200.0;50.0;141.0;158.0
2017-08-02 17:00:00;15.3;54.8;60.0;10.0;150.0;20.0;148.0;163.0
2017-08-02 18:00:00;16.2;45.1;40.0;5.0;160.0;20.0;145.0;163.0
2017-08-02 19:00:00;19.5;40.9;40.0;6.0;160.0;20.0;147.0;165.0
2017-08-02 20:00:00;20.6;36.2;60.0;9.0;150.0;30.0;151.0;167.0
2017-08-02 21:00:00;22.7;31.3;70.0;9.0;160.0;40.0;156.0;169.0
2017-08-02 22:00:00;22.7;29.9;70.0;0.0;190.0;40.0;153.0;178.0
2017-08-02 23:00:00;17.4;41.0;60.0;4.0;180.0;40.0;155.0;178.0
2017-08-03 00:00:00;18.3;34.6;70.0;0.0;160.0;40.0;154.0;175.0
2017-08-03 01:00:00;15.7;32.6;80.0;0.0;170.0;50.0;155.0;177.0
2017-08-03 02:00:00;15.1;36.7;80.0;0.0;180.0;40.0;155.0;175.0
2017-08-03 03:00:00;12.0;51.5;60.0;0.0;170.0;40.0;155.0;175.0
2017-08-03 04:00:00;13.2;49.8;60.0;0.0;180.0;40.0;157.0;178.0
2017-08-03 05:00:00;20.8;40.0;90.0;0.0;210.0;50.0;157.0;190.0
2017-08-03 06:00:00;23.9;35.1;100.0;0.0;210.0;60.0;161.0;194.0
2017-08-03 07:00:00;13.0;39.6;120.0;4.0;220.0;70.0;171.0;181.0
2017-08-03 08:00:00;13.8;33.3;140.0;5.0;220.0;70.0;148.0;175.0
2017-08-03 09:00:00;10.7;45.1;140.0;0.0;230.0;80.0;143.0;197.0
2017-08-03 10:00:00;7.6;57.9;180.0;0.0;240.0;110.0;124.0;199.0
2017-08-03 11:00:00;6.5;68.3;200.0;0.0;240.0;130.0;126.0;216.0
2017-08-03 12:00:00;4.2;72.3;190.0;0.0;230.0;130.0;131.0;220.0
2017-08-03 13:00:00;5.0;70.8;210.0;0.0;240.0;130.0;136.0;210.0
2017-08-03 14:00:00;4.6;74.7;210.0;0.0;240.0;120.0;132.0;208.0
2017-08-03 15:00:00;5.5;71.7;190.0;0.0;240.0;120.0;142.0;211.0
2017-08-03 16:00:00;4.2;73.6;220.0;0.0;230.0;140.0;115.0;203.0
2017-08-03 17:00:00;4.0;71.3;190.0;0.0;240.0;120.0;127.0;194.0
2017-08-03 18:00:00;3.4;68.0;190.0;0.0;230.0;120.0;121.0;188.0
2017-08-03 19:00:00;3.2;68.2;190.0;0.0;230.0;100.0;121.0;183.0
2017-08-03 20:00:00;4.4;64.3;160.0;0.0;230.0;100.0;123.0;177.0
2017-08-03 21:00:00;4.0;60.3;150.0;0.0;220.0;90.0;126.0;176.0
2017-08-03 22:00:00;3.4;58.6;130.0;0.0;230.0;80.0;133.0;173.0
2017-08-03 23:00:00;6.5;52.7;140.0;0.0;240.0;80.0;135.0;174.0
2017-08-04 00:00:00;3.6;56.6;120.0;0.0;230.0;70.0;138.0;172.0
2017-08-04 01:00:00;4.0;51.9;110.0;0.0;220.0;70.0;141.0;171.0
2017-08-04 02:00:00;7.1;46.5;130.0;0.0;230.0;70.0;137.0;171.0
2017-08-04 03:00:00;5.5;46.7;100.0;0.0;220.0;70.0;139.0;167.0
2017-08-04 04:00:00;9.2;43.6;120.0;0.0;220.0;70.0;141.0;166.0
2017-08-04 05:00:00;8.4;42.7;120.0;7.0;220.0;70.0;145.0;165.0
2017-08-04 06:00:00;9.6;40.3;130.0;0.0;220.0;80.0;152.0;168.0
2017-08-04 07:00:00;10.7;39.7;120.0;0.0;230.0;70.0;157.0;190.0
2017-08-04 08:00:00;10.1;40.2;130.0;0.0;230.0;80.0;131.0;189.0
2017-08-04 09:00:00;4.8;57.6;140.0;0.0;250.0;80.0;126.0;192.0
2017-08-04 10:00:00;4.8;63.0;130.0;0.0;240.0;80.0;122.0;196.0
2017-08-04 11:00:00;4.8;69.2;140.0;0.0;250.0;90.0;132.0;204.0
2017-08-04 12:00:00;4.2;68.0;150.0;0.0;250.0;80.0;127.0;201.0
2017-08-04 13:00:00;4.2;72.1;140.0;0.0;260.0;90.0;119.0;203.0
2017-08-04 14:00:00;5.0;74.6;140.0;0.0;250.0;90.0;130.0;205.0
2017-08-04 15:00:00;5.0;79.4;140.0;0.0;250.0;90.0;130.0;205.0
2017-08-04 16:00:00;5.0;78.3;130.0;0.0;250.0;80.0;135.0;200.0
2017-08-04 17:00:00;5.7;68.5;120.0;0.0;230.0;70.0;124.0;189.0
2017-08-04 18:00:00;5.2;70.1;110.0;0.0;240.0;50.0;141.0;175.0
2017-08-04 19:00:00;8.2;68.2;80.0;0.0;240.0;50.0;136.0;170.0
2017-08-04 20:00:00;13.6;58.8;70.0;0.0;230.0;40.0;140.0;173.0
2017-08-04 21:00:00;8.8;60.4;90.0;0.0;240.0;50.0;140.0;172.0
2017-08-04 22:00:00;7.8;51.9;90.0;0.0;240.0;60.0;144.0;167.0
2017-08-04 23:00:00;8.2;51.5;80.0;0.0;230.0;40.0;141.0;159.0
2017-08-05 00:00:00;11.1;46.9;50.0;0.0;230.0;30.0;148.0;163.0
2017-08-05 01:00:00;12.4;42.4;50.0;0.0;210.0;30.0;147.0;159.0
2017-08-05 02:00:00;11.5;37.2;50.0;0.0;190.0;30.0;142.0;156.0
2017-08-05 03:00:00;15.9;31.7;60.0;0.0;190.0;40.0;141.0;154.0
2017-08-05 04:00:00;13.0;30.8;50.0;0.0;230.0;30.0;144.0;154.0
2017-08-05 05:00:00;15.7;27.4;50.0;0.0;200.0;20.0;147.0;162.0
2017-08-05 06:00:00;13.2;27.1;40.0;3.0;180.0;20.0;157.0;166.0
2017-08-05 07:00:00;16.2;23.6;30.0;0.0;280.0;10.0;162.0;181.0
2017-08-05 08:00:00;18.1;22.7;30.0;3.0;60.0;20.0;148.0;168.0
2017-08-05 09:00:00;22.9;20.9;40.0;0.0;10.0;20.0;146.0;190.0
2017-08-05 10:00:00;23.3;34.2;70.0;0.0;310.0;40.0;113.0;189.0
2017-08-05 11:00:00;13.9;55.1;80.0;0.0;290.0;50.0;127.0;188.0
2017-08-05 12:00:00;8.0;63.8;70.0;0.0;310.0;40.0;121.0;190.0
