DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2021-08-05 01:00:00;33.8;8.2;10.0;0.0;0.0;0.0;121.0;123.0
2021-08-05 02:00:00;37.8;5.7;10.0;0.0;300.0;10.0;123.0;125.0
2021-08-05 03:00:00;30.9;13.3;20.0;0.0;300.0;10.0;124.0;127.0
2021-08-05 04:00:00;33.2;14.7;20.0;0.0;120.0;10.0;132.0;135.0
2021-08-05 05:00:00;40.9;3.4;10.0;0.0;60.0;0.0;140.0;150.0
2021-08-05 06:00:00;47.0;0.1;20.0;0.0;70.0;10.0;141.0;164.0
2021-08-05 07:00:00;53.1;2.9;20.0;0.0;110.0;10.0;147.0;176.0
2021-08-05 08:00:00;46.6;12.0;20.0;0.0;110.0;10.0;150.0;199.0
2021-08-05 09:00:00;43.0;35.7;40.0;0.0;110.0;10.0;138.0;213.0
2021-08-05 10:00:00;39.5;67.0;40.0;0.0;110.0;20.0;134.0;221.0
2021-08-05 11:00:00;13.9;102.0;60.0;0.0;180.0;20.0;127.0;221.0
2021-08-05 12:00:00;11.7;117.7;60.0;0.0;190.0;30.0;128.0;217.0
2021-08-05 13:00:00;14.9;126.1;50.0;0.0;170.0;30.0;139.0;227.0
2021-08-05 14:00:00;14.7;127.8;60.0;0.0;210.0;30.0;131.0;232.0
2021-08-05 15:00:00;15.7;123.2;90.0;0.0;150.0;30.0;130.0;230.0
2021-08-05 16:00:00;15.1;115.6;70.0;0.0;160.0;30.0;129.0;222.0
2021-08-05 17:00:00;14.1;116.3;70.0;0.0;140.0;40.0;130.0;219.0
2021-08-05 18:00:00;14.3;115.3;50.0;0.0;140.0;30.0;133.0;210.0
2021-08-05 19:00:00;16.4;100.6;50.0;0.0;140.0;30.0;135.0;203.0
2021-08-05 20:00:00;18.7;85.7;70.0;0.0;160.0;30.0;139.0;207.0
2021-08-05 21:00:00;20.8;73.6;60.0;3.0;120.0;20.0;154.0;190.0
2021-08-05 22:00:00;25.0;50.5;80.0;0.0;160.0;40.0;144.0;198.0
2021-08-05 23:00:00;17.0;49.7;80.0;0.0;160.0;50.0;139.0;195.0
2021-08-06 00:00:00;14.9;52.4;80.0;7.0;170.0;50.0;151.0;177.0
2021-08-06 01:00:00;8.2;54.2;80.0;2.0;160.0;40.0;154.0;176.0
2021-08-06 02:00:00;8.2;43.6;100.0;0.0;190.0;50.0;160.0;176.0
2021-08-06 03:00:00;3.8;49.3;80.0;0.0;190.0;50.0;160.0;174.0
2021-08-06 04:00:00;5.9;41.7;70.0;0.0;190.0;40.0;159.0;172.0
2021-08-06 05:00:00;6.7;40.7;90.0;0.0;200.0;50.0;155.0;175.0
2021-08-06 06:00:00;8.4;40.2;110.0;0.0;200.0;60.0;150.0;182.0
2021-08-06 07:00:00;6.1;44.1;120.0;0.0;210.0;70.0;149.0;182.0
2021-08-06 08:00:00;6.3;46.3;130.0;0.0;210.0;80.0;153.0;196.0
2021-08-06 09:00:00;5.3;48.2;130.0;0.0;200.0;70.0;159.0;199.0
2021-08-06 10:00:00;7.3;44.9;130.0;2.0;210.0;80.0;163.0;181.0
2021-08-06 11:00:00;8.0;40.2;150.0;1.0;210.0;80.0;157.0;193.0
2021-08-06 12:00:00;6.7;45.0;170.0;0.0;220.0;90.0;143.0;205.0
2021-08-06 13:00:00;4.4;52.2;160.0;0.0;220.0;100.0;136.0;206.0
2021-08-06 14:00:00;5.5;55.8;170.0;0.0;230.0;100.0;141.0;203.0
2021-08-06 15:00:00;6.1;56.6;150.0;0.0;220.0;90.0;140.0;208.0
2021-08-06 16:00:00;4.8;62.7;130.0;0.0;230.0;80.0;144.0;201.0
2021-08-06 17:00:00;4.4;66.5;140.0;0.0;230.0;90.0;122.0;187.0
2021-08-06 18:00:00;5.9;70.9;140.0;0.0;220.0;70.0;127.0;185.0
2021-08-06 19:00:00;8.6;63.6;130.0;0.0;220.0;70.0;122.0;184.0
2021-08-06 20:00:00;7.1;60.6;140.0;0.0;210.0;80.0;126.0;182.0
2021-08-06 21:00:00;5.7;58.9;130.0;0.0;190.0;70.0;131.0;175.0
2021-08-06 22:00:00;6.1;54.5;100.0;0.0;190.0;60.0;133.0;164.0
2021-08-06 23:00:00;5.0;50.6;120.0;0.0;210.0;60.0;127.0;161.0
2021-08-07 00:00:00;6.1;46.8;120.0;0.0;210.0;60.0;124.0;159.0
2021-08-07 01:00:00;6.3;44.6;90.0;0.0;190.0;60.0;130.0;155.0
2021-08-07 02:00:00;6.7;42.1;80.0;0.0;190.0;50.0;135.0;155.0
2021-08-07 03:00:00;5.5;32.5;80.0;0.0;190.0;50.0;129.0;152.0
2021-08-07 04:00:00;4.4;32.7;70.0;0.0;180.0;40.0;136.0;156.0
2021-08-07 05:00:00;6.5;24.3;110.0;0.0;180.0;40.0;140.0;166.0
2021-08-07 06:00:00;5.3;27.8;80.0;0.0;180.0;50.0;135.0;166.0
2021-08-07 07:00:00;7.1;29.2;80.0;4.0;170.0;50.0;146.0;166.0
2021-08-07 08:00:00;5.3;33.9;100.0;0.0;170.0;50.0;148.0;188.0
2021-08-07 09:00:00;9.4;37.0;90.0;0.0;160.0;60.0;141.0;198.0
2021-08-07 10:00:00;7.1;45.6;110.0;0.0;180.0;60.0;120.0;201.0
2021-08-07 11:00:00;2.9;49.0;120.0;0.0;190.0;70.0;120.0;201.0
2021-08-07 12:00:00;1.9;53.0;110.0;0.0;200.0;70.0;115.0;212.0
2021-08-07 13:00:00;1.5;54.3;110.0;0.0;190.0;60.0;118.0;209.0
2021-08-07 14:00:00;3.1;55.5;140.0;1.0;170.0;50.0;132.0;175.0
2021-08-07 15:00:00;7.3;51.3;120.0;2.0;140.0;40.0;138.0;167.0
2021-08-07 16:00:00;9.6;43.2;100.0;5.0;180.0;40.0;144.0;165.0
2021-08-07 17:00:00;7.8;40.7;80.0;0.0;210.0;40.0;141.0;172.0
2021-08-07 18:00:00;5.0;53.1;90.0;0.0;190.0;40.0;139.0;164.0
2021-08-07 19:00:00;8.6;46.7;70.0;0.0;170.0;40.0;138.0;162.0
2021-08-07 20:00:00;12.6;34.8;80.0;0.0;170.0;50.0;142.0;160.0
2021-08-07 21:00:00;8.4;36.7;100.0;4.0;180.0;60.0;145.0;154.0
2021-08-07 22:00:00;2.1;52.1;90.0;6.0;200.0;60.0;150.0;160.0
2021-08-07 23:00:00;1.9;50.7;80.0;2.0;220.0;40.0;152.0;164.0
2021-08-08 00:00:00;1.1;54.5;100.0;0.0;240.0;60.0;150.0;168.0
