DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2020-08-01 00:00:00;28.8;91.8;80.0;3.0;250.0;40.0;180.0;228.0
2020-08-01 01:00:00;20.1;85.2;60.0;0.0;240.0;40.0;175.0;207.0
2020-08-01 02:00:00;9.9;76.3;80.0;0.0;230.0;50.0;171.0;198.0
2020-08-01 03:00:00;7.4;64.2;80.0;0.0;210.0;40.0;176.0;197.0
2020-08-01 04:00:00;10.3;31.5;80.0;0.0;240.0;50.0;179.0;193.0
2020-08-01 05:00:00;11.3;21.9;70.0;0.0;250.0;40.0;177.0;192.0
2020-08-01 06:00:00;9.4;29.5;70.0;0.0;250.0;40.0;186.0;212.0
2020-08-01 07:00:00;7.8;40.7;90.0;0.0;270.0;50.0;184.0;214.0
2020-08-01 08:00:00;14.7;35.8;70.0;0.0;250.0;40.0;191.0;226.0
2020-08-01 09:00:00;13.4;32.4;60.0;0.0;250.0;40.0;184.0;215.0
2020-08-01 10:00:00;9.7;34.1;70.0;0.0;260.0;40.0;186.0;216.0
2020-08-01 11:00:00;9.6;38.5;60.0;0.0;260.0;40.0;181.0;208.0
2020-08-01 12:00:00;8.0;38.7;60.0;0.0;260.0;40.0;182.0;217.0
2020-08-01 13:00:00;7.4;36.5;90.0;0.0;270.0;50.0;174.0;226.0
2020-08-01 14:00:00;5.7;54.4;90.0;0.0;260.0;50.0;140.0;225.0
2020-08-01 15:00:00;3.8;57.0;80.0;0.0;260.0;50.0;145.0;220.0
2020-08-01 16:00:00;1.9;54.7;70.0;0.0;260.0;40.0;140.0;219.0
2020-08-01 17:00:00;9.2;52.7;50.0;0.0;260.0;30.0;148.0;212.0
2020-08-01 18:00:00;7.1;58.0;50.0;0.0;270.0;30.0;145.0;193.0
2020-08-01 19:00:00;5.9;63.3;30.0;0.0;240.0;20.0;145.0;175.0
2020-08-01 20:00:00;12.0;47.9;40.0;0.0;230.0;30.0;143.0;167.0
2020-08-01 21:00:00;13.2;36.0;40.0;0.0;230.0;20.0;147.0;168.0
2020-08-01 22:00:00;9.6;37.3;40.0;0.0;210.0;20.0;149.0;170.0
2020-08-01 23:00:00;9.9;31.2;40.0;0.0;200.0;20.0;151.0;168.0
2020-08-02 00:00:00;6.3;28.9;60.0;0.0;190.0;30.0;152.0;170.0
2020-08-02 01:00:00;5.5;27.4;40.0;0.0;190.0;30.0;153.0;169.0
2020-08-02 02:00:00;7.3;24.1;50.0;0.0;190.0;30.0;148.0;165.0
2020-08-02 03:00:00;8.6;23.5;60.0;0.0;220.0;30.0;151.0;165.0
2020-08-02 04:00:00;7.6;25.1;70.0;0.0;230.0;40.0;157.0;169.0
2020-08-02 05:00:00;5.9;25.2;60.0;0.0;250.0;40.0;161.0;176.0
2020-08-02 06:00:00;9.7;20.6;60.0;0.0;300.0;30.0;154.0;191.0
2020-08-02 07:00:00;12.0;36.1;60.0;0.0;300.0;40.0;139.0;190.0
2020-08-02 08:00:00;4.6;48.5;70.0;0.0;310.0;40.0;134.0;196.0
2020-08-02 09:00:00;3.4;54.7;80.0;0.0;310.0;40.0;132.0;193.0
2020-08-02 10:00:00;6.5;56.6;80.0;0.0;290.0;40.0;135.0;207.0
2020-08-02 11:00:00;5.0;59.9;80.0;0.0;280.0;50.0;118.0;203.0
2020-08-02 12:00:00;6.3;63.1;90.0;0.0;280.0;50.0;109.0;202.0
2020-08-02 13:00:00;11.8;59.2;80.0;0.0;300.0;40.0;113.0;202.0
2020-08-02 14:00:00;14.3;58.1;70.0;0.0;280.0;40.0;102.0;194.0
2020-08-02 15:00:00;12.4;62.8;70.0;0.0;290.0;40.0;99.0;198.0
2020-08-02 16:00:00;13.0;62.4;60.0;0.0;280.0;30.0;106.0;198.0
2020-08-02 17:00:00;13.0;59.6;50.0;0.0;270.0;20.0;105.0;187.0
2020-08-02 18:00:00;14.5;53.2;30.0;0.0;280.0;20.0;110.0;170.0
2020-08-02 19:00:00;11.8;55.4;20.0;0.0;250.0;10.0;106.0;147.0
2020-08-02 20:00:00;9.9;55.4;20.0;0.0;230.0;10.0;114.0;157.0
2020-08-02 21:00:00;19.3;43.9;10.0;0.0;250.0;10.0;120.0;137.0
2020-08-02 22:00:00;13.8;49.7;10.0;0.0;0.0;0.0;115.0;136.0
2020-08-02 23:00:00;16.0;43.7;10.0;0.0;140.0;10.0;118.0;133.0
2020-08-03 00:00:00;14.3;40.3;40.0;0.0;170.0;20.0;117.0;145.0
2020-08-03 01:00:00;8.4;41.0;30.0;0.0;50.0;10.0;120.0;133.0
2020-08-03 02:00:00;11.3;38.4;20.0;0.0;120.0;10.0;133.0;145.0
2020-08-03 03:00:00;15.7;31.1;40.0;0.0;160.0;30.0;121.0;155.0
2020-08-03 04:00:00;11.5;35.4;40.0;0.0;160.0;20.0;118.0;152.0
2020-08-03 05:00:00;21.4;25.2;70.0;0.0;180.0;20.0;132.0;162.0
2020-08-03 06:00:00;23.5;18.0;40.0;0.0;150.0;10.0;133.0;178.0
2020-08-03 07:00:00;25.2;20.2;40.0;0.0;220.0;20.0;129.0;164.0
2020-08-03 08:00:00;22.0;30.8;40.0;5.0;170.0;20.0;135.0;170.0
2020-08-03 09:00:00;35.5;29.3;50.0;0.0;240.0;30.0;143.0;174.0
2020-08-03 10:00:00;29.2;35.3;50.0;6.0;210.0;30.0;137.0;174.0
2020-08-03 11:00:00;19.7;46.7;60.0;3.0;320.0;30.0;131.0;149.0
2020-08-03 12:00:00;23.9;40.8;70.0;9.0;340.0;30.0;133.0;151.0
2020-08-03 13:00:00;40.1;22.7;30.0;9.0;70.0;20.0;139.0;156.0
2020-08-03 14:00:00;46.4;17.0;30.0;0.0;70.0;10.0;117.0;175.0
2020-08-03 15:00:00;43.0;18.2;30.0;0.0;350.0;20.0;133.0;178.0
2020-08-03 16:00:00;34.4;33.4;60.0;0.0;330.0;20.0;138.0;187.0
2020-08-03 17:00:00;16.4;56.9;60.0;0.0;330.0;40.0;130.0;178.0
2020-08-03 18:00:00;10.5;69.1;50.0;0.0;330.0;30.0;131.0;159.0
2020-08-03 19:00:00;11.5;71.9;40.0;0.0;340.0;20.0;126.0;148.0
2020-08-03 20:00:00;17.8;59.2;30.0;0.0;340.0;20.0;123.0;145.0
2020-08-03 21:00:00;20.4;43.6;30.0;0.0;310.0;20.0;114.0;125.0
2020-08-03 22:00:00;10.1;51.5;30.0;0.0;0.0;10.0;115.0;122.0
2020-08-03 23:00:00;9.0;50.4;20.0;0.0;280.0;10.0;112.0;117.0
2020-08-04 00:00:00;14.3;41.7;10.0;0.0;250.0;10.0;100.0;105.0
2020-08-04 01:00:00;23.3;28.1;20.0;0.0;250.0;10.0;100.0;105.0
2020-08-04 02:00:00;13.0;40.6;20.0;0.0;270.0;10.0;98.0;103.0
2020-08-04 03:00:00;6.7;42.2;10.0;0.0;230.0;10.0;97.0;102.0
2020-08-04 04:00:00;10.9;40.8;20.0;0.0;240.0;10.0;103.0;108.0
2020-08-04 05:00:00;25.4;28.6;10.0;0.0;0.0;10.0;105.0;144.0
2020-08-04 06:00:00;29.6;27.0;20.0;0.0;0.0;10.0;100.0;163.0
2020-08-04 07:00:00;15.3;41.1;30.0;0.0;340.0;10.0;96.0;173.0
2020-08-04 08:00:00;9.7;47.0;40.0;0.0;10.0;10.0;92.0;179.0
2020-08-04 09:00:00;12.8;46.8;50.0;0.0;230.0;10.0;95.0;200.0
2020-08-04 10:00:00;14.1;52.7;50.0;0.0;240.0;20.0;86.0;201.0
2020-08-04 11:00:00;16.2;52.3;60.0;0.0;290.0;20.0;81.0;202.0
2020-08-04 12:00:00;7.4;60.7;80.0;0.0;260.0;30.0;81.0;208.0
2020-08-04 13:00:00;1.0;73.4;70.0;0.0;240.0;40.0;94.0;215.0
2020-08-04 14:00:00;4.4;74.5;80.0;0.0;260.0;40.0;90.0;213.0
2020-08-04 15:00:00;3.1;80.6;70.0;0.0;210.0;40.0;101.0;216.0
2020-08-04 16:00:00;2.3;84.2;70.0;0.0;180.0;40.0;94.0;208.0
2020-08-04 17:00:00;2.7;89.9;60.0;0.0;170.0;30.0;97.0;209.0
2020-08-04 18:00:00;6.3;93.0;50.0;0.0;160.0;30.0;105.0;197.0
2020-08-04 19:00:00;9.2;88.7;50.0;0.0;250.0;30.0;120.0;171.0
2020-08-04 20:00:00;10.7;80.8;40.0;0.0;200.0;30.0;112.0;162.0
2020-08-04 21:00:00;8.8;76.1;80.0;0.0;190.0;30.0;115.0;177.0
2020-08-04 22:00:00;12.0;60.4;70.0;0.0;200.0;40.0;120.0;180.0
2020-08-04 23:00:00;9.4;57.0;80.0;0.0;200.0;50.0;116.0;177.0
2020-08-05 00:00:00;9.6;53.0;90.0;0.0;200.0;60.0;115.0;177.0
2020-08-05 01:00:00;12.4;48.1;90.0;0.0;200.0;50.0;104.0;169.0
2020-08-05 02:00:00;6.9;52.9;80.0;0.0;200.0;50.0;105.0;162.0
2020-08-05 03:00:00;6.1;50.8;80.0;0.0;210.0;50.0;106.0;156.0
2020-08-05 04:00:00;12.8;39.5;70.0;0.0;190.0;40.0;113.0;158.0
2020-08-05 05:00:00;19.9;31.8;70.0;0.0;190.0;40.0;115.0;171.0
2020-08-05 06:00:00;13.2;41.0;70.0;0.0;210.0;40.0;115.0;190.0
2020-08-05 07:00:00;10.5;49.8;80.0;0.0;210.0;50.0;114.0;206.0
2020-08-05 08:00:00;7.6;56.6;100.0;0.0;230.0;60.0;128.0;221.0
2020-08-05 09:00:00;8.4;56.6;90.0;0.0;220.0;60.0;123.0;233.0
2020-08-05 10:00:00;5.9;67.8;110.0;0.0;200.0;60.0;113.0;239.0
2020-08-05 11:00:00;5.0;77.7;90.0;0.0;190.0;60.0;110.0;255.0
2020-08-05 12:00:00;6.7;77.4;100.0;0.0;190.0;60.0;109.0;260.0
2020-08-05 13:00:00;4.2;94.9;120.0;0.0;200.0;60.0;112.0;270.0
2020-08-05 14:00:00;6.1;111.2;110.0;0.0;200.0;70.0;103.0;272.0
2020-08-05 15:00:00;6.9;118.4;100.0;0.0;200.0;60.0;96.0;272.0
2020-08-05 16:00:00;7.3;118.4;90.0;0.0;180.0;60.0;92.0;269.0
2020-08-05 17:00:00;7.8;117.2;90.0;0.0;280.0;30.0;141.0;245.0
2020-08-05 18:00:00;30.4;90.2;40.0;0.0;300.0;20.0;123.0;206.0
2020-08-05 19:00:00;81.4;37.0;20.0;0.0;0.0;10.0;122.0;185.0
2020-08-05 20:00:00;52.5;58.5;10.0;0.0;130.0;10.0;120.0;177.0
2020-08-05 21:00:00;55.8;46.2;20.0;0.0;220.0;10.0;137.0;167.0
2020-08-05 22:00:00;40.9;57.6;20.0;0.0;220.0;10.0;132.0;160.0
2020-08-05 23:00:00;30.2;59.0;20.0;0.0;170.0;10.0;131.0;169.0
2020-08-06 00:00:00;17.6;68.2;20.0;0.0;220.0;10.0;135.0;172.0
2020-08-06 01:00:00;22.5;55.3;40.0;0.0;220.0;20.0;138.0;171.0
2020-08-06 02:00:00;17.0;47.3;30.0;0.0;210.0;20.0;140.0;161.0
2020-08-06 03:00:00;14.7;38.2;20.0;0.0;160.0;10.0;147.0;161.0
2020-08-06 04:00:00;22.0;25.6;20.0;0.0;140.0;10.0;141.0;163.0
2020-08-06 05:00:00;31.7;9.9;60.0;0.0;170.0;20.0;152.0;193.0
2020-08-06 06:00:00;34.8;13.6;50.0;0.0;180.0;20.0;151.0;211.0
2020-08-06 07:00:00;31.1;19.6;50.0;0.0;210.0;30.0;158.0;226.0
2020-08-06 08:00:00;22.2;32.3;40.0;0.0;180.0;20.0;155.0;242.0
2020-08-06 09:00:00;12.8;42.2;40.0;0.0;180.0;20.0;150.0;256.0
2020-08-06 10:00:00;9.2;50.8;40.0;0.0;190.0;20.0;148.0;266.0
2020-08-06 11:00:00;8.6;63.9;50.0;0.0;190.0;20.0;141.0;272.0
2020-08-06 12:00:00;8.8;84.5;60.0;0.0;190.0;20.0;130.0;285.0
2020-08-06 13:00:00;7.4;109.1;60.0;0.0;220.0;20.0;164.0;284.0
2020-08-06 14:00:00;5.5;142.6;50.0;0.0;350.0;30.0;173.0;283.0
2020-08-06 15:00:00;11.5;160.2;60.0;0.0;350.0;30.0;178.0;275.0
2020-08-06 16:00:00;28.5;110.7;60.0;0.0;350.0;30.0;182.0;264.0
2020-08-06 17:00:00;26.4;81.2;50.0;0.0;10.0;30.0;171.0;245.0
2020-08-06 18:00:00;27.5;96.2;40.0;0.0;10.0;20.0;173.0;229.0
2020-08-06 19:00:00;32.7;74.6;20.0;0.0;30.0;10.0;170.0;216.0
2020-08-06 20:00:00;36.3;49.5;30.0;0.0;40.0;20.0;165.0;200.0
2020-08-06 21:00:00;42.6;42.1;30.0;0.0;50.0;20.0;168.0;199.0
2020-08-06 22:00:00;53.3;44.9;20.0;0.0;50.0;10.0;173.0;199.0
2020-08-06 23:00:00;61.5;46.5;20.0;0.0;40.0;10.0;173.0;183.0
2020-08-07 00:00:00;31.1;82.1;10.0;0.0;50.0;10.0;175.0;179.0
2020-08-07 01:00:00;10.5;91.6;10.0;0.0;70.0;10.0;169.0;180.0
2020-08-07 02:00:00;9.2;84.3;20.0;0.0;60.0;20.0;164.0;188.0
2020-08-07 03:00:00;16.2;68.6;20.0;0.0;70.0;10.0;153.0;177.0
2020-08-07 04:00:00;25.8;56.0;20.0;0.0;70.0;10.0;159.0;189.0
2020-08-07 05:00:00;37.4;42.1;20.0;0.0;70.0;10.0;165.0;212.0
2020-08-07 06:00:00;52.9;28.2;20.0;0.0;90.0;20.0;165.0;236.0
2020-08-07 07:00:00;49.3;38.7;20.0;0.0;80.0;10.0;165.0;263.0
2020-08-07 08:00:00;44.5;52.8;30.0;0.0;80.0;10.0;159.0;279.0
2020-08-07 09:00:00;39.0;72.8;30.0;0.0;80.0;20.0;162.0;302.0
2020-08-07 10:00:00;27.5;99.3;40.0;0.0;90.0;20.0;146.0;309.0
2020-08-07 11:00:00;15.3;125.5;40.0;0.0;60.0;20.0;119.0;320.0
2020-08-07 12:00:00;12.6;150.0;50.0;0.0;60.0;20.0;131.0;320.0
2020-08-07 13:00:00;12.0;163.5;50.0;0.0;50.0;20.0;113.0;326.0
2020-08-07 14:00:00;11.3;165.1;50.0;0.0;50.0;20.0;129.0;324.0
2020-08-07 15:00:00;13.2;166.7;50.0;0.0;50.0;30.0;139.0;320.0
2020-08-07 16:00:00;10.7;156.7;50.0;0.0;50.0;30.0;163.0;309.0
2020-08-07 17:00:00;28.7;205.0;50.0;0.0;50.0;30.0;171.0;289.0
2020-08-07 18:00:00;42.6;175.8;30.0;0.0;350.0;20.0;176.0;276.0
2020-08-07 19:00:00;58.1;141.9;30.0;0.0;350.0;20.0;181.0;237.0
2020-08-07 20:00:00;67.0;121.8;20.0;0.0;70.0;10.0;189.0;220.0
2020-08-07 21:00:00;71.4;90.3;10.0;0.0;40.0;10.0;175.0;233.0
2020-08-07 22:00:00;69.0;66.3;10.0;0.0;50.0;10.0;173.0;199.0
2020-08-07 23:00:00;75.6;65.8;10.0;0.0;30.0;10.0;177.0;192.0
2020-08-08 00:00:00;52.7;85.7;10.0;0.0;50.0;10.0;174.0;190.0
2020-08-08 01:00:00;22.2;114.0;10.0;0.0;50.0;10.0;176.0;182.0
2020-08-08 02:00:00;20.6;106.1;10.0;0.0;20.0;10.0;170.0;178.0
2020-08-08 03:00:00;26.9;79.9;10.0;0.0;0.0;0.0;171.0;176.0
2020-08-08 04:00:00;34.2;65.8;10.0;0.0;60.0;10.0;168.0;183.0
2020-08-08 05:00:00;35.5;50.6;30.0;0.0;90.0;10.0;168.0;228.0
2020-08-08 06:00:00;43.4;34.9;20.0;0.0;100.0;10.0;164.0;256.0
2020-08-08 07:00:00;44.9;52.9;20.0;0.0;40.0;10.0;163.0;277.0
2020-08-08 08:00:00;46.2;65.4;30.0;0.0;70.0;10.0;142.0;303.0
2020-08-08 09:00:00;40.3;86.0;30.0;0.0;70.0;20.0;133.0;321.0
2020-08-08 10:00:00;26.4;130.2;40.0;0.0;90.0;20.0;131.0;330.0
2020-08-08 11:00:00;23.3;153.6;50.0;0.0;90.0;30.0;123.0;334.0
2020-08-08 12:00:00;15.5;175.1;50.0;0.0;50.0;30.0;144.0;336.0
2020-08-08 13:00:00;15.3;173.9;50.0;0.0;30.0;30.0;139.0;334.0
2020-08-08 14:00:00;16.4;162.5;60.0;0.0;350.0;40.0;154.0;315.0
2020-08-08 15:00:00;22.7;174.2;50.0;0.0;360.0;30.0;149.0;310.0
2020-08-08 16:00:00;27.7;182.4;50.0;0.0;360.0;30.0;161.0;298.0
2020-08-08 17:00:00;26.0;182.2;40.0;0.0;20.0;20.0;164.0;288.0
2020-08-08 18:00:00;35.7;166.3;40.0;0.0;30.0;30.0;168.0;277.0
2020-08-08 19:00:00;40.7;141.4;60.0;0.0;50.0;30.0;154.0;263.0
