DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2017-08-01 00:00:00;0.23967325721711685;0.12636129809007826;0.6349431818181818;0.0;0.16666666666666666;0.08333333333333333;0.7230215827338129;0.4973544973544973
2017-08-01 01:00:00;0.20709180358303167;0.1509330706506868;0.6392045454545454;0.0;0.0;0.08333333333333333;0.7338129496402878;0.5052910052910053
2017-08-01 02:00:00;0.15789473684210528;0.17309691895145843;0.6335227272727273;0.0;0.0;0.0;0.6942446043165468;0.47354497354497355
2017-08-01 03:00:00;0.13765896222036572;0.16964920921578286;0.6306818181818182;0.0;0.2777777777777778;0.0;0.6510791366906474;0.43915343915343913
2017-08-01 04:00:00;0.14963334261579875;0.10934165161714005;0.6306818181818182;0.0;0.8055555555555556;0.08333333333333333;0.6726618705035972;0.46296296296296297
2017-08-01 05:00:00;0.2846932145177759;0.05516335577080939;0.6377840909090909;0.3;0.0;0.08333333333333333;0.7482014388489209;0.5634920634920635
2017-08-01 06:00:00;0.4730344379467186;0.03425819515131615;0.6505681818181818;0.0;0.7222222222222222;0.08333333333333333;0.7230215827338129;0.582010582010582
2017-08-01 07:00:00;0.47656177480738887;0.06605374049143546;0.6519886363636364;0.0;0.75;0.08333333333333333;0.7050359712230215;0.5873015873015873
2017-08-01 08:00:00;0.4597605123920913;0.06446669950199749;0.6534090909090909;0.0;0.7222222222222222;0.16666666666666666;0.6690647482014388;0.6058201058201058
2017-08-01 09:00:00;0.39849624060150374;0.0835111913752531;0.6548295454545454;0.3;0.75;0.16666666666666666;0.6366906474820144;0.6375661375661376
2017-08-01 10:00:00;0.2842290912466351;0.15602254692716028;0.6576704545454546;0.0;0.6111111111111112;0.16666666666666666;0.6258992805755396;0.6402116402116402
2017-08-01 11:00:00;0.31421145456233174;0.15005746182892793;0.6590909090909091;0.0;0.6111111111111112;0.16666666666666666;0.6187050359712231;0.6375661375661376
2017-08-01 12:00:00;0.3288777499303815;0.1392218026596618;0.6576704545454546;0.2;0.6111111111111112;0.16666666666666666;0.658273381294964;0.6904761904761905
