DateTime;NO2;O3;P;SQ;WD;Wvh;dewP;temp
2020-08-01 00:00:00;8.9;75.0;60.0;4.0;140.0;40.0;170.0;224.0
2020-08-01 01:00:00;12.9;66.1;60.0;0.0;220.0;30.0;178.0;222.0
2020-08-01 02:00:00;17.4;44.4;70.0;0.0;250.0;40.0;171.0;206.0
2020-08-01 03:00:00;18.0;48.0;70.0;0.0;230.0;30.0;172.0;199.0
2020-08-01 04:00:00;17.0;63.4;70.0;0.0;230.0;40.0;169.0;197.0
2020-08-01 05:00:00;20.7;50.3;90.0;0.0;250.0;60.0;174.0;199.0
2020-08-01 06:00:00;24.5;34.3;90.0;0.0;260.0;60.0;179.0;211.0
2020-08-01 07:00:00;23.6;29.8;80.0;0.0;280.0;60.0;182.0;231.0
2020-08-01 08:00:00;21.8;38.3;80.0;0.0;280.0;60.0;174.0;222.0
2020-08-01 09:00:00;21.6;50.3;80.0;0.0;260.0;50.0;179.0;226.0
2020-08-01 10:00:00;18.9;48.2;70.0;0.0;270.0;50.0;180.0;220.0
2020-08-01 11:00:00;9.1;57.4;70.0;0.0;250.0;40.0;179.0;222.0
2020-08-01 12:00:00;11.0;50.7;80.0;0.0;270.0;60.0;176.0;208.0
2020-08-01 13:00:00;13.2;42.1;80.0;0.0;260.0;60.0;177.0;213.0
2020-08-01 14:00:00;13.4;37.5;90.0;0.0;270.0;50.0;173.0;227.0
2020-08-01 15:00:00;10.1;43.9;90.0;0.0;280.0;60.0;157.0;219.0
2020-08-01 16:00:00;7.9;55.8;80.0;0.0;280.0;50.0;154.0;213.0
2020-08-01 17:00:00;7.6;57.5;60.0;0.0;270.0;50.0;141.0;204.0
2020-08-01 18:00:00;8.1;57.3;70.0;0.0;280.0;40.0;137.0;189.0
2020-08-01 19:00:00;5.6;59.0;50.0;0.0;240.0;30.0;137.0;179.0
2020-08-01 20:00:00;9.0;51.3;40.0;0.0;250.0;20.0;138.0;173.0
2020-08-01 21:00:00;13.9;47.8;50.0;0.0;230.0;30.0;138.0;168.0
2020-08-01 22:00:00;29.9;34.7;40.0;0.0;160.0;30.0;140.0;161.0
2020-08-01 23:00:00;25.4;34.8;40.0;0.0;150.0;20.0;138.0;152.0
2020-08-02 00:00:00;22.7;31.7;40.0;0.0;180.0;20.0;142.0;158.0
2020-08-02 01:00:00;16.2;30.3;40.0;0.0;170.0;30.0;143.0;156.0
2020-08-02 02:00:00;18.5;22.6;50.0;0.0;180.0;30.0;145.0;157.0
2020-08-02 03:00:00;18.6;17.7;40.0;0.0;180.0;30.0;144.0;154.0
2020-08-02 04:00:00;15.4;17.4;60.0;0.0;220.0;40.0;153.0;166.0
2020-08-02 05:00:00;13.2;16.4;60.0;0.0;260.0;40.0;155.0;182.0
2020-08-02 06:00:00;18.2;16.7;90.0;0.0;300.0;50.0;146.0;189.0
2020-08-02 07:00:00;13.2;32.4;90.0;0.0;310.0;60.0;143.0;189.0
2020-08-02 08:00:00;5.1;44.9;90.0;0.0;320.0;60.0;128.0;200.0
2020-08-02 09:00:00;3.0;50.9;90.0;0.0;290.0;60.0;122.0;190.0
2020-08-02 10:00:00;3.3;55.8;90.0;0.0;290.0;60.0;114.0;196.0
2020-08-02 11:00:00;4.1;59.0;90.0;0.0;290.0;60.0;112.0;205.0
2020-08-02 12:00:00;9.6;54.6;100.0;0.0;280.0;60.0;119.0;211.0
2020-08-02 13:00:00;8.5;58.2;90.0;0.0;300.0;50.0;116.0;198.0
2020-08-02 14:00:00;6.3;59.9;90.0;0.0;290.0;60.0;105.0;202.0
2020-08-02 15:00:00;8.0;61.7;90.0;0.0;310.0;50.0;105.0;197.0
2020-08-02 16:00:00;8.2;58.0;70.0;0.0;290.0;40.0;102.0;195.0
2020-08-02 17:00:00;9.4;56.6;70.0;0.0;290.0;40.0;107.0;181.0
2020-08-02 18:00:00;11.6;54.6;50.0;0.0;280.0;30.0;104.0;166.0
2020-08-02 19:00:00;12.1;52.9;40.0;0.0;290.0;30.0;106.0;151.0
2020-08-02 20:00:00;16.9;44.3;30.0;0.0;280.0;20.0;104.0;145.0
2020-08-02 21:00:00;14.5;48.3;20.0;0.0;250.0;10.0;107.0;145.0
2020-08-02 22:00:00;8.1;51.6;20.0;0.0;180.0;10.0;114.0;137.0
2020-08-02 23:00:00;8.7;49.0;30.0;0.0;170.0;20.0;107.0;133.0
2020-08-03 00:00:00;11.2;41.2;20.0;0.0;150.0;10.0;115.0;123.0
2020-08-03 01:00:00;15.1;31.3;30.0;0.0;170.0;20.0;112.0;132.0
2020-08-03 02:00:00;17.2;31.2;20.0;0.0;120.0;10.0;116.0;135.0
2020-08-03 03:00:00;17.1;29.4;30.0;0.0;150.0;20.0;121.0;141.0
2020-08-03 04:00:00;22.2;26.6;30.0;0.0;150.0;10.0;120.0;142.0
2020-08-03 05:00:00;25.4;19.1;60.0;0.0;210.0;20.0;125.0;154.0
2020-08-03 06:00:00;30.6;21.1;70.0;7.0;160.0;40.0;128.0;154.0
2020-08-03 07:00:00;25.9;29.4;50.0;0.0;160.0;30.0;129.0;165.0
2020-08-03 08:00:00;20.6;36.4;50.0;0.0;190.0;30.0;135.0;171.0
