;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
31;344;20190702;8;40;30;30;60;184;;95;10;193;0;0;10239;81;0;55;;5;0;0;0;0;0
32;344;20190702;9;50;30;30;60;192;;81;9;240;0;0;10238;81;0;48;;5;0;0;0;0;0
33;344;20190702;10;360;20;20;50;191;;97;9;240;0;0;10239;83;3;54;;5;0;0;0;0;0
34;344;20190702;11;350;20;20;60;196;;90;5;208;0;0;10240;81;8;50;;5;0;0;0;0;0
35;344;20190702;12;330;20;20;40;201;166.0;91;1;125;0;0;10240;78;6;48;;5;0;0;0;0;0
36;344;20190702;13;350;30;30;60;204;;84;6;263;0;0;10240;83;8;46;;5;0;0;0;0;0
37;344;20190702;14;350;30;40;70;207;;85;4;192;0;0;10242;82;6;45;;5;0;0;0;0;0
38;344;20190702;15;340;40;50;70;201;;97;10;241;0;0;10243;81;0;51;;5;0;0;0;0;0
39;344;20190702;16;350;50;50;80;193;;92;10;215;0;0;10241;82;0;52;;5;0;0;0;0;0
40;344;20190702;17;340;50;40;70;189;;92;10;167;0;0;10240;82;0;53;;5;0;0;0;0;0
41;344;20190702;18;350;40;40;70;178;184.0;106;10;113;0;0;10240;83;0;62;;5;0;0;0;0;0
42;344;20190702;19;350;40;30;70;165;;111;10;57;0;0;10239;75;0;70;;5;0;0;0;0;0
43;344;20190702;20;350;30;20;50;149;;116;3;11;0;0;10243;75;0;80;;5;0;0;0;0;0
44;344;20190702;21;350;30;30;50;141;;111;0;0;0;0;10247;70;0;82;;5;0;0;0;0;0
45;344;20190702;22;360;20;20;40;133;;108;0;0;0;0;10248;70;0;84;;5;0;0;0;0;0
46;344;20190702;23;340;10;10;30;110;;100;0;0;0;0;10250;65;0;93;;5;0;0;0;0;0
47;344;20190702;24;340;10;10;20;111;66.0;103;0;0;0;0;10251;65;0;95;;5;0;0;0;0;0
48;344;20190703;1;300;10;10;10;105;;102;0;0;0;0;10254;63;0;97;;5;0;0;0;0;0
49;344;20190703;2;290;10;10;20;102;;97;0;0;0;0;10252;63;0;97;;5;0;0;0;0;0
50;344;20190703;3;310;20;20;20;97;;92;0;0;0;0;10250;65;0;97;;5;0;0;0;0;0
51;344;20190703;4;270;10;10;20;105;;100;0;3;0;0;10252;65;0;97;;5;0;0;0;0;0
52;344;20190703;5;310;10;10;10;116;;100;7;23;0;0;10255;70;6;90;;5;0;0;0;0;0
53;344;20190703;6;350;10;10;30;152;52.0;100;10;83;0;0;10257;75;0;71;;5;0;0;0;0;0
54;344;20190703;7;10;30;40;70;170;;100;10;123;0;0;10259;80;7;63;;5;0;0;0;0;0
55;344;20190703;8;30;40;50;80;173;;92;7;164;0;0;10263;81;4;59;;5;0;0;0;0;0
56;344;20190703;9;40;50;40;90;190;;81;10;286;0;0;10264;81;8;49;;5;0;0;0;0;0
57;344;20190703;10;350;40;50;80;188;;99;6;237;0;0;10265;81;8;56;;5;0;0;0;0;0
58;344;20190703;11;360;40;40;70;179;;85;5;205;0;0;10268;82;8;54;;5;0;0;0;0;0
59;344;20190703;12;20;50;50;80;183;161.0;97;1;128;0;0;10269;83;8;57;;5;0;0;0;0;0
60;344;20190703;13;40;50;50;80;184;;96;2;181;0;0;10267;81;8;56;;5;0;0;0;0;0
61;344;20190703;14;10;40;40;90;186;;82;4;165;0;0;10265;81;8;50;;5;0;0;0;0;0
62;344;20190703;15;350;50;60;100;195;;77;5;178;0;0;10266;81;1;46;;5;0;0;0;0;0
63;344;20190703;16;350;60;60;100;187;;78;10;219;0;0;10267;81;0;48;;5;0;0;0;0;0
64;344;20190703;17;360;50;50;90;181;;83;10;169;0;0;10266;80;0;52;;5;0;0;0;0;0
65;344;20190703;18;360;50;50;90;170;174.0;84;10;113;0;0;10264;82;0;56;;5;0;0;0;0;0
66;344;20190703;19;360;50;50;90;158;;87;10;56;0;0;10266;83;0;62;;5;0;0;0;0;0
67;344;20190703;20;10;40;30;80;142;;85;3;10;0;0;10267;80;0;68;;5;0;0;0;0;0
68;344;20190703;21;360;20;20;40;131;;87;0;0;0;0;10271;75;0;74;;5;0;0;0;0;0
69;344;20190703;22;360;20;20;30;121;;86;0;0;0;0;10272;75;0;79;;5;0;0;0;0;0
70;344;20190703;23;350;10;10;30;107;;85;0;0;0;0;10272;70;0;86;;5;0;0;0;0;0
71;344;20190703;24;360;20;20;20;109;59.0;76;0;0;0;0;10271;75;0;79;;5;0;0;0;0;0
72;344;20190704;1;330;10;10;20;90;;77;0;0;0;0;10271;65;0;91;;5;0;0;0;0;0
73;344;20190704;2;340;10;10;10;89;;79;0;0;0;0;10268;65;0;93;;5;0;0;0;0;0
74;344;20190704;3;0;0;0;10;83;;77;0;0;0;0;10265;65;5;96;;5;0;0;0;0;0
75;344;20190704;4;150;0;10;10;87;;79;0;3;0;0;10264;65;6;95;;5;0;0;0;0;0
76;344;20190704;5;320;10;10;20;106;;80;10;31;0;0;10267;70;5;84;;5;0;0;0;0;0
77;344;20190704;6;330;10;10;10;137;45.0;85;10;76;0;0;10266;75;1;71;;5;0;0;0;0;0
78;344;20190704;7;990;10;10;30;161;;87;10;132;0;0;10267;81;0;61;;5;0;0;0;0;0
79;344;20190704;8;10;20;20;40;167;;80;10;189;0;0;10267;81;0;56;;5;0;0;0;0;0
80;344;20190704;9;990;20;10;40;178;;80;10;236;0;0;10263;80;7;52;;5;0;0;0;0;0
81;344;20190704;10;190;20;20;40;192;;89;10;279;0;0;10258;80;7;51;;5;0;0;0;0;0
82;344;20190704;11;270;20;20;40;200;;98;9;297;0;0;10254;82;8;51;;5;0;0;0;0;0
83;344;20190704;12;320;20;20;40;202;142.0;84;8;288;0;0;10247;77;8;46;;5;0;0;0;0;0
84;344;20190704;13;280;20;30;60;216;;117;10;311;0;0;10242;80;4;53;;5;0;0;0;0;0
85;344;20190704;14;300;30;50;70;212;;121;10;288;0;0;10238;75;8;55;;5;0;0;0;0;0
86;344;20190704;15;320;40;30;60;205;;122;9;245;0;0;10233;82;8;58;;5;0;0;0;0;0
87;344;20190704;16;300;30;30;60;200;;118;10;196;0;0;10228;80;8;59;;5;0;0;0;0;0
88;344;20190704;17;280;30;30;50;191;;122;10;150;0;0;10222;81;8;64;;5;0;0;0;0;0
89;344;20190704;18;300;30;20;50;178;183.0;120;7;74;0;0;10219;80;8;68;;5;0;0;0;0;0
90;344;20190704;19;260;20;20;40;172;;121;8;35;0;0;10213;75;8;71;;5;0;0;0;0;0
91;344;20190704;20;250;20;20;30;157;;115;2;6;0;0;10211;75;8;76;;5;0;0;0;0;0
92;344;20190704;21;260;10;10;20;152;;115;0;0;0;0;10210;75;8;78;;5;0;0;0;0;0
93;344;20190704;22;240;10;10;30;163;;112;0;0;0;0;10205;75;8;71;;5;0;0;0;0;0
94;344;20190704;23;220;20;20;30;160;;112;0;0;0;0;10201;75;8;73;;5;0;0;0;0;0
95;344;20190704;24;240;30;30;40;155;130.0;108;0;0;0;0;10196;75;8;73;;5;0;0;0;0;0
96;344;20190705;1;260;30;20;50;156;;127;0;0;0;0;10197;70;8;82;;5;0;0;0;0;0
97;344;20190705;2;260;20;20;40;162;;128;0;0;0;0;10194;75;8;80;;5;0;0;0;0;0
98;344;20190705;3;260;20;30;40;162;;118;0;0;0;0;10191;75;8;75;;5;0;0;0;0;0
99;344;20190705;4;270;20;20;40;160;;126;0;2;0;0;10188;75;8;80;;5;0;0;0;0;0
100;344;20190705;5;260;20;20;30;164;;141;0;10;0;0;10186;70;8;86;;5;0;0;0;0;0
101;344;20190705;6;290;10;10;30;176;130.0;144;0;34;0;0;10187;70;8;81;;5;0;0;0;0;0
102;344;20190705;7;310;10;10;30;182;;124;0;48;0;0;10187;80;8;68;;5;0;0;0;0;0
103;344;20190705;8;310;20;20;40;190;;116;0;84;0;0;10189;81;8;62;;5;0;0;0;0;0
104;344;20190705;9;270;20;20;40;193;;115;0;118;0;0;10188;81;8;60;;5;0;0;0;0;0
105;344;20190705;10;290;30;30;50;197;;117;1;161;0;0;10187;81;8;59;;5;0;0;0;0;0
106;344;20190705;11;280;30;40;60;213;;125;5;243;0;0;10185;80;8;57;;5;0;0;0;0;0
107;344;20190705;12;290;40;40;80;208;176.0;119;10;321;0;0;10185;77;6;56;;5;0;0;0;0;0
108;344;20190705;13;290;50;40;80;213;;133;9;299;0;0;10185;74;8;60;;5;0;0;0;0;0
109;344;20190705;14;290;50;50;80;204;;123;10;272;0;0;10182;81;6;59;;5;0;0;0;0;0
110;344;20190705;15;280;50;40;90;200;;126;7;204;0;0;10178;80;8;62;;5;0;0;0;0;0
111;344;20190705;16;310;40;40;80;204;;114;10;215;0;0;10176;82;0;56;;5;0;0;0;0;0
112;344;20190705;17;320;30;30;60;204;;109;10;161;0;0;10169;81;2;54;;5;0;0;0;0;0
113;344;20190705;18;340;40;30;60;190;196.0;122;10;106;0;0;10166;81;0;64;;5;0;0;0;0;0
114;344;20190705;19;300;20;20;50;186;;125;10;53;0;0;10164;80;0;67;;5;0;0;0;0;0
115;344;20190705;20;260;20;20;40;165;;127;3;12;0;0;10159;75;8;78;;5;0;0;0;0;0
116;344;20190705;21;280;10;10;30;155;;126;0;0;0;0;10156;67;0;83;;5;0;0;0;0;0
117;344;20190705;22;280;10;10;10;141;;129;0;0;0;0;10155;65;0;92;;5;0;0;0;0;0
118;344;20190705;23;240;10;10;20;143;;122;0;0;0;0;10150;65;0;87;;5;0;0;0;0;0
119;344;20190705;24;0;10;0;20;144;104.0;127;0;0;0;0;10143;65;0;89;;5;0;0;0;0;0
120;344;20190706;1;180;10;10;20;135;;126;0;0;0;0;10139;63;0;94;;5;0;0;0;0;0
121;344;20190706;2;190;20;30;40;152;;130;0;0;0;0;10131;64;0;87;;5;0;0;0;0;0
122;344;20190706;3;190;30;30;50;160;;136;0;0;0;0;10123;62;0;86;;5;0;0;0;0;0
123;344;20190706;4;210;40;30;60;161;;136;0;1;0;0;10118;60;0;85;;5;0;0;0;0;0
124;344;20190706;5;230;30;40;60;175;;128;7;24;0;0;10113;68;0;73;;5;0;0;0;0;0
125;344;20190706;6;240;40;50;70;189;97.0;134;10;69;0;0;10111;75;0;70;;5;0;0;0;0;0
126;344;20190706;7;250;50;40;80;202;;156;10;125;0;0;10110;69;0;75;;5;0;0;0;0;0
127;344;20190706;8;270;40;30;70;208;;156;10;175;0;0;10113;73;1;72;;5;0;0;0;0;0
128;344;20190706;9;260;40;40;70;212;;145;8;214;0;0;10116;80;8;65;;5;0;0;0;0;0
129;344;20190706;10;280;40;50;70;209;;141;8;271;0;0;10116;82;8;64;;5;0;0;0;0;0
130;344;20190706;11;310;40;40;80;214;;140;9;310;0;0;10117;78;8;62;;5;0;0;0;0;0
131;344;20190706;12;310;50;50;80;202;190.0;140;6;242;0;0;10120;80;8;67;;5;0;0;0;0;0
132;344;20190706;13;320;50;40;80;203;;134;2;192;0;0;10120;81;8;64;;5;0;0;0;0;0
133;344;20190706;14;300;40;40;70;192;;135;0;106;0;0;10122;80;8;69;;5;0;0;0;0;0
134;344;20190706;15;350;30;20;80;166;;148;0;47;7;5;10125;67;8;88;81.0;7;0;1;0;0;0
135;344;20190706;16;350;30;30;60;164;;141;0;25;5;1;10128;70;8;86;57.0;7;0;1;0;0;0
136;344;20190706;17;330;30;20;60;154;;138;0;17;9;16;10129;63;8;90;61.0;7;0;1;0;0;0
137;344;20190706;18;280;10;10;30;153;154.0;143;0;14;10;15;10130;62;8;93;61.0;7;0;1;0;0;0
138;344;20190706;19;280;10;10;20;152;;142;0;9;8;2;10131;65;8;93;51.0;7;0;1;0;0;0
139;344;20190706;20;290;10;10;20;150;;142;0;3;0;-1;10134;65;8;94;22.0;7;0;1;0;0;0
140;344;20190706;21;340;20;20;40;147;;126;0;0;0;0;10137;70;8;87;2.0;7;0;0;0;0;0
141;344;20190706;22;340;20;10;30;135;;116;0;0;0;0;10139;70;8;88;;5;0;0;0;0;0
142;344;20190706;23;320;10;10;20;119;;107;0;0;0;0;10142;65;8;92;;5;0;0;0;0;0
143;344;20190706;24;270;10;10;20;111;85.0;105;0;0;0;0;10144;65;6;96;1.0;7;0;0;0;0;0
144;344;20190707;1;310;10;10;20;111;;106;0;0;0;0;10142;65;6;96;;5;0;0;0;0;0
145;344;20190707;2;270;10;10;20;98;;93;0;0;0;0;10139;65;6;97;;5;0;0;0;0;0
146;344;20190707;3;260;10;10;20;117;;97;0;0;0;0;10140;70;8;87;;5;0;0;0;0;0
147;344;20190707;4;260;20;10;20;102;;95;0;2;0;0;10143;65;0;94;;5;0;0;0;0;0
148;344;20190707;5;260;10;10;20;120;;95;8;29;0;0;10146;70;0;85;;5;0;0;0;0;0
149;344;20190707;6;280;20;20;30;149;74.0;95;10;78;0;0;10150;79;0;70;;5;0;0;0;0;0
150;344;20190707;7;320;30;30;60;161;;95;8;117;0;0;10153;80;5;65;;5;0;0;0;0;0
151;344;20190707;8;360;40;40;70;147;;97;5;129;0;-1;10157;75;8;71;81.0;7;0;1;0;0;0
152;344;20190707;9;360;30;40;70;143;;102;0;75;0;-1;10161;63;8;76;81.0;7;0;1;0;0;0
153;344;20190707;10;330;30;30;70;165;;92;2;152;0;-1;10163;81;8;62;23.0;7;0;1;0;0;0
154;344;20190707;11;360;40;50;80;165;;83;3;178;0;0;10167;81;8;58;;5;0;0;0;0;0
155;344;20190707;12;10;40;50;80;177;146.0;53;8;298;0;0;10167;81;6;44;1.0;7;0;0;0;0;0
156;344;20190707;13;320;40;40;80;178;;74;6;265;0;0;10170;82;8;50;;5;0;0;0;0;0
157;344;20190707;14;340;50;40;80;175;;81;7;266;0;0;10172;82;7;54;;5;0;0;0;0;0
158;344;20190707;15;330;50;50;90;164;;96;6;203;0;0;10175;81;7;64;;5;0;0;0;0;0
159;344;20190707;16;340;50;50;80;164;;93;6;163;0;0;10174;81;7;62;;5;0;0;0;0;0
160;344;20190707;17;340;50;50;90;164;;90;10;151;0;0;10176;82;3;61;;5;0;0;0;0;0
161;344;20190707;18;360;50;40;80;160;160.0;83;10;109;0;0;10179;82;0;60;;5;0;0;0;0;0
162;344;20190707;19;340;30;30;60;151;;84;8;49;0;0;10182;83;7;64;;5;0;0;0;0;0
163;344;20190707;20;350;30;20;50;134;;88;2;9;0;0;10185;75;7;73;;5;0;0;0;0;0
164;344;20190707;21;330;10;10;30;107;;88;0;0;0;0;10187;70;0;88;;5;0;0;0;0;0
165;344;20190707;22;270;10;10;30;101;;85;0;0;0;0;10188;70;0;89;;5;0;0;0;0;0
166;344;20190707;23;260;10;20;20;109;;91;0;0;0;0;10190;70;3;88;;5;0;0;0;0;0
167;344;20190707;24;270;20;20;20;99;59.0;85;0;0;0;0;10189;70;7;90;;5;0;0;0;0;0
168;344;20190708;1;270;20;20;30;116;;93;0;0;0;0;10188;70;8;85;;5;0;0;0;0;0
169;344;20190708;2;290;20;20;30;123;;91;0;0;0;0;10189;75;2;80;;5;0;0;0;0;0
170;344;20190708;3;280;20;20;40;116;;78;0;0;0;0;10191;75;5;77;;5;0;0;0;0;0
171;344;20190708;4;270;20;20;30;124;;87;0;1;0;0;10191;75;8;77;;5;0;0;0;0;0
172;344;20190708;5;290;30;40;50;137;;88;0;9;0;0;10195;75;8;72;;5;0;0;0;0;0
173;344;20190708;6;300;40;50;80;145;74.0;92;0;26;0;0;10198;75;8;70;;5;0;0;0;0;0
174;344;20190708;7;310;50;50;90;158;;85;3;84;0;0;10203;82;8;61;;5;0;0;0;0;0
175;344;20190708;8;310;60;60;100;155;;81;5;120;0;0;10206;82;8;61;;5;0;0;0;0;0
176;344;20190708;9;310;60;60;100;157;;89;1;95;0;0;10207;81;8;64;;5;0;0;0;0;0
177;344;20190708;10;320;60;60;100;165;;88;2;158;0;0;10209;81;8;60;;5;0;0;0;0;0
178;344;20190708;11;320;60;50;100;166;;83;0;123;0;0;10210;82;8;58;;5;0;0;0;0;0
179;344;20190708;12;330;50;60;90;168;143.0;88;1;154;0;-1;10211;82;8;59;22.0;7;0;1;0;0;0
180;344;20190708;13;350;60;60;100;168;;88;3;195;0;0;10212;81;8;59;;5;0;0;0;0;0
181;344;20190708;14;340;50;60;100;171;;95;1;154;0;0;10212;81;8;60;;5;0;0;0;0;0
182;344;20190708;15;350;50;40;100;156;;95;6;179;0;0;10211;80;8;66;;5;0;0;0;0;0
183;344;20190708;16;340;50;50;80;162;;93;0;95;0;-1;10209;81;8;63;23.0;7;0;1;0;0;0
184;344;20190708;17;360;50;60;90;149;;97;1;64;0;-1;10211;74;8;70;51.0;7;0;1;0;0;0
185;344;20190708;18;360;50;40;100;150;148.0;80;4;68;0;-1;10211;83;8;63;22.0;7;0;1;0;0;0
186;344;20190708;19;360;40;40;70;141;;81;3;28;0;0;10212;80;7;66;;5;0;0;0;0;0
187;344;20190708;20;350;30;20;60;128;;84;0;6;0;0;10214;75;8;74;;5;0;0;0;0;0
188;344;20190708;21;340;20;10;40;107;;82;0;0;0;0;10218;70;8;84;;5;0;0;0;0;0
189;344;20190708;22;270;10;10;20;107;;90;0;0;0;0;10221;70;8;89;;5;0;0;0;0;0
190;344;20190708;23;250;10;10;10;102;;88;0;0;0;0;10223;70;8;90;;5;0;0;0;0;0
191;344;20190708;24;270;10;10;20;92;56.0;87;0;0;0;0;10219;65;0;97;;5;0;0;0;0;0
192;344;20190709;1;270;10;10;20;85;;81;0;0;0;0;10218;65;7;97;;5;0;0;0;0;0
193;344;20190709;2;230;10;20;20;88;;83;0;0;0;0;10217;65;8;97;;5;0;0;0;0;0
194;344;20190709;3;0;10;0;20;87;;82;0;0;0;0;10215;65;8;97;;5;0;0;0;0;0
195;344;20190709;4;360;10;10;20;97;;91;2;2;0;0;10218;65;7;96;;5;0;0;0;0;0
196;344;20190709;5;0;0;0;10;109;;90;5;23;0;0;10219;70;7;88;;5;0;0;0;0;0
197;344;20190709;6;310;10;10;10;138;40.0;90;5;60;0;0;10221;75;8;73;;5;0;0;0;0;0
198;344;20190709;7;330;30;40;70;163;;90;9;130;0;0;10221;77;8;62;;5;0;0;0;0;0
199;344;20190709;8;330;30;40;60;160;;81;5;140;0;0;10226;83;8;59;;5;0;0;0;0;0
200;344;20190709;9;340;30;40;60;173;;85;8;218;0;0;10222;80;8;56;;5;0;0;0;0;0
201;344;20190709;10;330;30;30;60;180;;91;5;222;0;0;10222;81;8;55;;5;0;0;0;0;0
202;344;20190709;11;330;30;30;60;183;;85;6;254;0;0;10221;80;8;52;;5;0;0;0;0;0
203;344;20190709;12;340;30;20;60;187;136.0;96;4;239;0;0;10220;80;8;55;;5;0;0;0;0;0
204;344;20190709;13;340;30;30;60;187;;95;6;262;0;0;10218;81;8;55;;5;0;0;0;0;0
205;344;20190709;14;340;30;30;60;187;;93;3;191;0;0;10218;80;8;54;;5;0;0;0;0;0
206;344;20190709;15;330;30;30;60;183;;95;0;136;0;0;10218;82;8;56;;5;0;0;0;0;0
207;344;20190709;16;340;40;40;60;175;;92;2;115;0;0;10216;82;8;58;;5;0;0;0;0;0
208;344;20190709;17;340;30;30;60;173;;94;2;93;0;0;10215;83;8;59;;5;0;0;0;0;0
209;344;20190709;18;10;30;30;50;166;167.0;97;0;50;0;0;10214;82;8;63;;5;0;0;0;0;0
210;344;20190709;19;340;30;20;50;162;;99;3;32;0;0;10214;80;4;66;;5;0;0;0;0;0
211;344;20190709;20;10;20;20;30;148;;99;2;8;0;0;10217;75;1;72;;5;0;0;0;0;0
212;344;20190709;21;350;10;10;20;130;;101;0;0;0;0;10217;70;8;82;;5;0;0;0;0;0
213;344;20190709;22;50;10;10;10;127;;106;0;0;0;0;10218;70;8;87;;5;0;0;0;0;0
214;344;20190709;23;70;10;10;20;129;;100;0;0;0;0;10217;70;8;82;;5;0;0;0;0;0
215;344;20190709;24;110;20;20;30;140;85.0;96;0;0;0;0;10216;75;8;74;;5;0;0;0;0;0
216;344;20190710;1;110;20;20;30;133;;91;0;0;0;0;10214;75;8;75;;5;0;0;0;0;0
217;344;20190710;2;110;10;10;30;140;;97;0;0;0;0;10213;75;8;75;;5;0;0;0;0;0
218;344;20190710;3;130;20;20;40;142;;96;0;0;0;0;10208;75;8;74;;5;0;0;0;0;0
219;344;20190710;4;160;20;20;40;142;;103;0;1;0;0;10209;75;8;77;;5;0;0;0;0;0
220;344;20190710;5;170;30;20;50;146;;100;0;7;0;0;10207;75;8;73;;5;0;0;0;0;0
221;344;20190710;6;170;30;30;90;147;105.0;92;0;19;0;0;10209;80;8;69;;5;0;0;0;0;0
222;344;20190710;7;150;40;40;70;153;;96;0;31;0;0;10208;80;8;68;;5;0;0;0;0;0
223;344;20190710;8;170;40;40;60;165;;96;1;84;0;0;10205;81;8;63;;5;0;0;0;0;0
224;344;20190710;9;190;40;40;100;177;;89;1;121;0;0;10203;81;8;56;;5;0;0;0;0;0
225;344;20190710;10;190;40;40;70;182;;83;0;75;0;-1;10202;81;8;52;81.0;7;0;1;0;0;0
226;344;20190710;11;210;40;30;70;187;;97;0;70;0;-1;10202;80;8;55;23.0;7;0;1;0;0;0
227;344;20190710;12;270;40;20;80;159;145.0;122;0;53;6;6;10202;61;8;78;81.0;7;0;1;0;0;0
228;344;20190710;13;230;20;20;50;159;;134;0;87;10;11;10198;57;8;84;61.0;7;0;1;0;0;0
229;344;20190710;14;990;10;10;30;155;;133;0;42;9;9;10195;61;8;86;51.0;7;0;1;0;0;0
230;344;20190710;15;80;20;20;40;156;;144;0;32;3;1;10191;57;8;92;81.0;7;0;1;0;0;0
231;344;20190710;16;110;20;20;60;159;;146;0;56;8;4;10185;58;8;92;61.0;7;0;1;0;0;0
232;344;20190710;17;140;20;20;50;162;;150;0;30;10;8;10181;57;8;92;61.0;7;0;1;0;0;0
233;344;20190710;18;160;20;30;50;165;159.0;152;0;31;4;2;10175;57;8;92;57.0;7;0;1;0;0;0
234;344;20190710;19;150;20;20;60;164;;149;0;10;3;1;10171;60;8;90;23.0;7;0;1;0;0;0
235;344;20190710;20;130;20;20;30;163;;153;0;2;0;0;10169;57;8;93;10.0;7;0;0;0;0;0
236;344;20190710;21;150;20;20;60;165;;150;0;0;0;0;10164;59;8;90;10.0;7;0;0;0;0;0
237;344;20190710;22;160;20;20;30;165;;148;0;0;0;0;10161;59;8;89;10.0;7;0;0;0;0;0
238;344;20190710;23;160;20;20;30;166;;146;0;0;0;0;10155;59;8;88;10.0;7;0;0;0;0;0
239;344;20190710;24;170;30;30;40;166;158.0;143;0;0;0;0;10150;60;8;85;2.0;7;0;0;0;0;0
240;344;20190711;1;170;30;30;40;168;;141;0;0;0;0;10146;61;8;84;;5;0;0;0;0;0
241;344;20190711;2;170;30;30;50;169;;140;0;0;0;0;10139;63;8;83;;5;0;0;0;0;0
242;344;20190711;3;170;30;40;50;165;;137;0;0;0;0;10133;63;8;83;;5;0;0;0;0;0
243;344;20190711;4;180;30;40;50;165;;139;0;1;0;0;10131;62;8;84;;5;0;0;0;0;0
244;344;20190711;5;180;30;20;50;170;;148;2;17;0;0;10126;61;8;86;;5;0;0;0;0;0
245;344;20190711;6;200;20;30;60;186;154.0;156;0;48;0;0;10124;62;8;82;;5;0;0;0;0;0
246;344;20190711;7;250;30;40;50;195;;151;2;82;0;0;10123;72;8;76;;5;0;0;0;0;0
247;344;20190711;8;250;30;30;60;202;;150;0;102;0;0;10125;75;8;72;;5;0;0;0;0;0
248;344;20190711;9;240;30;30;60;211;;149;2;156;0;0;10122;80;8;67;;5;0;0;0;0;0
249;344;20190711;10;250;30;40;60;215;;141;5;215;0;0;10121;78;8;62;;5;0;0;0;0;0
250;344;20190711;11;250;40;40;70;220;;144;1;174;0;0;10121;80;8;62;;5;0;0;0;0;0
251;344;20190711;12;280;50;50;70;221;186.0;130;5;249;0;0;10121;79;8;56;;5;0;0;0;0;0
252;344;20190711;13;260;50;40;80;220;;135;2;197;0;0;10121;80;8;58;;5;0;0;0;0;0
253;344;20190711;14;270;40;40;70;234;;147;4;205;0;0;10119;77;4;58;;5;0;0;0;0;0
254;344;20190711;15;290;40;40;70;226;;155;9;235;0;0;10120;75;1;64;;5;0;0;0;0;0
255;344;20190711;16;270;40;40;70;231;;152;10;203;0;0;10121;80;0;61;;5;0;0;0;0;0
