;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
45;260;20170702;22;260;20;10;30;110;;98;0;0;0;0;10228;65;0;92;;5;0;0;0;0;0
46;260;20170702;23;230;10;10;20;97;;92;0;0;0;0;10226;65;0;97;;5;0;0;0;0;0
47;260;20170702;24;240;10;20;20;89;68.0;86;0;0;0;0;10228;62;0;97;;5;0;0;0;0;0
48;260;20170703;1;210;10;10;20;87;;83;0;0;0;0;10226;65;0;97;;5;0;0;0;0;0
49;260;20170703;2;200;20;20;20;84;;82;0;0;0;0;10224;16;0;98;10.0;7;0;0;0;0;0
50;260;20170703;3;200;20;10;30;89;;87;0;0;0;0;10219;58;0;98;10.0;7;0;0;0;0;0
51;260;20170703;4;160;10;20;30;94;;89;0;3;0;0;10217;65;0;97;;5;0;0;0;0;0
52;260;20170703;5;170;20;20;30;121;;103;8;29;0;0;10216;70;0;89;;5;0;0;0;0;0
53;260;20170703;6;190;20;20;40;148;57.0;105;7;63;0;0;10214;75;3;75;;5;0;0;0;0;0
54;260;20170703;7;210;40;50;80;170;;101;10;130;0;0;10214;80;8;63;;5;0;0;0;0;0
55;260;20170703;8;210;50;60;90;183;;100;10;183;0;0;10212;80;8;58;;5;0;0;0;0;0
56;260;20170703;9;200;60;60;100;194;;110;10;236;0;0;10206;80;5;58;;5;0;0;0;0;0
57;260;20170703;10;210;60;70;120;204;;118;6;237;0;0;10202;81;5;57;;5;0;0;0;0;0
58;260;20170703;11;230;60;60;110;205;;131;2;170;0;0;10202;80;8;62;;5;0;0;0;0;0
59;260;20170703;12;250;60;50;100;192;152.0;139;0;114;0;-1;10200;67;8;71;81.0;7;0;1;0;0;0
60;260;20170703;13;240;50;50;90;190;;143;0;111;2;1;10199;61;8;74;81.0;7;0;1;0;0;0
61;260;20170703;14;260;50;50;100;207;;129;3;173;0;-1;10196;81;8;61;23.0;7;0;1;0;0;0
62;260;20170703;15;250;60;60;100;211;;127;6;170;0;0;10197;80;8;58;2.0;7;0;0;0;0;0
63;260;20170703;16;270;60;70;120;200;;112;5;135;0;0;10196;79;8;57;;5;0;0;0;0;0
64;260;20170703;17;250;60;40;120;193;;134;5;94;0;0;10194;79;8;68;;5;0;0;0;0;0
65;260;20170703;18;260;30;30;80;196;190.0;137;3;63;0;0;10195;80;8;68;2.0;7;0;0;0;0;0
66;260;20170703;19;270;40;30;70;184;;136;8;41;0;0;10195;75;4;73;;5;0;0;0;0;0
67;260;20170703;20;280;20;10;60;171;;141;0;4;0;0;10196;70;2;82;;5;0;0;0;0;0
68;260;20170703;21;250;20;20;40;169;;142;0;0;0;0;10200;70;8;84;;5;0;0;0;0;0
69;260;20170703;22;260;20;20;50;169;;146;0;0;0;0;10200;67;8;86;;5;0;0;0;0;0
70;260;20170703;23;250;20;20;50;169;;151;0;0;0;-1;10200;62;8;89;57.0;7;0;1;0;0;0
71;260;20170703;24;260;20;10;50;165;154.0;159;0;0;6;9;10200;61;8;96;23.0;7;0;1;0;0;0
72;260;20170704;1;290;10;10;30;166;;160;0;0;0;-1;10198;59;8;95;23.0;7;0;1;0;0;0
73;260;20170704;2;290;10;10;20;165;;159;0;0;0;0;10199;56;7;96;10.0;7;0;0;0;0;0
74;260;20170704;3;330;10;10;30;156;;153;0;0;0;0;10199;47;8;98;10.0;7;0;0;0;0;0
75;260;20170704;4;0;10;0;20;153;;150;0;2;0;0;10201;40;8;98;10.0;7;0;0;0;0;0
76;260;20170704;5;30;10;10;20;155;;145;0;14;0;0;10204;60;8;94;;5;0;0;0;0;0
77;260;20170704;6;40;10;10;30;161;141.0;142;0;32;0;0;10208;70;8;88;2.0;7;0;0;0;0;0
78;260;20170704;7;40;20;20;40;172;;141;6;98;0;0;10211;70;7;82;;5;0;0;0;0;0
79;260;20170704;8;50;20;10;40;182;;130;9;198;0;0;10214;75;8;71;;5;0;0;0;0;0
80;260;20170704;9;90;20;20;40;195;;128;7;209;0;0;10216;78;6;65;;5;0;0;0;0;0
81;260;20170704;10;250;10;10;40;198;;120;8;215;0;0;10214;82;7;60;;5;0;0;0;0;0
82;260;20170704;11;990;10;10;30;210;;115;9;276;0;0;10211;81;7;54;;5;0;0;0;0;0
83;260;20170704;12;330;20;20;50;213;164.0;126;5;256;0;0;10209;82;8;57;;5;0;0;0;0;0
84;260;20170704;13;990;20;10;50;219;;129;7;250;0;0;10208;80;6;56;;5;0;0;0;0;0
85;260;20170704;14;310;20;20;40;218;;127;2;132;0;0;10204;81;8;56;;5;0;0;0;0;0
86;260;20170704;15;320;10;20;40;224;;127;6;201;0;0;10201;82;7;54;;5;0;0;0;0;0
87;260;20170704;16;270;10;10;30;219;;123;0;80;0;0;10198;82;8;54;;5;0;0;0;0;0
88;260;20170704;17;40;20;20;40;209;;124;0;22;0;0;10196;83;8;58;;5;0;0;0;0;0
89;260;20170704;18;40;20;30;40;207;204.0;120;0;26;0;0;10195;83;8;57;;5;0;0;0;0;0
90;260;20170704;19;40;20;20;40;201;;121;5;27;0;0;10192;83;8;60;;5;0;0;0;0;0
91;260;20170704;20;70;20;20;50;185;;117;2;10;0;0;10191;83;8;64;;5;0;0;0;0;0
92;260;20170704;21;70;20;20;30;171;;112;0;0;0;0;10194;78;8;68;;5;0;0;0;0;0
93;260;20170704;22;100;20;30;40;178;;109;0;0;0;0;10191;83;8;63;;5;0;0;0;0;0
94;260;20170704;23;120;20;10;40;157;;127;0;0;0;0;10189;70;8;82;;5;0;0;0;0;0
95;260;20170704;24;160;10;10;20;154;137.0;131;0;0;0;0;10185;70;8;86;;5;0;0;0;0;0
96;260;20170705;1;120;10;10;20;139;;129;0;0;0;0;10185;65;8;93;;5;0;0;0;0;0
97;260;20170705;2;160;10;10;10;130;;125;0;0;0;0;10183;65;8;96;;5;0;0;0;0;0
98;260;20170705;3;0;10;0;20;124;;120;0;0;0;0;10180;65;8;97;;5;0;0;0;0;0
99;260;20170705;4;150;0;10;20;123;;118;0;2;0;0;10178;65;8;96;;5;0;0;0;0;0
100;260;20170705;5;160;10;10;10;152;;130;5;25;0;0;10179;70;8;86;;5;0;0;0;0;0
101;260;20170705;6;0;10;0;10;190;102.0;141;5;68;0;0;10180;75;7;73;;5;0;0;0;0;0
102;260;20170705;7;990;10;10;20;207;;141;10;119;0;0;10183;70;5;66;;5;0;0;0;0;0
103;260;20170705;8;270;20;20;40;222;;132;10;179;0;0;10183;81;1;56;;5;0;0;0;0;0
104;260;20170705;9;280;20;20;40;226;;136;9;224;0;0;10183;80;8;56;;5;0;0;0;0;0
105;260;20170705;10;300;20;20;50;227;;145;6;197;0;0;10183;81;7;60;;5;0;0;0;0;0
106;260;20170705;11;990;10;10;40;236;;148;2;154;0;0;10181;80;8;57;;5;0;0;0;0;0
107;260;20170705;12;300;20;20;40;229;200.0;148;0;92;0;0;10180;80;8;60;;5;0;0;0;0;0
108;260;20170705;13;310;20;20;40;236;;153;1;133;0;0;10179;80;7;59;;5;0;0;0;0;0
109;260;20170705;14;340;30;40;60;230;;147;1;127;0;0;10180;82;7;59;;5;0;0;0;0;0
110;260;20170705;15;310;40;30;60;232;;142;4;161;0;0;10181;80;7;56;;5;0;0;0;0;0
111;260;20170705;16;330;40;30;60;227;;142;5;141;0;0;10182;83;5;58;;5;0;0;0;0;0
112;260;20170705;17;330;30;30;60;231;;127;9;139;0;0;10182;83;5;51;;5;0;0;0;0;0
113;260;20170705;18;330;40;40;70;218;224.0;131;10;101;0;0;10183;82;0;57;;5;0;0;0;0;0
114;260;20170705;19;330;30;30;70;206;;137;10;48;0;0;10185;83;0;64;;5;0;0;0;0;0
115;260;20170705;20;340;20;20;50;187;;144;3;9;0;0;10187;75;2;76;;5;0;0;0;0;0
116;260;20170705;21;320;20;10;30;167;;144;0;0;0;0;10193;70;0;86;;5;0;0;0;0;0
117;260;20170705;22;340;20;10;30;162;;144;0;0;0;0;10194;70;0;89;;5;0;0;0;0;0
118;260;20170705;23;350;10;20;20;140;;135;0;0;0;0;10194;60;0;96;;5;0;0;0;0;0
119;260;20170705;24;330;10;10;20;127;105.0;123;0;0;0;0;10195;57;0;97;10.0;7;0;0;0;0;0
120;260;20170706;1;100;10;10;20;124;;124;0;0;0;0;10194;1;0;99;34.0;7;1;0;0;0;0
121;260;20170706;2;990;10;10;10;120;;117;0;0;0;0;10193;27;0;98;20.0;7;1;0;0;0;0
122;260;20170706;3;0;10;0;20;115;;112;0;0;0;0;10192;56;0;98;20.0;7;1;0;0;0;0
123;260;20170706;4;60;10;10;20;115;;115;0;2;0;0;10191;4;0;99;34.0;7;1;0;0;0;0
124;260;20170706;5;60;10;10;20;142;;136;8;28;0;0;10194;50;0;96;20.0;7;1;0;0;0;0
125;260;20170706;6;70;20;20;30;168;83.0;147;8;75;0;0;10191;60;4;87;3.0;7;0;0;0;0;0
126;260;20170706;7;100;20;20;30;186;;153;7;108;0;0;10189;63;5;81;;5;0;0;0;0;0
127;260;20170706;8;80;20;20;30;210;;158;8;177;0;0;10189;70;7;72;;5;0;0;0;0;0
128;260;20170706;9;990;20;10;40;225;;139;10;237;0;0;10186;78;0;58;;5;0;0;0;0;0
129;260;20170706;10;200;20;20;40;239;;135;10;270;0;0;10182;81;5;52;;5;0;0;0;0;0
130;260;20170706;11;180;20;30;50;246;;132;9;292;0;0;10178;80;7;48;;5;0;0;0;0;0
131;260;20170706;12;160;30;40;70;250;179.0;140;7;282;0;0;10177;81;8;50;;5;0;0;0;0;0
132;260;20170706;13;160;30;30;60;247;;142;3;210;0;0;10174;81;8;52;;5;0;0;0;0;0
133;260;20170706;14;150;30;30;50;248;;155;2;171;0;0;10164;80;8;56;;5;0;0;0;0;0
134;260;20170706;15;170;20;20;40;258;;136;3;169;0;0;10163;80;8;46;;5;0;0;0;0;0
135;260;20170706;16;130;20;20;30;244;;155;1;69;0;0;10156;80;8;57;;5;0;0;0;0;0
136;260;20170706;17;40;20;30;40;252;;165;2;58;0;-1;10147;81;8;58;23.0;7;0;1;0;0;0
137;260;20170706;18;40;20;20;40;241;232.0;155;2;33;0;-1;10143;81;8;58;92.0;7;0;1;0;1;0
138;260;20170706;19;100;30;40;50;208;;181;0;10;5;10;10139;70;8;84;92.0;7;0;1;0;1;0
139;260;20170706;20;360;30;20;80;196;;186;0;0;6;37;10150;59;8;94;81.0;7;0;1;0;1;0
140;260;20170706;21;990;20;10;40;193;;188;0;0;4;27;10159;28;8;96;92.0;7;0;1;0;1;0
141;260;20170706;22;110;30;30;50;191;;174;0;0;9;37;10150;63;8;90;61.0;7;0;1;0;1;0
142;260;20170706;23;990;30;10;70;183;;176;0;0;7;13;10144;58;8;95;92.0;7;0;1;0;1;0
143;260;20170706;24;150;30;40;70;186;180.0;170;0;0;10;46;10134;60;8;90;92.0;7;0;1;0;1;0
144;260;20170707;1;60;20;20;60;184;;174;0;0;0;-1;10146;59;8;94;91.0;7;0;1;0;1;0
145;260;20170707;2;140;30;40;60;181;;165;0;0;0;0;10131;63;2;90;26.0;7;0;0;0;1;0
146;260;20170707;3;170;30;30;60;182;;155;0;0;0;0;10127;70;8;84;3.0;7;0;0;0;0;0
147;260;20170707;4;170;20;20;50;178;;157;0;1;0;0;10128;70;8;87;;5;0;0;0;0;0
148;260;20170707;5;170;20;20;40;189;;167;0;20;0;0;10127;66;8;87;;5;0;0;0;0;0
149;260;20170707;6;210;20;30;60;202;169.0;176;7;65;0;0;10129;59;3;85;10.0;7;0;0;0;0;0
150;260;20170707;7;230;20;20;50;211;;179;9;113;0;0;10129;60;0;81;;5;0;0;0;0;0
151;260;20170707;8;270;30;20;50;218;;184;5;142;0;0;10133;59;5;80;10.0;7;0;0;0;0;0
152;260;20170707;9;230;20;30;50;228;;188;3;158;0;0;10137;58;8;78;4.0;7;0;0;0;0;0
153;260;20170707;10;280;30;20;50;236;;192;4;184;0;0;10139;58;7;76;4.0;7;0;0;0;0;0
154;260;20170707;11;240;30;30;70;252;;196;4;211;0;0;10139;60;7;70;;5;0;0;0;0;0
155;260;20170707;12;260;40;50;80;249;208.0;191;4;204;0;0;10144;64;7;70;;5;0;0;0;0;0
156;260;20170707;13;280;50;50;100;249;;181;5;224;0;0;10149;67;8;66;;5;0;0;0;0;0
157;260;20170707;14;280;50;40;90;244;;183;6;221;0;0;10153;66;7;68;;5;0;0;0;0;0
158;260;20170707;15;280;50;60;100;237;;174;8;228;0;0;10155;69;8;67;;5;0;0;0;0;0
159;260;20170707;16;280;50;50;100;228;;162;8;177;0;0;10156;72;8;66;;5;0;0;0;0;0
160;260;20170707;17;290;40;40;90;221;;164;6;111;0;0;10159;74;8;70;;5;0;0;0;0;0
161;260;20170707;18;290;40;40;70;211;214.0;162;8;79;0;0;10161;75;8;73;;5;0;0;0;0;0
162;260;20170707;19;300;30;20;60;202;;157;10;45;0;0;10162;75;8;75;;5;0;0;0;0;0
163;260;20170707;20;300;20;20;40;189;;157;2;6;0;0;10164;70;8;81;;5;0;0;0;0;0
164;260;20170707;21;300;10;10;30;177;;159;0;0;0;0;10168;59;8;89;10.0;7;0;0;0;0;0
165;260;20170707;22;300;10;10;20;163;;153;0;0;0;0;10168;62;8;93;;5;0;0;0;0;0
166;260;20170707;23;240;20;10;30;157;;150;0;0;0;0;10170;57;8;95;10.0;7;0;0;0;0;0
167;260;20170707;24;190;10;10;20;153;138.0;151;0;0;0;0;10166;33;8;98;10.0;7;0;0;0;0;0
168;260;20170708;1;0;0;0;10;157;;155;0;0;0;0;10164;50;8;98;10.0;7;0;0;0;0;0
169;260;20170708;2;190;10;10;10;161;;158;0;0;0;0;10161;42;8;97;10.0;7;0;0;0;0;0
170;260;20170708;3;0;0;0;20;162;;159;0;0;0;0;10162;39;8;98;10.0;7;0;0;0;0;0
171;260;20170708;4;150;10;10;20;163;;160;0;0;0;0;10161;38;8;97;10.0;7;0;0;0;0;0
172;260;20170708;5;160;10;10;20;169;;164;0;6;0;-1;10160;49;8;96;81.0;7;0;1;0;0;0
173;260;20170708;6;130;10;10;10;176;141.0;166;0;15;0;-1;10162;50;8;93;23.0;7;0;1;0;0;0
174;260;20170708;7;40;10;10;30;186;;164;0;32;0;-1;10166;59;8;87;23.0;7;0;1;0;0;0
175;260;20170708;8;60;10;10;20;203;;158;0;80;0;0;10164;62;8;75;;5;0;0;0;0;0
176;260;20170708;9;90;10;10;20;221;;140;5;192;0;0;10167;80;8;60;2.0;7;0;0;0;0;0
177;260;20170708;10;130;20;30;50;233;;163;7;254;0;0;10168;69;7;64;;5;0;0;0;0;0
178;260;20170708;11;340;30;20;50;233;;160;4;190;0;0;10169;79;8;63;;5;0;0;0;0;0
179;260;20170708;12;30;20;30;40;229;174.0;160;1;129;0;0;10168;81;8;64;2.0;7;0;0;0;0;0
180;260;20170708;13;360;40;40;70;230;;164;1;138;0;0;10170;77;8;66;;5;0;0;0;0;0
181;260;20170708;14;350;40;40;70;226;;163;5;209;0;0;10171;73;7;67;;5;0;0;0;0;0
182;260;20170708;15;350;40;50;70;214;;157;1;130;0;0;10171;75;8;70;;5;0;0;0;0;0
183;260;20170708;16;360;40;40;80;205;;155;0;53;0;0;10171;75;8;73;;5;0;0;0;0;0
184;260;20170708;17;360;40;30;80;203;;152;0;68;0;0;10173;75;8;72;;5;0;0;0;0;0
185;260;20170708;18;360;40;30;70;193;193.0;147;0;47;0;0;10175;75;8;74;;5;0;0;0;0;0
186;260;20170708;19;330;30;30;60;185;;140;3;24;0;0;10174;75;7;75;;5;0;0;0;0;0
187;260;20170708;20;350;20;20;50;171;;137;0;3;0;0;10175;75;6;80;;5;0;0;0;0;0
188;260;20170708;21;330;20;10;50;159;;136;0;0;0;0;10177;70;6;86;;5;0;0;0;0;0
189;260;20170708;22;320;20;20;30;150;;132;0;0;0;0;10178;70;1;89;;5;0;0;0;0;0
190;260;20170708;23;290;10;10;40;132;;125;0;0;0;0;10179;61;3;95;;5;0;0;0;0;0
191;260;20170708;24;290;10;10;20;113;88.0;110;0;0;0;0;10175;17;0;97;10.0;7;0;0;0;0;0
192;260;20170709;1;990;10;10;30;106;;106;0;0;0;0;10171;3;0;99;34.0;7;1;0;0;0;0
193;260;20170709;2;30;0;10;10;98;;97;0;0;0;0;10165;3;0;99;33.0;7;1;0;0;0;0
194;260;20170709;3;990;10;10;20;95;;92;0;0;0;0;10164;59;0;98;20.0;7;1;0;0;0;0
195;260;20170709;4;320;10;10;30;96;;91;0;2;0;0;10161;64;0;97;20.0;7;1;0;0;0;0
196;260;20170709;5;0;10;0;30;123;;118;8;31;0;0;10161;61;0;97;;5;0;0;0;0;0
197;260;20170709;6;340;10;20;30;152;67.0;110;8;71;0;0;10158;75;0;76;2.0;7;0;0;0;0;0
198;260;20170709;7;330;20;20;50;159;;108;10;130;0;0;10161;75;0;71;;5;0;0;0;0;0
199;260;20170709;8;330;30;30;50;173;;102;10;188;0;0;10160;81;0;63;;5;0;0;0;0;0
200;260;20170709;9;330;20;20;60;184;;96;10;237;0;0;10157;80;4;56;;5;0;0;0;0;0
201;260;20170709;10;300;20;30;50;195;;101;10;273;0;0;10154;82;7;54;;5;0;0;0;0;0
202;260;20170709;11;310;30;20;60;209;;108;9;283;0;0;10150;81;8;52;;5;0;0;0;0;0
203;260;20170709;12;330;30;30;50;217;162.0;104;10;301;0;0;10146;80;8;48;;5;0;0;0;0;0
204;260;20170709;13;40;20;20;60;219;;109;8;279;0;0;10144;82;8;49;;5;0;0;0;0;0
205;260;20170709;14;20;30;20;60;226;;98;9;272;0;0;10141;81;8;44;;5;0;0;0;0;0
206;260;20170709;15;350;30;40;70;225;;88;9;225;0;0;10134;82;8;41;;5;0;0;0;0;0
207;260;20170709;16;340;30;30;70;227;;80;8;182;0;0;10132;81;8;39;;5;0;0;0;0;0
208;260;20170709;17;330;30;30;60;224;;80;10;138;0;0;10124;82;8;39;;5;0;0;0;0;0
209;260;20170709;18;40;30;20;50;212;207.0;97;4;65;0;0;10120;83;8;47;;5;0;0;0;0;0
210;260;20170709;19;40;30;20;50;199;;118;8;28;0;0;10118;83;8;59;;5;0;0;0;0;0
211;260;20170709;20;50;20;20;40;186;;128;2;6;0;0;10118;80;8;69;;5;0;0;0;0;0
212;260;20170709;21;350;20;10;30;166;;138;0;0;0;0;10119;70;8;83;;5;0;0;0;0;0
213;260;20170709;22;20;10;20;30;152;;135;0;0;0;0;10115;70;8;89;;5;0;0;0;0;0
214;260;20170709;23;40;10;10;30;141;;131;0;0;0;0;10110;65;8;94;;5;0;0;0;0;0
215;260;20170709;24;60;10;10;20;142;123.0;134;0;0;0;0;10107;65;8;95;;5;0;0;0;0;0
216;260;20170710;1;80;10;10;30;140;;129;0;0;0;0;10104;65;8;93;;5;0;0;0;0;0
217;260;20170710;2;70;20;10;30;147;;122;0;0;0;0;10099;70;8;84;;5;0;0;0;0;0
218;260;20170710;3;50;10;10;30;150;;117;0;0;0;0;10090;75;8;80;;5;0;0;0;0;0
219;260;20170710;4;40;10;10;20;150;;115;0;1;0;0;10088;75;8;79;;5;0;0;0;0;0
220;260;20170710;5;100;10;10;20;150;;123;0;7;0;0;10088;70;8;84;;5;0;0;0;0;0
221;260;20170710;6;90;10;10;20;171;121.0;130;2;41;0;0;10082;75;8;76;;5;0;0;0;0;0
222;260;20170710;7;0;10;0;30;187;;133;0;61;0;0;10086;75;8;70;;5;0;0;0;0;0
223;260;20170710;8;60;10;20;30;209;;151;7;154;0;0;10082;80;8;69;;5;0;0;0;0;0
224;260;20170710;9;90;20;20;50;229;;157;9;235;0;0;10078;79;8;63;;5;0;0;0;0;0
225;260;20170710;10;990;10;10;40;243;;135;9;267;0;0;10080;80;8;50;;5;0;0;0;0;0
226;260;20170710;11;340;20;20;50;243;;152;4;214;0;0;10078;77;8;56;;5;0;0;0;0;0
227;260;20170710;12;290;20;20;40;249;177.0;152;3;202;0;0;10077;78;7;54;;5;0;0;0;0;0
228;260;20170710;13;220;30;30;70;254;;119;7;273;0;0;10074;80;7;42;;5;0;0;0;0;0
229;260;20170710;14;270;40;40;110;248;;136;5;220;0;0;10073;81;8;49;;5;0;0;0;0;0
230;260;20170710;15;270;50;40;100;231;;142;1;117;0;0;10077;80;8;57;;5;0;0;0;0;0
231;260;20170710;16;250;40;40;80;215;;146;1;82;0;0;10079;82;8;64;;5;0;0;0;0;0
232;260;20170710;17;260;40;40;70;197;;157;0;39;0;-1;10082;75;8;77;57.0;7;0;1;0;0;0
233;260;20170710;18;220;20;30;60;193;193.0;169;0;23;4;1;10081;70;8;85;61.0;7;0;1;0;0;0
234;260;20170710;19;220;30;30;60;190;;157;0;11;0;-1;10082;70;8;81;23.0;7;0;1;0;0;0
235;260;20170710;20;220;30;20;50;190;;162;0;1;0;0;10088;70;8;83;;5;0;0;0;0;0
236;260;20170710;21;220;20;20;50;185;;163;0;0;0;0;10090;70;7;86;1.0;7;0;0;0;0;0
237;260;20170710;22;200;20;20;50;183;;161;0;0;0;0;10089;70;8;86;;5;0;0;0;0;0
238;260;20170710;23;240;20;30;50;178;;164;0;0;0;-1;10088;65;7;91;23.0;7;0;1;0;0;0
239;260;20170710;24;200;20;20;30;161;140.0;156;0;0;0;0;10087;40;0;97;10.0;7;0;0;0;0;0
240;260;20170711;1;210;20;30;40;163;;150;0;0;0;0;10087;63;0;92;;5;0;0;0;0;0
241;260;20170711;2;190;30;20;70;161;;140;0;0;0;0;10085;67;4;87;;5;0;0;0;0;0
242;260;20170711;3;200;30;30;60;158;;139;0;0;0;0;10086;64;8;88;;5;0;0;0;0;0
243;260;20170711;4;220;30;30;60;163;;145;0;2;0;0;10085;63;8;88;;5;0;0;0;0;0
244;260;20170711;5;220;30;30;60;167;;149;0;14;0;0;10090;61;8;89;;5;0;0;0;0;0
245;260;20170711;6;220;30;30;60;173;140.0;156;0;23;0;0;10092;60;8;89;;5;0;0;0;0;0
246;260;20170711;7;240;40;40;80;186;;159;3;62;0;0;10097;61;8;84;;5;0;0;0;0;0
247;260;20170711;8;240;40;40;70;186;;158;1;68;1;1;10101;62;8;83;81.0;7;0;1;0;0;0
248;260;20170711;9;230;40;40;80;198;;141;5;161;0;-1;10102;80;8;69;23.0;7;0;1;0;0;0
249;260;20170711;10;220;40;40;80;183;;150;0;47;0;-1;10105;66;8;81;57.0;7;0;1;0;0;0
250;260;20170711;11;240;40;50;90;188;;147;0;68;2;2;10108;75;8;77;23.0;7;0;1;0;0;0
251;260;20170711;12;240;40;50;90;191;173.0;132;0;114;0;0;10110;80;8;68;2.0;7;0;0;0;0;0
252;260;20170711;13;250;40;40;90;198;;131;1;142;0;0;10111;80;8;65;;5;0;0;0;0;0
