;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
54;240;20170703;7;200;70;70;100;174;;117;7;115;0;0;10205;76;0;69;;5;0;0;0;0;0
55;240;20170703;8;200;80;80;120;194;;116;10;188;0;0;10202;79;5;60;;5;0;0;0;0;0
56;240;20170703;9;210;90;100;120;205;;130;8;225;0;0;10199;76;1;62;;5;0;0;0;0;0
57;240;20170703;10;220;80;80;120;211;;128;7;237;0;0;10197;77;7;59;;5;0;0;0;0;0
58;240;20170703;11;240;90;100;130;202;;134;4;212;0;0;10196;80;7;64;;5;0;0;0;0;0
59;240;20170703;12;240;100;90;140;194;151.0;140;0;103;0;0;10197;71;8;71;;5;0;0;0;0;0
60;240;20170703;13;240;100;100;140;205;;139;2;182;0;-1;10195;72;7;65;23.0;7;0;1;0;0;0
61;240;20170703;14;260;100;100;150;204;;128;6;226;0;0;10196;73;8;61;;5;0;0;0;0;0
62;240;20170703;15;250;100;90;150;193;;134;3;165;0;0;10195;72;8;68;2.0;7;0;0;0;0;0
63;240;20170703;16;250;90;90;130;188;;140;3;110;0;0;10194;69;8;73;;5;0;0;0;0;0
64;240;20170703;17;260;80;80;110;193;;147;7;112;0;0;10193;70;8;74;;5;0;0;0;0;0
65;240;20170703;18;260;70;60;100;180;180.0;143;4;58;0;0;10193;71;7;78;1.0;7;0;0;0;0;0
66;240;20170703;19;250;60;60;90;177;;144;5;27;0;0;10193;70;8;81;;5;0;0;0;0;0
67;240;20170703;20;260;50;50;80;175;;149;0;6;0;0;10196;67;8;84;;5;0;0;0;0;0
68;240;20170703;21;250;40;40;70;174;;152;0;0;0;0;10198;65;8;86;;5;0;0;0;0;0
69;240;20170703;22;260;40;40;60;174;;158;0;0;0;0;10199;63;8;89;;5;0;0;0;0;0
70;240;20170703;23;260;40;40;60;173;;159;0;0;1;3;10199;63;8;91;23.0;7;0;1;0;0;0
71;240;20170703;24;280;30;30;60;163;157.0;155;0;0;0;0;10197;60;8;94;2.0;7;0;0;0;0;0
72;240;20170704;1;340;20;20;40;145;;143;0;0;0;0;10196;57;3;98;10.0;7;0;0;0;0;0
73;240;20170704;2;0;10;0;30;142;;137;0;0;0;0;10199;58;8;96;10.0;7;0;0;0;0;0
74;240;20170704;3;320;0;10;10;139;;136;0;0;0;0;10200;26;8;98;10.0;7;0;0;0;0;0
75;240;20170704;4;30;10;20;30;143;;137;0;3;0;0;10201;60;8;96;20.0;7;1;0;0;0;0
76;240;20170704;5;20;20;20;40;154;;126;0;21;0;0;10205;70;8;83;;5;0;0;0;0;0
77;240;20170704;6;20;20;20;30;159;103.0;119;0;40;0;0;10209;75;8;77;2.0;7;0;0;0;0;0
78;240;20170704;7;40;20;20;30;173;;112;4;104;0;0;10212;79;8;67;;5;0;0;0;0;0
79;240;20170704;8;50;20;30;50;183;;108;9;183;0;0;10213;81;8;61;;5;0;0;0;0;0
80;240;20170704;9;80;20;20;50;191;;97;9;222;0;0;10215;82;1;54;;5;0;0;0;0;0
81;240;20170704;10;70;20;20;60;199;;112;10;279;0;0;10213;80;2;57;;5;0;0;0;0;0
82;240;20170704;11;990;20;10;50;205;;114;5;242;0;0;10212;81;8;56;;5;0;0;0;0;0
83;240;20170704;12;90;20;20;50;216;158.0;115;6;270;0;0;10209;80;2;52;;5;0;0;0;0;0
84;240;20170704;13;20;20;20;60;219;;115;7;262;0;0;10207;80;6;51;;5;0;0;0;0;0
85;240;20170704;14;50;20;20;50;224;;125;7;235;0;0;10202;81;4;53;;5;0;0;0;0;0
86;240;20170704;15;70;30;30;60;213;;124;4;174;0;0;10202;82;8;56;;5;0;0;0;0;0
87;240;20170704;16;310;20;30;50;221;;116;7;177;0;0;10198;83;8;51;;5;0;0;0;0;0
88;240;20170704;17;80;30;20;60;209;;123;1;80;0;0;10196;82;8;57;;5;0;0;0;0;0
89;240;20170704;18;20;20;20;40;206;200.0;126;0;36;0;0;10194;83;8;59;;5;0;0;0;0;0
90;240;20170704;19;70;30;40;50;180;;125;7;33;0;0;10191;75;5;70;;5;0;0;0;0;0
91;240;20170704;20;60;30;30;80;172;;120;3;12;0;0;10192;75;8;71;;5;0;0;0;0;0
92;240;20170704;21;90;30;20;50;179;;128;0;0;0;0;10192;75;8;72;;5;0;0;0;0;0
93;240;20170704;22;100;20;20;30;163;;119;0;0;0;0;10190;75;8;75;;5;0;0;0;0;0
94;240;20170704;23;110;10;10;20;160;;114;0;0;0;0;10186;75;3;74;;5;0;0;0;0;0
95;240;20170704;24;50;10;10;30;163;114.0;119;0;0;0;0;10186;75;6;75;;5;0;0;0;0;0
96;240;20170705;1;990;10;10;10;146;;123;0;0;0;0;10184;70;8;86;;5;0;0;0;0;0
97;240;20170705;2;0;10;0;10;147;;118;0;0;0;0;10181;70;4;82;;5;0;0;0;0;0
98;240;20170705;3;140;10;10;10;139;;119;0;0;0;0;10177;70;4;88;;5;0;0;0;0;0
99;240;20170705;4;160;10;10;10;139;;121;0;3;0;0;10176;70;0;89;;5;0;0;0;0;0
100;240;20170705;5;0;10;0;10;162;;141;3;24;0;0;10178;70;2;87;;5;0;0;0;0;0
101;240;20170705;6;270;10;20;50;189;99.0;150;10;72;0;0;10179;70;2;77;;5;0;0;0;0;0
102;240;20170705;7;280;20;20;50;200;;150;10;126;0;0;10182;75;0;73;;5;0;0;0;0;0
103;240;20170705;8;290;20;20;50;214;;153;10;179;0;0;10183;77;2;68;;5;0;0;0;0;0
104;240;20170705;9;300;20;30;50;217;;157;9;195;0;0;10183;80;8;68;;5;0;0;0;0;0
105;240;20170705;10;270;30;20;50;223;;154;8;234;0;0;10182;80;6;64;;5;0;0;0;0;0
106;240;20170705;11;310;30;40;70;226;;149;4;206;0;0;10183;81;8;61;;5;0;0;0;0;0
107;240;20170705;12;300;30;40;80;231;196.0;142;4;222;0;0;10183;83;8;57;;5;0;0;0;0;0
108;240;20170705;13;300;50;50;90;235;;144;9;303;0;0;10182;82;4;56;;5;0;0;0;0;0
109;240;20170705;14;310;50;50;90;232;;138;10;283;0;0;10183;82;2;55;;5;0;0;0;0;0
110;240;20170705;15;310;50;60;80;229;;134;10;254;0;0;10185;82;2;54;;5;0;0;0;0;0
111;240;20170705;16;320;60;60;80;220;;136;10;214;0;0;10186;81;8;58;;5;0;0;0;0;0
112;240;20170705;17;310;60;60;90;212;;133;10;159;0;0;10186;82;2;60;;5;0;0;0;0;0
113;240;20170705;18;330;60;50;90;201;208.0;135;10;103;0;0;10187;80;0;65;;5;0;0;0;0;0
114;240;20170705;19;340;40;40;70;193;;142;10;49;0;0;10188;75;0;72;;5;0;0;0;0;0
115;240;20170705;20;320;30;30;70;170;;137;3;11;0;0;10190;75;0;80;;5;0;0;0;0;0
116;240;20170705;21;310;30;30;50;159;;138;0;0;0;0;10196;70;0;86;;5;0;0;0;0;0
117;240;20170705;22;330;20;20;40;151;;133;0;0;0;0;10197;70;0;88;;5;0;0;0;0;0
118;240;20170705;23;10;20;20;30;159;;142;0;0;0;0;10195;66;0;89;;5;0;0;0;0;0
119;240;20170705;24;30;20;20;30;156;107.0;138;0;0;0;0;10194;68;0;89;;5;0;0;0;0;0
120;240;20170706;1;10;10;10;30;150;;146;0;0;0;0;10193;50;0;97;10.0;7;0;0;0;0;0
121;240;20170706;2;330;10;10;20;141;;136;0;0;0;0;10192;49;1;96;10.0;7;0;0;0;0;0
122;240;20170706;3;20;10;10;20;141;;137;0;0;0;0;10191;44;0;97;20.0;7;1;0;0;0;0
123;240;20170706;4;80;10;10;20;142;;139;0;2;0;0;10191;36;0;98;20.0;7;1;0;0;0;0
124;240;20170706;5;80;20;20;30;161;;154;8;26;0;0;10192;59;0;95;10.0;7;0;0;0;0;0
125;240;20170706;6;80;30;30;40;176;84.0;156;8;72;0;0;10189;61;0;88;2.0;7;0;0;0;0;0
126;240;20170706;7;80;20;20;40;193;;157;10;126;0;0;10189;64;3;79;;5;0;0;0;0;0
127;240;20170706;8;90;30;30;50;211;;154;9;189;0;0;10188;69;2;70;;5;0;0;0;0;0
128;240;20170706;9;120;20;20;50;225;;150;9;233;0;0;10187;80;0;62;;5;0;0;0;0;0
129;240;20170706;10;110;20;20;70;235;;123;10;270;0;0;10181;82;1;49;;5;0;0;0;0;0
130;240;20170706;11;80;30;30;70;241;;148;7;270;0;0;10178;81;8;56;;5;0;0;0;0;0
131;240;20170706;12;140;30;30;60;242;188.0;156;5;237;0;0;10177;77;8;58;;5;0;0;0;0;0
132;240;20170706;13;80;30;30;60;242;;154;1;152;0;0;10168;82;8;57;;5;0;0;0;0;0
133;240;20170706;14;50;40;20;70;257;;162;2;165;0;0;10165;81;8;55;;5;0;0;0;0;0
134;240;20170706;15;110;20;20;60;250;;158;6;205;0;0;10163;81;8;56;;5;0;0;0;0;0
135;240;20170706;16;60;30;30;60;251;;157;1;76;0;0;10157;82;8;55;;5;0;0;0;0;0
136;240;20170706;17;80;50;40;70;243;;163;6;107;0;0;10142;81;8;60;;5;0;0;0;0;0
137;240;20170706;18;350;30;20;60;219;207.0;166;0;13;0;-1;10148;75;8;71;92.0;7;0;1;0;1;0
138;240;20170706;19;350;40;50;80;215;;169;0;5;4;7;10156;75;8;75;91.0;7;0;1;0;1;0
139;240;20170706;20;60;40;20;70;191;;177;0;0;9;20;10150;64;8;91;81.0;7;0;1;0;1;0
140;240;20170706;21;170;30;30;70;197;;183;0;0;5;3;10160;59;8;91;92.0;7;0;1;0;1;0
141;240;20170706;22;110;50;40;80;192;;173;0;0;4;6;10141;69;8;88;26.0;7;0;1;0;1;0
142;240;20170706;23;140;60;60;90;196;;161;0;0;2;2;10136;72;8;80;92.0;7;0;1;0;1;0
143;240;20170706;24;90;50;40;110;181;175.0;168;0;0;9;127;10142;38;8;92;92.0;7;0;1;0;1;0
144;240;20170707;1;140;50;70;90;179;;168;0;0;10;81;10132;61;8;93;92.0;7;0;1;0;1;0
145;240;20170707;2;140;30;10;80;173;;167;0;0;0;-1;10129;65;8;95;26.0;7;0;1;0;1;0
146;240;20170707;3;990;20;10;40;170;;162;0;0;0;0;10128;64;8;94;2.0;7;0;0;0;0;0
147;240;20170707;4;150;20;20;30;171;;164;0;2;0;0;10127;57;8;95;10.0;7;0;0;0;0;0
148;240;20170707;5;170;30;20;40;183;;170;0;17;0;0;10126;65;8;91;;5;0;0;0;0;0
149;240;20170707;6;160;10;20;40;197;156.0;173;5;59;0;0;10130;60;1;86;1.0;7;0;0;0;0;0
150;240;20170707;7;210;20;20;40;204;;179;5;95;0;0;10128;57;8;85;10.0;7;0;0;0;0;0
151;240;20170707;8;270;20;20;40;206;;182;0;67;0;0;10133;50;8;86;10.0;7;0;0;0;0;0
152;240;20170707;9;270;20;20;40;216;;189;0;83;0;0;10136;50;8;84;10.0;7;0;0;0;0;0
153;240;20170707;10;270;20;30;50;225;;195;1;127;0;0;10139;50;7;83;10.0;7;0;0;0;0;0
154;240;20170707;11;260;30;40;70;246;;201;5;237;0;0;10141;58;7;76;4.0;7;0;0;0;0;0
155;240;20170707;12;260;70;70;100;238;205.0;197;6;260;0;0;10150;58;6;77;4.0;7;0;0;0;0;0
156;240;20170707;13;280;70;60;100;234;;189;9;300;0;0;10150;59;7;76;4.0;7;0;0;0;0;0
157;240;20170707;14;270;70;70;90;221;;180;8;264;0;0;10157;62;8;77;;5;0;0;0;0;0
158;240;20170707;15;280;60;70;100;226;;180;8;230;0;0;10157;62;8;75;;5;0;0;0;0;0
159;240;20170707;16;280;70;60;90;215;;162;5;156;0;0;10158;74;8;72;;5;0;0;0;0;0
160;240;20170707;17;300;60;60;90;206;;166;8;126;0;0;10159;67;8;77;;5;0;0;0;0;0
161;240;20170707;18;290;50;40;80;202;212.0;157;10;104;0;0;10162;75;8;75;;5;0;0;0;0;0
162;240;20170707;19;270;40;30;60;186;;154;10;46;0;0;10161;70;8;81;;5;0;0;0;0;0
163;240;20170707;20;290;30;30;50;176;;155;0;5;0;0;10166;66;8;87;;5;0;0;0;0;0
164;240;20170707;21;300;20;20;40;170;;155;0;0;0;0;10168;65;8;90;;5;0;0;0;0;0
165;240;20170707;22;310;10;10;20;168;;158;0;0;0;0;10167;62;8;93;;5;0;0;0;0;0
166;240;20170707;23;990;0;10;10;171;;155;0;0;0;0;10166;61;8;90;;5;0;0;0;0;0
167;240;20170707;24;200;20;10;30;169;130.0;157;0;0;0;0;10165;59;8;92;10.0;7;0;0;0;0;0
168;240;20170708;1;210;20;20;20;171;;162;0;0;0;0;10163;57;8;94;10.0;7;0;0;0;0;0
169;240;20170708;2;210;10;10;20;171;;156;0;0;0;0;10161;58;8;90;10.0;7;0;0;0;0;0
170;240;20170708;3;170;10;10;20;173;;157;0;0;0;0;10160;58;8;90;10.0;7;0;0;0;0;0
171;240;20170708;4;160;10;10;10;176;;163;0;1;0;0;10159;57;8;92;10.0;7;0;0;0;0;0
172;240;20170708;5;170;10;10;20;177;;162;0;6;0;-1;10161;58;8;90;81.0;7;0;1;0;0;0
173;240;20170708;6;260;20;20;40;176;149.0;150;0;9;7;4;10165;56;8;84;53.0;7;0;1;0;0;0
174;240;20170708;7;10;10;20;50;186;;144;0;30;0;-1;10164;75;8;76;22.0;7;0;1;0;0;0
175;240;20170708;8;310;10;20;40;209;;135;3;113;0;0;10165;81;5;62;;5;0;0;0;0;0
176;240;20170708;9;360;20;20;60;219;;148;4;183;0;0;10168;80;6;63;3.0;7;0;0;0;0;0
177;240;20170708;10;320;20;40;80;218;;159;4;199;0;0;10172;79;8;69;;5;0;0;0;0;0
178;240;20170708;11;320;30;30;70;223;;150;2;199;0;0;10172;76;8;63;;5;0;0;0;0;0
179;240;20170708;12;330;40;50;80;218;169.0;160;1;160;0;0;10174;80;8;69;2.0;7;0;0;0;0;0
180;240;20170708;13;320;60;60;100;210;;156;2;168;0;0;10177;75;8;71;;5;0;0;0;0;0
181;240;20170708;14;340;50;50;100;209;;154;0;112;0;0;10177;75;8;70;;5;0;0;0;0;0
182;240;20170708;15;330;50;60;80;205;;144;1;158;0;0;10177;80;7;67;;5;0;0;0;0;0
183;240;20170708;16;340;60;50;80;200;;135;4;90;0;0;10176;80;8;66;;5;0;0;0;0;0
184;240;20170708;17;310;60;60;80;184;;141;0;69;0;0;10177;75;7;76;;5;0;0;0;0;0
185;240;20170708;18;330;50;50;80;182;183.0;135;6;74;0;0;10179;75;8;74;;5;0;0;0;0;0
186;240;20170708;19;350;40;30;70;169;;126;4;24;0;0;10178;75;5;76;;5;0;0;0;0;0
187;240;20170708;20;310;30;30;80;158;;125;3;8;0;0;10178;70;6;81;;5;0;0;0;0;0
188;240;20170708;21;290;30;30;70;143;;128;0;0;0;0;10180;70;7;90;;5;0;0;0;0;0
189;240;20170708;22;270;30;30;40;137;;105;0;0;0;0;10179;70;8;81;;5;0;0;0;0;0
190;240;20170708;23;280;30;20;40;122;;90;0;0;0;0;10175;75;0;80;;5;0;0;0;0;0
191;240;20170708;24;280;20;10;30;115;73.0;86;0;0;0;0;10173;70;0;82;;5;0;0;0;0;0
192;240;20170709;1;300;10;10;30;118;;95;0;0;0;0;10169;70;0;85;;5;0;0;0;0;0
193;240;20170709;2;270;10;20;30;104;;83;0;0;0;0;10165;70;0;86;;5;0;0;0;0;0
194;240;20170709;3;320;20;20;30;104;;94;0;0;0;0;10161;65;0;92;;5;0;0;0;0;0
195;240;20170709;4;0;10;0;20;103;;89;0;3;0;0;10161;70;0;90;;5;0;0;0;0;0
196;240;20170709;5;160;10;10;30;130;;114;10;30;0;0;10160;70;0;89;;5;0;0;0;0;0
197;240;20170709;6;20;10;10;20;157;45.0;115;10;75;0;0;10158;75;0;76;;5;0;0;0;0;0
198;240;20170709;7;360;20;30;40;166;;115;10;130;0;0;10160;75;0;71;;5;0;0;0;0;0
199;240;20170709;8;340;30;20;60;180;;114;10;185;0;0;10158;80;0;65;;5;0;0;0;0;0
200;240;20170709;9;30;20;20;60;194;;111;10;234;0;0;10156;82;0;58;;5;0;0;0;0;0
201;240;20170709;10;30;30;30;70;203;;100;10;273;0;0;10153;81;2;51;;5;0;0;0;0;0
202;240;20170709;11;340;30;20;90;213;;112;10;303;0;0;10148;82;2;52;;5;0;0;0;0;0
203;240;20170709;12;40;30;40;90;218;171.0;110;10;310;0;0;10145;80;4;50;;5;0;0;0;0;0
204;240;20170709;13;100;30;20;80;225;;123;9;296;0;0;10142;80;8;52;;5;0;0;0;0;0
205;240;20170709;14;40;20;30;50;227;;135;10;281;0;0;10140;81;8;56;;5;0;0;0;0;0
206;240;20170709;15;90;30;30;70;222;;130;9;239;0;0;10135;82;8;56;;5;0;0;0;0;0
207;240;20170709;16;60;40;40;70;216;;122;9;181;0;0;10131;81;8;55;;5;0;0;0;0;0
208;240;20170709;17;40;40;30;70;215;;124;8;121;0;0;10125;83;8;56;;5;0;0;0;0;0
209;240;20170709;18;30;30;40;50;208;211.0;120;10;92;0;0;10121;83;8;56;;5;0;0;0;0;0
210;240;20170709;19;70;30;30;50;197;;117;10;44;0;0;10117;83;8;59;;5;0;0;0;0;0
211;240;20170709;20;60;30;30;80;192;;114;3;12;0;0;10121;83;8;60;;5;0;0;0;0;0
212;240;20170709;21;80;20;20;70;177;;126;0;0;0;0;10120;75;8;72;;5;0;0;0;0;0
213;240;20170709;22;70;20;20;30;173;;135;0;0;0;0;10116;75;8;78;;5;0;0;0;0;0
214;240;20170709;23;50;20;20;30;164;;133;0;0;0;0;10109;70;8;82;;5;0;0;0;0;0
215;240;20170709;24;80;20;20;30;158;126.0;133;0;0;0;0;10105;70;8;85;;5;0;0;0;0;0
216;240;20170710;1;90;20;30;40;166;;127;0;0;0;0;10102;75;8;77;;5;0;0;0;0;0
217;240;20170710;2;90;30;20;40;157;;124;0;0;0;0;10099;75;8;80;;5;0;0;0;0;0
218;240;20170710;3;40;10;10;30;162;;125;0;0;0;0;10094;75;8;78;;5;0;0;0;0;0
219;240;20170710;4;90;10;10;20;158;;122;0;1;0;0;10088;75;8;79;;5;0;0;0;0;0
220;240;20170710;5;80;30;30;40;164;;128;0;9;0;0;10084;75;6;78;;5;0;0;0;0;0
221;240;20170710;6;90;20;20;40;174;128.0;133;0;30;0;0;10085;75;8;76;;5;0;0;0;0;0
222;240;20170710;7;130;20;20;40;179;;134;0;39;0;0;10087;75;8;75;;5;0;0;0;0;0
223;240;20170710;8;80;10;20;30;200;;141;2;108;0;0;10081;76;8;68;;5;0;0;0;0;0
224;240;20170710;9;250;20;10;40;217;;137;2;148;0;0;10080;81;8;60;;5;0;0;0;0;0
225;240;20170710;10;0;10;0;20;227;;146;0;131;0;0;10081;78;8;60;;5;0;0;0;0;0
226;240;20170710;11;150;20;20;40;242;;140;6;264;0;0;10079;81;5;53;;5;0;0;0;0;0
227;240;20170710;12;200;20;20;50;248;172.0;138;7;284;0;0;10077;81;8;50;;5;0;0;0;0;0
228;240;20170710;13;230;30;40;70;244;;142;1;174;0;0;10075;81;8;53;;5;0;0;0;0;0
229;240;20170710;14;270;80;80;110;218;;147;1;162;0;0;10078;80;6;63;;5;0;0;0;0;0
230;240;20170710;15;260;60;60;100;210;;152;0;102;0;0;10078;80;8;69;;5;0;0;0;0;0
231;240;20170710;16;250;70;80;100;188;;153;0;66;0;-1;10082;75;8;80;23.0;7;0;1;0;0;0
232;240;20170710;17;230;50;40;90;188;;157;0;29;3;1;10080;70;8;82;57.0;7;0;1;0;0;0
233;240;20170710;18;240;50;60;80;201;184.0;149;5;61;0;-1;10079;75;8;72;23.0;7;0;1;0;0;0
234;240;20170710;19;220;50;50;80;195;;154;5;29;0;0;10080;75;8;77;;5;0;0;0;0;0
235;240;20170710;20;240;60;60;90;191;;148;0;3;0;0;10086;75;8;76;;5;0;0;0;0;0
236;240;20170710;21;240;40;50;80;185;;152;0;0;0;0;10088;70;8;81;;5;0;0;0;0;0
237;240;20170710;22;230;40;30;60;169;;143;0;0;0;0;10088;70;1;84;;5;0;0;0;0;0
238;240;20170710;23;210;30;20;50;163;;143;0;0;0;0;10084;66;0;88;;5;0;0;0;0;0
239;240;20170710;24;180;30;40;50;165;125.0;145;0;0;0;0;10083;70;0;87;;5;0;0;0;0;0
240;240;20170711;1;190;40;50;60;175;;141;0;0;0;0;10081;75;8;80;;5;0;0;0;0;0
241;240;20170711;2;190;40;40;70;171;;143;0;0;0;0;10081;69;8;83;;5;0;0;0;0;0
242;240;20170711;3;230;40;40;70;175;;154;0;0;0;0;10080;62;8;87;;5;0;0;0;0;0
243;240;20170711;4;250;40;40;70;175;;157;0;2;0;0;10081;61;8;89;;5;0;0;0;0;0
244;240;20170711;5;250;40;40;60;176;;159;3;17;0;0;10087;61;7;89;;5;0;0;0;0;0
245;240;20170711;6;250;50;50;70;183;146.0;156;2;38;0;0;10091;68;7;84;;5;0;0;0;0;0
246;240;20170711;7;270;60;60;90;195;;152;5;80;0;0;10094;75;8;76;;5;0;0;0;0;0
247;240;20170711;8;250;60;60;90;192;;143;4;119;0;0;10100;75;8;73;;5;0;0;0;0;0
248;240;20170711;9;260;60;50;90;195;;139;4;172;0;0;10101;75;8;70;;5;0;0;0;0;0
249;240;20170711;10;260;50;50;70;190;;133;0;123;0;0;10104;80;8;69;;5;0;0;0;0;0
250;240;20170711;11;240;50;60;80;185;;127;0;70;0;0;10108;80;8;69;;5;0;0;0;0;0
251;240;20170711;12;240;50;40;90;185;173.0;132;0;58;0;-1;10108;75;8;71;23.0;7;0;1;0;0;0
252;240;20170711;13;240;40;40;70;205;;135;2;155;0;0;10109;81;8;64;;5;0;0;0;0;0
253;240;20170711;14;250;50;50;80;207;;137;2;159;0;0;10110;80;8;64;;5;0;0;0;0;0
254;240;20170711;15;250;60;60;90;200;;140;1;130;0;0;10110;80;8;68;;5;0;0;0;0;0
