;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
25;344;20160702;2;230;50;60;90;146;;118;0;0;0;0;10098;69;8;83;;5;0;0;0;0;0
26;344;20160702;3;250;60;60;90;140;;99;0;0;0;0;10102;75;6;76;;5;0;0;0;0;0
27;344;20160702;4;250;50;40;90;133;;95;0;1;0;-1;10106;75;2;78;23.0;7;0;1;0;0;0
28;344;20160702;5;250;40;40;80;140;;101;7;26;0;0;10109;74;7;77;;5;0;0;0;0;0
29;344;20160702;6;240;50;40;90;147;117.0;109;7;62;0;0;10112;75;2;78;1.0;7;0;0;0;0;0
30;344;20160702;7;240;50;60;100;141;;98;5;63;0;-1;10117;75;6;75;23.0;7;0;1;0;0;0
31;344;20160702;8;250;50;50;90;139;;105;2;75;3;1;10121;70;7;80;81.0;7;0;1;0;0;0
32;344;20160702;9;260;50;60;110;150;;106;5;133;2;1;10126;75;7;75;23.0;7;0;1;0;0;0
33;344;20160702;10;240;70;70;110;168;;110;8;230;1;10;10127;79;4;69;23.0;7;0;1;0;0;0
34;344;20160702;11;250;80;70;120;161;;95;9;283;0;0;10130;79;2;65;;5;0;0;0;0;0
35;344;20160702;12;250;80;90;120;174;135.0;104;9;279;0;0;10133;75;4;63;3.0;7;0;0;0;0;0
36;344;20160702;13;260;80;80;140;159;;87;9;265;0;0;10138;80;6;62;;5;0;0;0;0;0
37;344;20160702;14;260;80;70;140;163;;95;7;241;0;0;10142;81;6;64;;5;0;0;0;0;0
38;344;20160702;15;270;80;80;150;172;;84;10;235;0;0;10146;80;1;56;;5;0;0;0;0;0
39;344;20160702;16;250;80;70;130;176;;90;10;220;0;0;10148;80;0;57;;5;0;0;0;0;0
40;344;20160702;17;250;90;90;130;162;;102;8;126;0;0;10154;79;7;68;;5;0;0;0;0;0
41;344;20160702;18;240;90;80;140;161;161.0;105;9;97;0;0;10156;70;7;69;;5;0;0;0;0;0
42;344;20160702;19;240;70;70;120;152;;104;8;40;0;0;10158;74;1;73;;5;0;0;0;0;0
43;344;20160702;20;240;70;60;130;147;;101;2;7;0;0;10162;74;4;74;;5;0;0;0;0;0
44;344;20160702;21;230;70;70;130;146;;100;0;0;0;0;10165;72;1;74;;5;0;0;0;0;0
45;344;20160702;22;220;60;60;110;149;;110;0;0;0;0;10165;69;7;77;;5;0;0;0;0;0
46;344;20160702;23;290;50;20;100;127;;103;0;0;0;-1;10167;70;8;85;92.0;7;0;1;0;1;0
47;344;20160702;24;220;50;60;90;141;127.0;117;0;0;0;-1;10164;66;8;85;91.0;7;0;1;0;1;0
48;344;20160703;1;220;50;50;70;143;;121;0;0;0;0;10163;64;8;87;26.0;7;0;0;0;1;0
49;344;20160703;2;220;50;50;80;144;;125;0;0;0;0;10162;63;8;88;26.0;7;0;0;0;1;0
50;344;20160703;3;220;40;30;70;138;;123;0;0;0;0;10166;64;6;91;1.0;7;0;0;0;0;0
51;344;20160703;4;230;40;40;50;138;;121;0;2;0;0;10168;65;2;89;;5;0;0;0;0;0
52;344;20160703;5;210;40;50;60;142;;128;0;12;0;0;10172;62;3;91;;5;0;0;0;0;0
53;344;20160703;6;200;40;50;80;150;128.0;127;2;45;0;0;10174;64;6;86;3.0;7;0;0;0;0;0
54;344;20160703;7;220;50;40;90;147;;128;3;43;0;0;10179;67;4;88;26.0;7;0;0;0;1;0
55;344;20160703;8;260;40;50;90;174;;123;7;105;0;0;10181;75;4;72;26.0;7;0;0;0;1;0
56;344;20160703;9;250;60;50;90;180;;120;7;161;0;0;10185;74;1;68;1.0;7;0;0;0;0;0
57;344;20160703;10;250;60;60;90;182;;113;5;182;0;0;10188;72;5;64;;5;0;0;0;0;0
58;344;20160703;11;260;60;60;100;175;;103;9;244;0;0;10191;73;1;63;;5;0;0;0;0;0
59;344;20160703;12;250;60;60;100;185;138.0;105;10;290;0;0;10193;73;2;60;3.0;7;0;0;0;0;0
60;344;20160703;13;260;60;60;100;180;;89;10;301;0;0;10196;80;1;55;;5;0;0;0;0;0
61;344;20160703;14;270;50;60;90;187;;103;10;295;0;0;10197;75;0;58;;5;0;0;0;0;0
62;344;20160703;15;270;50;50;90;185;;95;10;268;0;0;10198;80;0;56;;5;0;0;0;0;0
63;344;20160703;16;260;50;50;70;183;;104;10;216;0;0;10198;79;0;60;;5;0;0;0;0;0
64;344;20160703;17;270;40;40;70;182;;104;10;163;0;0;10199;80;0;60;;5;0;0;0;0;0
65;344;20160703;18;270;40;30;60;176;189.0;103;10;111;0;0;10201;82;5;62;;5;0;0;0;0;0
66;344;20160703;19;280;30;20;50;165;;105;10;53;0;0;10205;80;0;68;;5;0;0;0;0;0
67;344;20160703;20;230;20;30;40;140;;95;3;10;0;0;10206;75;0;74;;5;0;0;0;0;0
68;344;20160703;21;260;20;10;30;140;;100;0;0;0;0;10208;75;0;77;;5;0;0;0;0;0
69;344;20160703;22;0;0;0;10;121;;102;0;0;0;0;10212;70;0;88;;5;0;0;0;0;0
70;344;20160703;23;150;10;10;20;117;;100;0;0;0;0;10211;70;0;89;;5;0;0;0;0;0
71;344;20160703;24;160;10;10;20;120;80.0;108;0;0;0;0;10209;65;0;92;;5;0;0;0;0;0
72;344;20160704;1;140;10;10;20;124;;109;0;0;0;0;10205;65;0;91;;5;0;0;0;0;0
73;344;20160704;2;0;0;0;10;107;;102;0;0;0;0;10204;65;0;97;;5;0;0;0;0;0
74;344;20160704;3;150;10;20;20;106;;101;0;0;0;0;10200;64;0;97;;5;0;0;0;0;0
75;344;20160704;4;170;20;30;30;115;;106;0;3;0;0;10199;65;0;94;;5;0;0;0;0;0
76;344;20160704;5;340;20;10;30;135;;123;8;27;0;0;10203;65;0;92;;5;0;0;0;0;0
77;344;20160704;6;300;0;10;10;161;65.0;141;10;75;0;0;10203;66;0;88;;5;0;0;0;0;0
78;344;20160704;7;250;10;20;30;166;;137;8;102;0;0;10204;70;5;83;;5;0;0;0;0;0
79;344;20160704;8;280;20;10;30;172;;133;2;72;0;0;10204;75;1;78;;5;0;0;0;0;0
80;344;20160704;9;290;10;10;20;181;;131;5;133;0;0;10205;75;5;73;;5;0;0;0;0;0
81;344;20160704;10;240;20;20;40;186;;132;5;171;0;0;10202;75;6;71;;5;0;0;0;0;0
82;344;20160704;11;240;20;20;50;200;;129;8;245;0;0;10198;81;6;64;;5;0;0;0;0;0
83;344;20160704;12;240;20;30;50;205;160.0;119;7;273;0;0;10196;81;8;58;;5;0;0;0;0;0
84;344;20160704;13;270;20;20;60;207;;134;3;173;0;0;10193;81;6;63;;5;0;0;0;0;0
85;344;20160704;14;290;30;20;50;214;;136;3;145;0;0;10187;80;6;61;;5;0;0;0;0;0
86;344;20160704;15;270;20;30;50;217;;138;5;150;0;0;10184;81;6;61;;5;0;0;0;0;0
87;344;20160704;16;330;30;30;60;215;;142;6;146;0;0;10180;80;7;63;;5;0;0;0;0;0
88;344;20160704;17;270;30;30;60;212;;133;10;150;0;0;10176;81;1;61;;5;0;0;0;0;0
89;344;20160704;18;270;30;40;50;203;208.0;131;10;100;0;0;10174;82;1;63;;5;0;0;0;0;0
90;344;20160704;19;280;30;20;50;186;;137;10;48;0;0;10174;75;0;73;;5;0;0;0;0;0
91;344;20160704;20;250;20;20;40;157;;128;3;8;0;0;10173;70;5;83;;5;0;0;0;0;0
92;344;20160704;21;260;20;20;30;163;;130;0;0;0;0;10173;70;8;81;;5;0;0;0;0;0
93;344;20160704;22;230;20;10;30;144;;124;0;0;0;0;10170;70;7;88;;5;0;0;0;0;0
94;344;20160704;23;210;20;20;40;138;;116;0;0;0;0;10166;70;7;87;;5;0;0;0;0;0
95;344;20160704;24;220;40;40;60;157;116.0;124;0;0;0;0;10163;70;7;81;;5;0;0;0;0;0
96;344;20160705;1;210;40;30;60;146;;122;0;0;0;0;10157;70;0;86;;5;0;0;0;0;0
97;344;20160705;2;220;50;50;80;156;;130;0;0;0;0;10150;70;7;85;;5;0;0;0;0;0
98;344;20160705;3;220;50;50;80;157;;136;0;0;0;0;10144;70;8;87;;5;0;0;0;0;0
99;344;20160705;4;220;50;60;80;159;;139;0;1;0;0;10139;68;8;88;;5;0;0;0;0;0
100;344;20160705;5;220;60;60;90;155;;144;0;4;0;-1;10137;61;8;93;81.0;7;0;1;0;0;0
101;344;20160705;6;240;70;70;120;156;132.0;141;0;7;0;-1;10136;63;8;91;23.0;7;0;1;0;0;0
102;344;20160705;7;240;70;70;110;161;;141;0;15;0;0;10137;70;8;88;;5;0;0;0;0;0
103;344;20160705;8;240;60;70;90;159;;150;0;21;5;4;10137;46;8;94;81.0;7;0;1;0;0;0
104;344;20160705;9;250;70;80;120;166;;149;0;50;7;13;10139;70;8;90;23.0;7;0;1;0;0;0
105;344;20160705;10;250;80;70;120;171;;143;1;105;0;0;10142;70;8;84;;5;0;0;0;0;0
106;344;20160705;11;250;80;90;130;167;;141;0;91;0;-1;10147;63;8;85;81.0;7;0;1;0;0;0
107;344;20160705;12;260;70;70;130;167;153.0;142;1;65;1;2;10149;70;8;85;23.0;7;0;1;0;0;0
108;344;20160705;13;290;80;70;140;161;;135;0;72;0;-1;10157;69;8;85;23.0;7;0;1;0;0;0
109;344;20160705;14;290;80;90;120;166;;124;1;143;0;0;10166;75;8;76;;5;0;0;0;0;0
110;344;20160705;15;310;80;80;140;157;;113;3;118;0;0;10172;75;5;75;1.0;7;0;0;0;0;0
111;344;20160705;16;310;80;60;140;161;;111;9;189;0;0;10176;74;4;72;;5;0;0;0;0;0
112;344;20160705;17;310;60;60;120;158;;112;7;95;0;0;10182;75;1;74;;5;0;0;0;0;0
113;344;20160705;18;300;50;50;100;161;153.0;109;10;92;0;0;10185;75;2;71;3.0;7;0;0;0;0;0
114;344;20160705;19;280;40;30;80;145;;111;10;44;0;0;10188;75;4;80;;5;0;0;0;0;0
115;344;20160705;20;270;30;20;50;132;;109;3;11;0;0;10193;70;0;86;;5;0;0;0;0;0
116;344;20160705;21;250;30;30;40;123;;107;0;0;0;0;10193;70;0;90;;5;0;0;0;0;0
117;344;20160705;22;250;20;20;40;112;;97;0;0;0;0;10193;70;4;90;;5;0;0;0;0;0
118;344;20160705;23;260;20;20;40;106;;91;0;0;0;0;10195;70;0;90;;5;0;0;0;0;0
119;344;20160705;24;260;30;20;40;113;83.0;100;0;0;0;0;10192;65;7;92;;5;0;0;0;0;0
120;344;20160706;1;330;30;30;70;122;;113;0;0;5;28;10200;58;8;94;82.0;7;0;1;0;0;0
121;344;20160706;2;220;20;20;60;121;;115;0;0;9;8;10195;65;8;96;51.0;7;0;1;0;0;0
122;344;20160706;3;0;10;0;20;113;;110;0;0;0;-1;10195;21;4;98;22.0;7;0;1;0;0;0
123;344;20160706;4;220;10;10;10;113;;110;0;3;0;0;10197;56;8;98;20.0;7;1;0;0;0;0
124;344;20160706;5;270;10;10;20;128;;123;5;24;0;0;10202;65;8;97;;5;0;0;0;0;0
125;344;20160706;6;290;10;20;30;141;81.0;126;3;61;0;0;10206;65;8;91;2.0;7;0;0;0;0;0
126;344;20160706;7;290;20;30;50;156;;125;3;95;0;0;10211;70;6;82;;5;0;0;0;0;0
127;344;20160706;8;310;30;30;60;167;;115;8;165;0;0;10213;75;6;71;;5;0;0;0;0;0
128;344;20160706;9;290;40;30;70;174;;115;7;200;0;0;10218;80;6;68;;5;0;0;0;0;0
129;344;20160706;10;290;30;30;60;175;;108;6;223;0;0;10222;80;5;65;;5;0;0;0;0;0
130;344;20160706;11;310;40;40;80;181;;102;7;258;0;0;10223;81;3;60;;5;0;0;0;0;0
131;344;20160706;12;290;40;40;70;187;143.0;102;8;304;0;0;10224;82;4;58;;5;0;0;0;0;0
132;344;20160706;13;300;50;50;90;188;;99;10;315;0;0;10227;82;1;56;;5;0;0;0;0;0
133;344;20160706;14;290;50;50;90;189;;107;10;312;0;0;10228;82;5;59;;5;0;0;0;0;0
134;344;20160706;15;290;50;50;80;187;;98;9;265;0;0;10228;81;2;56;;5;0;0;0;0;0
135;344;20160706;16;320;50;40;90;180;;96;8;192;0;0;10223;82;8;58;;5;0;0;0;0;0
136;344;20160706;17;310;40;30;60;182;;90;9;152;0;0;10225;81;5;55;;5;0;0;0;0;0
137;344;20160706;18;330;30;20;60;170;172.0;91;8;89;0;0;10225;82;4;60;;5;0;0;0;0;0
138;344;20160706;19;340;20;10;30;159;;95;10;40;0;0;10225;80;4;66;;5;0;0;0;0;0
139;344;20160706;20;350;20;10;30;143;;98;3;10;0;0;10225;75;7;74;;5;0;0;0;0;0
140;344;20160706;21;280;10;10;20;132;;101;0;0;0;0;10226;70;8;81;;5;0;0;0;0;0
141;344;20160706;22;210;10;10;20;123;;103;0;0;0;0;10226;70;8;88;;5;0;0;0;0;0
142;344;20160706;23;0;10;0;20;119;;107;0;0;0;0;10226;65;8;92;;5;0;0;0;0;0
143;344;20160706;24;0;0;0;10;113;69.0;107;0;0;0;0;10224;65;8;96;;5;0;0;0;0;0
144;344;20160707;1;0;0;0;10;111;;106;0;0;0;0;10221;65;7;97;;5;0;0;0;0;0
145;344;20160707;2;190;10;10;10;107;;102;0;0;0;0;10215;65;7;97;;5;0;0;0;0;0
146;344;20160707;3;180;10;10;10;107;;102;0;0;0;0;10215;65;7;97;;5;0;0;0;0;0
147;344;20160707;4;200;10;20;20;117;;110;2;4;0;0;10217;65;7;95;;5;0;0;0;0;0
148;344;20160707;5;200;20;20;30;141;;121;8;28;0;0;10220;70;8;88;;5;0;0;0;0;0
149;344;20160707;6;190;20;30;60;152;58.0;113;0;45;0;0;10221;75;8;78;;5;0;0;0;0;0
150;344;20160707;7;180;30;40;60;158;;115;2;57;0;0;10219;75;8;76;;5;0;0;0;0;0
151;344;20160707;8;180;40;40;60;172;;121;0;98;0;0;10218;75;7;72;;5;0;0;0;0;0
152;344;20160707;9;190;50;50;90;181;;97;4;160;0;0;10216;81;8;58;;5;0;0;0;0;0
153;344;20160707;10;180;50;50;80;193;;107;4;206;0;0;10214;80;8;57;;5;0;0;0;0;0
154;344;20160707;11;200;50;50;110;200;;104;2;187;0;0;10210;79;8;54;;5;0;0;0;0;0
155;344;20160707;12;190;50;40;90;208;149.0;107;2;204;0;0;10203;80;7;52;;5;0;0;0;0;0
156;344;20160707;13;220;50;50;80;210;;115;2;190;0;0;10201;81;8;55;;5;0;0;0;0;0
157;344;20160707;14;200;60;50;90;207;;122;2;182;0;0;10198;75;6;58;;5;0;0;0;0;0
158;344;20160707;15;230;60;70;90;215;;134;2;161;0;0;10194;77;8;60;;5;0;0;0;0;0
159;344;20160707;16;240;50;40;90;216;;135;9;203;0;0;10190;73;8;60;;5;0;0;0;0;0
160;344;20160707;17;270;40;40;80;203;;132;8;138;0;0;10188;80;8;64;;5;0;0;0;0;0
161;344;20160707;18;280;30;30;50;194;198.0;132;4;70;0;0;10186;78;6;67;;5;0;0;0;0;0
162;344;20160707;19;270;30;20;40;181;;134;0;22;0;0;10181;75;8;74;;5;0;0;0;0;0
163;344;20160707;20;220;20;20;30;170;;129;2;5;0;0;10181;75;8;77;;5;0;0;0;0;0
164;344;20160707;21;230;20;30;40;175;;134;0;0;0;-1;10180;75;8;77;81.0;7;0;1;0;0;0
165;344;20160707;22;220;20;20;30;167;;125;0;0;0;-1;10178;75;7;76;23.0;7;0;1;0;0;0
166;344;20160707;23;200;20;20;30;162;;128;0;0;0;0;10173;75;8;80;;5;0;0;0;0;0
167;344;20160707;24;220;10;10;30;156;134.0;134;0;0;0;0;10172;70;7;87;1.0;7;0;0;0;0;0
168;344;20160708;1;190;10;10;20;154;;133;0;0;0;0;10165;70;8;87;;5;0;0;0;0;0
169;344;20160708;2;190;20;30;50;170;;116;0;0;0;-1;10159;75;8;70;23.0;7;0;1;0;0;0
170;344;20160708;3;190;20;30;40;163;;120;0;0;0;-1;10153;68;8;76;22.0;7;0;1;0;0;0
171;344;20160708;4;200;30;30;50;163;;119;0;1;0;0;10148;75;8;75;;5;0;0;0;0;0
172;344;20160708;5;220;30;40;50;163;;124;0;9;0;-1;10143;75;8;78;23.0;7;0;1;0;0;0
173;344;20160708;6;230;40;40;90;165;130.0;136;0;24;0;-1;10141;70;8;83;23.0;7;0;1;0;0;0
174;344;20160708;7;220;50;50;80;167;;134;0;27;0;0;10141;70;8;81;;5;0;0;0;0;0
175;344;20160708;8;230;50;60;90;171;;133;0;71;0;0;10143;75;8;78;;5;0;0;0;0;0
176;344;20160708;9;240;60;50;90;174;;138;0;54;0;-1;10140;75;8;79;51.0;7;0;1;0;0;0
177;344;20160708;10;250;80;80;120;180;;136;0;111;0;-1;10145;75;8;75;22.0;7;0;1;0;0;0
178;344;20160708;11;250;70;50;140;157;;147;0;55;3;6;10149;50;8;94;82.0;7;0;1;0;0;0
179;344;20160708;12;240;50;60;80;181;158.0;161;0;122;5;4;10151;70;8;88;23.0;7;0;1;0;0;0
180;344;20160708;13;240;70;80;120;185;;152;0;113;0;0;10153;70;8;81;;5;0;0;0;0;0
181;344;20160708;14;250;80;70;130;189;;151;0;89;0;0;10154;75;8;79;;5;0;0;0;0;0
182;344;20160708;15;250;80;90;130;202;;150;7;216;0;0;10155;75;4;72;;5;0;0;0;0;0
183;344;20160708;16;240;80;70;130;211;;151;10;213;0;0;10155;80;1;69;;5;0;0;0;0;0
184;344;20160708;17;250;70;60;130;210;;152;10;161;0;0;10157;80;1;69;;5;0;0;0;0;0
185;344;20160708;18;240;70;70;120;198;181.0;152;6;82;0;0;10161;75;7;75;;5;0;0;0;0;0
186;344;20160708;19;240;70;70;110;188;;154;5;27;0;0;10163;70;8;81;;5;0;0;0;0;0
187;344;20160708;20;250;60;60;100;184;;154;0;4;0;0;10168;70;7;83;;5;0;0;0;0;0
188;344;20160708;21;250;50;60;100;180;;157;0;0;0;0;10176;67;8;86;;5;0;0;0;0;0
189;344;20160708;22;270;50;40;80;174;;156;0;0;0;0;10180;61;8;89;;5;0;0;0;0;0
190;344;20160708;23;270;30;20;50;166;;154;0;0;0;0;10183;60;8;93;;5;0;0;0;0;0
191;344;20160708;24;240;20;10;40;155;124.0;150;0;0;0;0;10185;59;2;97;10.0;7;0;0;0;0;0
192;344;20160709;1;250;10;10;20;155;;152;0;0;0;0;10186;58;8;98;10.0;7;0;0;0;0;0
193;344;20160709;2;220;10;10;20;154;;150;0;0;0;0;10185;59;8;97;10.0;7;0;0;0;0;0
194;344;20160709;3;220;10;20;20;155;;149;0;0;0;0;10187;30;8;96;10.0;7;0;0;0;0;0
195;344;20160709;4;210;10;20;20;156;;151;0;2;0;0;10186;61;8;97;;5;0;0;0;0;0
196;344;20160709;5;210;10;10;20;159;;154;0;14;0;0;10186;57;4;97;10.0;7;0;0;0;0;0
197;344;20160709;6;180;20;30;40;180;115.0;164;9;63;0;0;10191;60;2;90;;5;0;0;0;0;0
198;344;20160709;7;220;30;40;60;183;;158;8;104;0;0;10191;64;4;85;;5;0;0;0;0;0
199;344;20160709;8;230;40;40;60;197;;162;6;143;0;0;10194;67;6;80;;5;0;0;0;0;0
200;344;20160709;9;230;50;50;70;209;;149;8;214;0;0;10192;75;2;69;;5;0;0;0;0;0
201;344;20160709;10;240;50;50;80;220;;143;7;223;0;0;10192;74;2;62;;5;0;0;0;0;0
202;344;20160709;11;230;60;70;100;225;;148;7;271;0;0;10190;75;8;62;;5;0;0;0;0;0
203;344;20160709;12;240;70;70;100;230;186.0;152;9;312;0;0;10189;70;6;61;;5;0;0;0;0;0
204;344;20160709;13;230;70;70;110;227;;143;5;252;0;0;10184;78;8;59;;5;0;0;0;0;0
205;344;20160709;14;230;70;60;110;241;;157;2;179;0;0;10181;80;6;59;;5;0;0;0;0;0
206;344;20160709;15;230;60;70;110;232;;164;3;159;0;0;10178;72;7;66;;5;0;0;0;0;0
207;344;20160709;16;230;80;80;120;222;;143;7;163;0;0;10171;81;6;61;;5;0;0;0;0;0
208;344;20160709;17;220;70;60;110;213;;153;5;91;0;0;10166;80;7;69;;5;0;0;0;0;0
209;344;20160709;18;220;60;60;110;205;204.0;146;7;61;0;0;10161;80;6;69;;5;0;0;0;0;0
210;344;20160709;19;220;50;50;90;198;;149;5;27;0;0;10159;75;7;73;;5;0;0;0;0;0
211;344;20160709;20;230;60;60;90;197;;147;2;8;0;0;10157;75;8;73;;5;0;0;0;0;0
212;344;20160709;21;230;70;70;100;195;;143;0;0;0;0;10156;75;7;72;;5;0;0;0;0;0
213;344;20160709;22;220;60;60;90;196;;143;0;0;0;0;10151;75;8;71;;5;0;0;0;0;0
214;344;20160709;23;240;40;40;90;189;;145;0;0;0;0;10151;75;8;76;;5;0;0;0;0;0
215;344;20160709;24;230;40;30;70;173;164.0;138;0;0;0;0;10147;75;2;80;;5;0;0;0;0;0
216;344;20160710;1;220;30;30;50;178;;144;0;0;0;0;10141;75;2;80;;5;0;0;0;0;0
217;344;20160710;2;220;30;30;50;171;;142;0;0;0;0;10137;70;8;83;;5;0;0;0;0;0
218;344;20160710;3;180;30;30;40;175;;145;0;0;0;0;10131;70;8;83;;5;0;0;0;0;0
219;344;20160710;4;180;30;40;50;176;;146;0;1;0;0;10124;62;8;83;;5;0;0;0;0;0
220;344;20160710;5;190;30;30;40;185;;150;3;20;0;0;10124;60;6;80;;5;0;0;0;0;0
221;344;20160710;6;190;30;30;60;199;150.0;156;8;69;0;0;10122;75;6;76;;5;0;0;0;0;0
222;344;20160710;7;200;30;30;50;208;;159;6;96;0;0;10121;75;6;74;;5;0;0;0;0;0
223;344;20160710;8;240;40;50;70;221;;163;6;150;0;0;10117;75;8;70;;5;0;0;0;0;0
224;344;20160710;9;220;40;40;70;222;;167;3;146;0;0;10112;75;7;71;;5;0;0;0;0;0
225;344;20160710;10;220;50;60;80;232;;172;8;241;0;0;10106;80;6;69;;5;0;0;0;0;0
226;344;20160710;11;220;60;60;100;243;;173;8;253;0;0;10101;80;6;65;;5;0;0;0;0;0
227;344;20160710;12;220;70;70;100;255;194.0;171;9;307;0;0;10095;77;7;60;;5;0;0;0;0;0
228;344;20160710;13;260;70;50;110;245;;183;8;279;0;0;10093;75;8;68;;5;0;0;0;0;0
229;344;20160710;14;270;50;40;80;237;;181;7;237;0;0;10090;74;8;71;;5;0;0;0;0;0
230;344;20160710;15;280;50;60;80;221;;175;5;191;0;0;10090;75;8;75;;5;0;0;0;0;0
231;344;20160710;16;260;50;50;100;205;;160;0;106;0;0;10092;75;8;75;;5;0;0;0;0;0
232;344;20160710;17;260;50;60;110;202;;163;7;108;0;0;10091;75;8;78;;5;0;0;0;0;0
233;344;20160710;18;250;60;60;110;201;198.0;161;0;46;0;0;10086;75;8;78;;5;0;0;0;0;0
234;344;20160710;19;250;60;60;100;189;;163;0;14;0;0;10087;70;8;85;;5;0;0;0;0;0
235;344;20160710;20;240;50;50;100;185;;159;0;5;0;0;10085;70;8;85;;5;0;0;0;0;0
236;344;20160710;21;240;60;70;110;187;;152;0;1;0;0;10086;75;8;80;;5;0;0;0;0;0
237;344;20160710;22;220;70;70;120;190;;143;0;0;0;0;10078;75;7;74;;5;0;0;0;0;0
238;344;20160710;23;220;70;80;130;185;;130;0;0;0;0;10079;75;7;70;;5;0;0;0;0;0
239;344;20160710;24;230;70;80;120;179;174.0;126;0;0;0;0;10078;75;8;71;;5;0;0;0;0;0
240;344;20160711;1;220;80;80;120;175;;131;0;0;0;0;10077;75;4;75;;5;0;0;0;0;0
241;344;20160711;2;230;80;70;120;169;;131;0;0;0;0;10076;75;8;78;;5;0;0;0;0;0
242;344;20160711;3;220;70;90;130;165;;132;0;0;0;0;10075;70;6;81;;5;0;0;0;0;0
243;344;20160711;4;220;80;80;120;164;;132;0;1;0;0;10075;68;7;81;;5;0;0;0;0;0
244;344;20160711;5;220;70;60;120;164;;133;5;20;0;0;10076;68;2;82;;5;0;0;0;0;0
245;344;20160711;6;210;70;80;120;168;157.0;133;2;44;0;0;10078;67;7;80;;5;0;0;0;0;0
246;344;20160711;7;220;80;80;130;169;;134;0;33;0;0;10080;67;8;80;;5;0;0;0;0;0
247;344;20160711;8;220;80;80;130;178;;134;1;70;0;0;10082;74;8;75;;5;0;0;0;0;0
248;344;20160711;9;230;90;100;150;190;;131;2;129;0;0;10084;73;8;69;;5;0;0;0;0;0
249;344;20160711;10;240;90;100;160;190;;129;1;86;0;0;10087;74;8;68;;5;0;0;0;0;0
250;344;20160711;11;240;100;100;160;197;;136;3;146;0;0;10088;74;6;68;;5;0;0;0;0;0
251;344;20160711;12;240;120;110;190;210;166.0;139;5;206;0;0;10090;77;7;64;;5;0;0;0;0;0
252;344;20160711;13;240;110;110;180;198;;137;5;204;0;0;10096;72;7;68;;5;0;0;0;0;0
253;344;20160711;14;230;120;120;200;215;;130;8;234;0;0;10097;79;4;58;;5;0;0;0;0;0
254;344;20160711;15;250;120;130;190;204;;124;5;194;0;0;10099;80;7;60;;5;0;0;0;0;0
