;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
36;344;20210702;13;280;30;40;50;193;;149;2;204;0;0;10175;74;8;75;;5;0;0;0;0;0
37;344;20210702;14;270;30;30;60;196;;148;8;275;0;0;10177;75;6;73;;5;0;0;0;0;0
38;344;20210702;15;280;30;30;60;205;;150;9;250;0;0;10178;75;7;70;;5;0;0;0;0;0
39;344;20210702;16;290;30;40;70;204;;150;6;180;0;0;10177;75;4;71;;5;0;0;0;0;0
40;344;20210702;17;280;30;30;50;202;;144;8;137;0;0;10174;77;0;69;;5;0;0;0;0;0
41;344;20210702;18;310;20;20;40;203;207.0;140;10;99;0;0;10173;80;2;67;;5;0;0;0;0;0
42;344;20210702;19;300;10;10;30;189;;142;7;33;0;0;10172;75;8;73;;5;0;0;0;0;0
43;344;20210702;20;10;10;10;20;170;;139;3;9;0;0;10173;70;3;82;;5;0;0;0;0;0
44;344;20210702;21;50;10;20;20;157;;140;0;0;0;0;10173;65;1;89;;5;0;0;0;0;0
45;344;20210702;22;60;10;10;20;140;;130;0;0;0;0;10173;65;6;93;;5;0;0;0;0;0
46;344;20210702;23;60;20;10;30;147;;136;0;0;0;0;10170;61;1;93;;5;0;0;0;0;0
47;344;20210702;24;60;10;10;10;132;100.0;127;0;0;0;0;10169;57;8;97;10.0;7;0;0;0;0;0
48;344;20210703;1;70;10;10;10;136;;131;0;0;0;0;10166;57;8;96;10.0;7;0;0;0;0;0
49;344;20210703;2;90;20;20;30;140;;137;0;0;0;0;10163;56;8;97;10.0;7;0;0;0;0;0
50;344;20210703;3;90;20;20;30;146;;140;0;0;0;0;10159;50;8;96;10.0;7;0;0;0;0;0
51;344;20210703;4;110;20;20;30;154;;142;0;3;0;0;10157;56;8;92;10.0;7;0;0;0;0;0
52;344;20210703;5;100;20;20;30;164;;147;2;21;0;0;10155;57;4;89;10.0;7;0;0;0;0;0
53;344;20210703;6;100;20;20;40;180;98.0;147;7;63;0;0;10153;58;7;80;10.0;7;0;0;0;0;0
54;344;20210703;7;90;20;30;40;201;;154;9;128;0;0;10151;62;8;74;;5;0;0;0;0;0
55;344;20210703;8;110;40;40;60;209;;151;5;140;0;0;10150;67;8;69;;5;0;0;0;0;0
56;344;20210703;9;90;40;40;50;211;;151;0;66;0;0;10147;70;8;68;;5;0;0;0;0;0
57;344;20210703;10;150;40;40;60;221;;152;0;85;0;0;10147;75;8;65;;5;0;0;0;0;0
58;344;20210703;11;110;40;40;80;225;;164;0;92;0;-1;10139;73;8;68;23.0;7;0;1;0;0;0
59;344;20210703;12;140;50;50;80;236;190.0;157;1;152;0;0;10135;77;8;61;2.0;7;0;0;0;0;0
60;344;20210703;13;140;40;50;80;238;;149;1;161;0;0;10131;81;8;57;;5;0;0;0;0;0
61;344;20210703;14;170;50;50;70;236;;159;0;92;0;0;10130;83;8;61;;5;0;0;0;0;0
62;344;20210703;15;300;40;40;80;228;;164;4;162;0;0;10131;72;8;67;;5;0;0;0;0;0
63;344;20210703;16;290;30;30;60;213;;165;2;112;0;-1;10131;69;8;74;81.0;7;0;1;0;0;0
64;344;20210703;17;290;30;20;50;199;;171;0;47;0;-1;10130;63;8;83;57.0;7;0;1;0;0;0
65;344;20210703;18;300;20;20;30;190;193.0;172;0;37;7;1;10130;61;8;89;23.0;7;0;1;0;0;0
66;344;20210703;19;310;20;10;40;185;;168;3;20;0;-1;10129;60;8;89;23.0;7;0;1;0;0;0
67;344;20210703;20;0;10;0;20;182;;163;2;6;0;0;10129;60;8;88;;5;0;0;0;0;0
68;344;20210703;21;0;10;0;20;178;;169;0;0;0;-1;10128;58;8;94;51.0;7;0;1;0;0;0
69;344;20210703;22;0;10;0;10;179;;171;0;0;0;-1;10126;50;8;95;22.0;7;0;1;0;0;0
70;344;20210703;23;30;10;10;20;172;;168;0;0;3;1;10121;39;8;97;81.0;7;0;1;0;0;0
71;344;20210703;24;270;10;10;10;175;170.0;172;0;0;0;-1;10120;31;8;97;23.0;7;0;1;0;0;0
72;344;20210704;1;270;10;10;20;171;;165;0;0;0;0;10117;50;8;96;10.0;7;0;0;0;0;0
73;344;20210704;2;270;20;10;30;164;;162;0;0;0;0;10113;35;8;98;10.0;7;0;0;0;0;0
74;344;20210704;3;260;10;10;20;162;;159;0;0;0;0;10113;27;6;98;10.0;7;0;0;0;0;0
75;344;20210704;4;0;10;0;20;159;;157;0;1;0;0;10111;39;5;98;10.0;7;0;0;0;0;0
76;344;20210704;5;180;10;20;20;172;;164;7;30;0;0;10112;56;8;95;20.0;7;1;0;0;0;0
77;344;20210704;6;220;20;20;30;181;133.0;162;4;60;0;0;10107;59;8;88;10.0;7;0;0;0;0;0
78;344;20210704;7;220;20;20;40;181;;155;1;42;0;0;10105;70;8;84;;5;0;0;0;0;0
79;344;20210704;8;240;20;20;30;198;;158;5;144;0;0;10104;75;8;77;;5;0;0;0;0;0
80;344;20210704;9;250;20;20;50;207;;150;10;237;0;0;10101;80;7;69;;5;0;0;0;0;0
81;344;20210704;10;270;20;20;40;199;;147;3;159;0;0;10099;75;8;71;;5;0;0;0;0;0
82;344;20210704;11;260;20;20;40;206;;145;1;154;0;0;10094;80;8;68;;5;0;0;0;0;0
83;344;20210704;12;260;40;50;70;190;170.0;150;0;91;0;0;10091;75;8;77;;5;0;0;0;0;0
84;344;20210704;13;260;40;50;70;183;;143;0;71;0;0;10089;75;8;77;;5;0;0;0;0;0
85;344;20210704;14;250;40;30;60;173;;153;0;44;2;1;10090;70;8;87;81.0;7;0;1;0;0;0
86;344;20210704;15;320;20;20;40;180;;161;0;62;10;2;10085;67;8;88;51.0;7;0;1;0;0;0
87;344;20210704;16;270;30;20;50;181;;148;0;72;0;-1;10088;70;8;81;22.0;7;0;1;0;0;0
88;344;20210704;17;290;20;20;40;181;;152;0;50;0;0;10087;70;8;83;;5;0;0;0;0;0
89;344;20210704;18;270;10;10;30;182;175.0;147;0;35;0;0;10088;75;8;79;2.0;7;0;0;0;0;0
90;344;20210704;19;330;10;10;20;181;;156;2;18;0;0;10088;70;8;85;;5;0;0;0;0;0
91;344;20210704;20;100;10;20;30;164;;141;3;9;0;0;10085;70;0;86;;5;0;0;0;0;0
92;344;20210704;21;120;20;10;40;147;;132;0;0;0;0;10087;70;6;90;;5;0;0;0;0;0
93;344;20210704;22;110;20;30;30;156;;143;0;0;0;0;10084;65;1;91;;5;0;0;0;0;0
94;344;20210704;23;160;20;10;30;167;;151;0;0;0;0;10083;70;8;90;;5;0;0;0;0;0
95;344;20210704;24;240;40;40;70;163;118.0;139;0;0;0;-1;10086;70;8;85;22.0;7;0;1;0;0;0
96;344;20210705;1;240;40;40;70;157;;131;0;0;0;0;10082;70;7;84;;5;0;0;0;0;0
97;344;20210705;2;220;40;50;70;154;;134;0;0;0;0;10079;70;8;87;;5;0;0;0;0;0
98;344;20210705;3;210;50;60;80;155;;128;0;0;0;0;10078;70;8;84;;5;0;0;0;0;0
99;344;20210705;4;230;40;50;80;151;;125;0;0;0;-1;10077;70;8;84;22.0;7;0;1;0;0;0
100;344;20210705;5;220;50;40;90;153;;124;0;4;0;0;10075;70;8;82;;5;0;0;0;0;0
101;344;20210705;6;200;40;40;70;166;145.0;130;3;42;0;0;10076;75;6;79;1.0;7;0;0;0;0;0
102;344;20210705;7;220;50;60;90;169;;129;7;97;0;0;10079;75;8;77;;5;0;0;0;0;0
103;344;20210705;8;220;50;60;90;177;;132;1;111;0;0;10082;75;8;75;;5;0;0;0;0;0
104;344;20210705;9;220;50;50;100;174;;129;3;155;0;-1;10081;72;8;74;51.0;7;0;1;0;0;0
105;344;20210705;10;220;50;50;80;181;;120;2;150;0;-1;10081;80;8;67;22.0;7;0;1;0;0;0
106;344;20210705;11;180;50;50;90;164;;146;0;81;1;7;10083;62;8;88;23.0;7;0;1;0;0;0
107;344;20210705;12;170;50;50;90;165;160.0;137;0;125;0;0;10083;70;8;83;2.0;7;0;0;0;0;0
108;344;20210705;13;160;30;30;70;167;;142;0;98;0;0;10082;69;8;85;;5;0;0;0;0;0
109;344;20210705;14;160;30;30;60;193;;145;5;228;0;0;10078;75;1;73;;5;0;0;0;0;0
110;344;20210705;15;160;30;30;80;191;;142;6;186;0;0;10075;75;8;73;;5;0;0;0;0;0
111;344;20210705;16;180;30;30;60;193;;139;1;109;0;0;10075;75;8;71;;5;0;0;0;0;0
112;344;20210705;17;140;30;30;50;194;;142;2;83;0;0;10070;75;8;71;;5;0;0;0;0;0
113;344;20210705;18;150;30;30;80;191;174.0;140;4;77;0;0;10070;75;8;72;;5;0;0;0;0;0
114;344;20210705;19;130;30;40;60;186;;136;0;25;0;0;10064;75;8;72;;5;0;0;0;0;0
115;344;20210705;20;120;40;30;60;182;;147;0;5;0;0;10062;75;8;79;;5;0;0;0;0;0
116;344;20210705;21;110;30;30;60;177;;157;0;0;0;-1;10057;68;8;88;51.0;7;0;1;0;0;0
117;344;20210705;22;140;40;60;100;176;;162;0;0;7;5;10051;61;8;91;82.0;7;0;1;0;0;0
118;344;20210705;23;150;50;60;90;177;;160;0;0;1;2;10042;70;8;89;23.0;7;0;1;0;0;0
119;344;20210705;24;150;50;50;90;173;168.0;160;0;0;4;1;10033;65;8;91;51.0;7;0;1;0;0;0
120;344;20210706;1;150;50;40;80;172;;159;0;0;6;4;10027;65;8;92;51.0;7;0;1;0;0;0
121;344;20210706;2;160;50;50;80;170;;162;0;0;6;13;10015;60;8;95;82.0;7;0;1;0;0;0
122;344;20210706;3;140;50;60;90;172;;159;0;0;0;-1;10004;65;7;91;23.0;7;0;1;0;0;0
123;344;20210706;4;170;60;50;90;177;;160;0;0;0;-1;10001;70;8;89;57.0;7;0;1;0;0;0
124;344;20210706;5;180;50;50;90;182;;162;0;4;0;-1;10005;70;8;88;23.0;7;0;1;0;0;0
125;344;20210706;6;200;70;90;150;184;166.0;146;0;23;0;0;10003;75;8;78;2.0;7;0;0;0;0;0
126;344;20210706;7;210;70;70;130;185;;139;1;38;0;0;10006;75;8;74;;5;0;0;0;0;0
127;344;20210706;8;200;80;80;140;193;;134;8;150;0;0;10007;80;6;68;;5;0;0;0;0;0
128;344;20210706;9;200;100;110;170;190;;109;5;138;0;0;10013;82;7;59;;5;0;0;0;0;0
129;344;20210706;10;200;100;90;170;195;;111;2;129;0;0;10017;82;8;58;;5;0;0;0;0;0
130;344;20210706;11;190;100;90;170;188;;112;2;126;0;0;10023;81;8;61;;5;0;0;0;0;0
131;344;20210706;12;200;100;100;170;187;176.0;121;0;83;0;0;10030;69;8;65;;5;0;0;0;0;0
132;344;20210706;13;200;120;120;180;188;;124;3;158;0;0;10038;80;8;66;;5;0;0;0;0;0
133;344;20210706;14;200;110;90;210;153;;132;0;62;3;3;10050;58;8;87;81.0;7;0;1;0;0;0
134;344;20210706;15;210;90;100;140;182;;130;4;144;0;-1;10052;75;8;71;23.0;7;0;1;0;0;0
135;344;20210706;16;220;100;90;180;182;;121;4;91;0;0;10060;80;7;67;;5;0;0;0;0;0
136;344;20210706;17;230;100;120;180;177;;106;7;102;0;0;10069;80;2;63;;5;0;0;0;0;0
137;344;20210706;18;220;100;100;180;180;149.0;101;6;78;0;0;10076;80;5;60;3.0;7;0;0;0;0;0
138;344;20210706;19;230;100;70;170;173;;109;10;44;0;0;10083;80;1;66;;5;0;0;0;0;0
139;344;20210706;20;220;80;70;130;166;;103;2;8;0;0;10090;80;6;66;;5;0;0;0;0;0
140;344;20210706;21;210;80;80;130;165;;104;0;0;0;0;10096;80;8;67;;5;0;0;0;0;0
141;344;20210706;22;210;70;60;120;163;;100;0;0;0;0;10102;80;7;66;;5;0;0;0;0;0
142;344;20210706;23;210;50;60;100;165;;103;0;0;0;0;10103;80;8;66;;5;0;0;0;0;0
143;344;20210706;24;200;50;40;90;153;141.0;106;0;0;0;0;10105;75;1;73;;5;0;0;0;0;0
144;344;20210707;1;170;40;40;70;156;;113;0;0;0;0;10106;75;8;75;;5;0;0;0;0;0
145;344;20210707;2;170;30;40;70;156;;113;0;0;0;-1;10104;75;8;75;23.0;7;0;1;0;0;0
146;344;20210707;3;180;40;40;70;154;;119;0;0;0;0;10107;75;5;79;1.0;7;0;0;0;0;0
147;344;20210707;4;180;40;40;60;152;;124;0;1;0;0;10110;70;5;82;;5;0;0;0;0;0
148;344;20210707;5;200;30;40;60;162;;128;5;21;0;0;10112;75;8;80;;5;0;0;0;0;0
149;344;20210707;6;220;50;60;90;171;138.0;128;5;53;0;0;10115;75;4;75;1.0;7;0;0;0;0;0
150;344;20210707;7;190;60;50;110;184;;137;10;124;0;0;10121;75;6;74;;5;0;0;0;0;0
151;344;20210707;8;220;60;60;100;175;;134;3;91;0;0;10128;75;5;76;;5;0;0;0;0;0
152;344;20210707;9;220;60;60;90;191;;134;2;106;0;0;10132;80;8;69;;5;0;0;0;0;0
153;344;20210707;10;220;60;60;100;188;;127;2;139;0;0;10139;80;8;67;;5;0;0;0;0;0
154;344;20210707;11;220;60;60;90;191;;134;3;142;0;0;10144;80;8;69;;5;0;0;0;0;0
155;344;20210707;12;220;60;60;120;199;169.0;139;2;172;0;0;10149;80;8;68;;5;0;0;0;0;0
156;344;20210707;13;240;50;40;90;212;;143;3;147;0;0;10151;80;8;64;;5;0;0;0;0;0
157;344;20210707;14;260;40;30;80;199;;141;3;154;0;0;10154;78;8;69;;5;0;0;0;0;0
158;344;20210707;15;220;40;40;80;208;;130;4;136;0;0;10157;82;8;61;;5;0;0;0;0;0
159;344;20210707;16;270;40;40;70;207;;141;4;139;0;0;10158;80;7;65;;5;0;0;0;0;0
160;344;20210707;17;260;40;40;70;197;;132;6;122;0;0;10162;80;8;66;;5;0;0;0;0;0
161;344;20210707;18;270;30;30;60;191;192.0;126;7;63;0;0;10166;80;8;65;;5;0;0;0;0;0
162;344;20210707;19;270;20;20;40;182;;125;10;46;0;0;10171;80;8;69;;5;0;0;0;0;0
163;344;20210707;20;260;10;20;30;169;;121;3;9;0;0;10175;75;7;73;;5;0;0;0;0;0
164;344;20210707;21;230;10;10;20;154;;122;0;0;0;0;10180;70;1;81;;5;0;0;0;0;0
165;344;20210707;22;0;0;0;10;149;;128;0;0;0;0;10182;70;2;87;;5;0;0;0;0;0
166;344;20210707;23;160;10;10;20;136;;125;0;0;0;0;10188;65;2;92;;5;0;0;0;0;0
167;344;20210707;24;0;10;0;20;140;105.0;129;0;0;0;0;10188;65;7;92;;5;0;0;0;0;0
168;344;20210708;1;0;10;0;10;136;;129;0;0;0;0;10190;65;8;95;;5;0;0;0;0;0
169;344;20210708;2;130;0;10;10;147;;137;0;0;0;0;10190;63;8;94;;5;0;0;0;0;0
170;344;20210708;3;150;10;20;20;149;;134;0;0;0;0;10189;39;8;90;10.0;7;0;0;0;0;0
171;344;20210708;4;200;10;10;20;155;;139;0;1;0;0;10191;70;8;90;;5;0;0;0;0;0
172;344;20210708;5;120;10;10;20;162;;141;0;6;0;0;10193;70;8;87;;5;0;0;0;0;0
173;344;20210708;6;260;20;30;40;173;107.0;137;2;25;0;0;10199;75;4;79;;5;0;0;0;0;0
174;344;20210708;7;260;30;30;60;179;;128;4;71;0;0;10207;75;8;71;;5;0;0;0;0;0
175;344;20210708;8;270;30;30;50;193;;134;9;179;0;0;10205;80;2;68;;5;0;0;0;0;0
176;344;20210708;9;280;30;40;60;197;;140;8;199;0;0;10204;80;8;69;;5;0;0;0;0;0
177;344;20210708;10;280;30;40;60;207;;146;6;220;0;0;10207;80;8;67;;5;0;0;0;0;0
178;344;20210708;11;270;30;30;70;200;;150;3;153;0;0;10212;75;8;72;;5;0;0;0;0;0
179;344;20210708;12;270;40;30;60;209;162.0;148;8;274;0;0;10208;80;7;68;;5;0;0;0;0;0
180;344;20210708;13;260;40;40;70;213;;148;4;184;0;0;10210;70;7;66;;5;0;0;0;0;0
181;344;20210708;14;260;50;60;80;213;;143;9;263;0;0;10210;74;1;64;;5;0;0;0;0;0
182;344;20210708;15;260;50;50;90;212;;141;10;254;0;0;10213;82;1;63;;5;0;0;0;0;0
183;344;20210708;16;270;50;50;90;204;;132;10;209;0;0;10212;83;1;63;;5;0;0;0;0;0
184;344;20210708;17;270;40;40;70;203;;128;10;161;0;0;10211;82;8;61;;5;0;0;0;0;0
185;344;20210708;18;270;30;40;60;196;203.0;130;10;92;0;0;10211;80;8;65;;5;0;0;0;0;0
186;344;20210708;19;260;30;30;60;189;;124;10;53;0;0;10215;80;7;66;;5;0;0;0;0;0
187;344;20210708;20;300;20;10;40;165;;126;3;13;0;0;10220;75;8;77;;5;0;0;0;0;0
188;344;20210708;21;270;20;10;30;156;;120;0;0;0;0;10223;75;8;79;;5;0;0;0;0;0
189;344;20210708;22;0;10;0;20;148;;124;0;0;0;0;10223;70;6;85;;5;0;0;0;0;0
190;344;20210708;23;240;10;10;10;137;;122;0;0;0;0;10225;70;1;90;;5;0;0;0;0;0
191;344;20210708;24;0;0;0;10;137;100.0;128;0;0;0;0;10223;61;0;93;;5;0;0;0;0;0
192;344;20210709;1;240;10;20;20;126;;121;0;0;0;0;10220;61;0;97;;5;0;0;0;0;0
193;344;20210709;2;990;10;10;20;126;;121;0;0;0;0;10219;61;0;96;;5;0;0;0;0;0
194;344;20210709;3;240;10;10;20;116;;114;0;0;0;0;10218;58;0;98;10.0;7;0;0;0;0;0
195;344;20210709;4;150;10;10;10;128;;123;0;1;0;0;10219;62;1;97;;5;0;0;0;0;0
196;344;20210709;5;250;10;10;20;148;;143;2;21;0;0;10220;64;0;96;;5;0;0;0;0;0
197;344;20210709;6;260;20;20;30;163;93.0;148;4;50;0;0;10222;61;7;90;;5;0;0;0;0;0
198;344;20210709;7;230;30;30;40;171;;144;4;80;0;0;10220;63;2;84;;5;0;0;0;0;0
199;344;20210709;8;200;30;40;60;191;;148;9;163;0;0;10221;71;6;76;;5;0;0;0;0;0
200;344;20210709;9;210;30;40;60;195;;144;9;215;0;0;10220;73;1;72;;5;0;0;0;0;0
201;344;20210709;10;250;40;40;70;191;;138;3;148;0;0;10220;75;7;71;;5;0;0;0;0;0
202;344;20210709;11;230;40;40;70;189;;139;0;110;0;0;10218;75;8;72;;5;0;0;0;0;0
203;344;20210709;12;240;40;30;70;191;160.0;137;2;158;0;0;10219;63;8;70;;5;0;0;0;0;0
204;344;20210709;13;230;40;40;80;198;;137;2;181;0;0;10219;71;8;67;;5;0;0;0;0;0
205;344;20210709;14;220;40;40;70;202;;131;5;218;0;0;10217;73;7;63;;5;0;0;0;0;0
206;344;20210709;15;240;30;30;70;209;;125;9;237;0;0;10211;80;8;58;;5;0;0;0;0;0
207;344;20210709;16;250;30;40;60;212;;135;10;209;0;0;10206;79;8;61;;5;0;0;0;0;0
208;344;20210709;17;270;30;40;60;204;;132;10;160;0;0;10203;80;4;63;;5;0;0;0;0;0
209;344;20210709;18;260;30;30;50;199;202.0;142;10;105;0;0;10201;74;0;69;;5;0;0;0;0;0
210;344;20210709;19;280;30;30;50;185;;144;10;50;0;0;10205;65;0;77;;5;0;0;0;0;0
211;344;20210709;20;280;20;10;40;161;;142;3;10;0;0;10206;60;2;88;;5;0;0;0;0;0
212;344;20210709;21;40;10;20;20;150;;135;0;0;0;0;10206;60;4;90;;5;0;0;0;0;0
213;344;20210709;22;330;10;10;30;145;;135;0;0;0;0;10204;56;8;94;10.0;7;0;0;0;0;0
214;344;20210709;23;0;10;0;10;141;;139;0;0;0;0;10202;40;8;98;10.0;7;0;0;0;0;0
215;344;20210709;24;0;0;0;10;148;119.0;138;0;0;0;0;10199;56;8;93;10.0;7;0;0;0;0;0
216;344;20210710;1;90;10;10;20;141;;137;0;0;0;0;10195;50;8;97;10.0;7;0;0;0;0;0
217;344;20210710;2;100;10;10;20;150;;141;0;0;0;0;10189;57;6;94;10.0;7;0;0;0;0;0
218;344;20210710;3;0;10;0;10;138;;134;0;0;0;0;10184;22;8;97;10.0;7;0;0;0;0;0
219;344;20210710;4;220;0;10;10;133;;130;0;2;0;0;10181;40;8;98;20.0;7;1;0;0;0;0
220;344;20210710;5;70;0;10;10;154;;149;8;29;0;0;10179;50;8;96;10.0;7;0;0;0;0;0
221;344;20210710;6;150;10;10;30;170;106.0;152;3;51;0;0;10178;57;8;89;10.0;7;0;0;0;0;0
222;344;20210710;7;0;10;0;20;177;;156;2;70;0;0;10179;57;8;87;10.0;7;0;0;0;0;0
223;344;20210710;8;110;10;10;20;190;;157;3;113;0;0;10176;59;8;81;10.0;7;0;0;0;0;0
224;344;20210710;9;150;20;20;40;195;;153;1;123;0;0;10172;60;8;76;;5;0;0;0;0;0
225;344;20210710;10;180;10;20;50;202;;140;1;143;0;0;10169;66;8;67;;5;0;0;0;0;0
226;344;20210710;11;160;20;20;40;214;;145;4;231;0;0;10163;74;8;64;;5;0;0;0;0;0
227;344;20210710;12;220;10;10;40;211;172.0;135;0;117;0;0;10159;77;8;61;;5;0;0;0;0;0
228;344;20210710;13;270;10;20;30;197;;153;0;51;6;2;10158;67;8;75;51.0;7;0;1;0;0;0
229;344;20210710;14;320;20;30;40;189;;158;0;46;0;-1;10158;61;8;82;81.0;7;0;1;0;0;0
230;344;20210710;15;320;20;20;40;187;;160;0;56;0;-1;10157;62;8;83;61.0;7;0;1;0;0;0
231;344;20210710;16;340;20;20;40;189;;155;0;77;0;-1;10154;67;8;80;23.0;7;0;1;0;0;0
232;344;20210710;17;350;20;20;30;189;;159;0;51;0;-1;10151;61;8;82;22.0;7;0;1;0;0;0
233;344;20210710;18;360;20;20;30;186;178.0;159;0;44;0;0;10151;61;8;84;2.0;7;0;0;0;0;0
234;344;20210710;19;20;20;20;20;180;;155;0;20;0;0;10152;61;8;85;;5;0;0;0;0;0
235;344;20210710;20;20;20;10;30;174;;152;2;8;0;0;10154;60;8;87;;5;0;0;0;0;0
236;344;20210710;21;330;10;10;20;159;;152;0;0;0;0;10155;50;8;95;10.0;7;0;0;0;0;0
237;344;20210710;22;300;10;10;20;159;;151;0;0;0;0;10158;50;8;95;10.0;7;0;0;0;0;0
238;344;20210710;23;280;10;10;20;155;;149;0;0;0;0;10159;43;8;95;10.0;7;0;0;0;0;0
239;344;20210710;24;990;10;10;20;159;145.0;153;0;0;3;10;10158;50;8;95;81.0;7;0;1;0;0;0
240;344;20210711;1;280;20;20;30;162;;156;0;0;0;-1;10159;40;8;96;81.0;7;0;1;0;0;0
241;344;20210711;2;290;20;20;40;164;;156;0;0;5;1;10160;56;8;95;51.0;7;0;1;0;0;0
242;344;20210711;3;270;20;20;30;163;;152;0;0;0;-1;10161;56;8;93;51.0;7;0;1;0;0;0
243;344;20210711;4;220;10;10;30;157;;153;0;1;0;-1;10158;56;8;97;22.0;7;0;1;0;0;0
244;344;20210711;5;90;0;10;20;153;;149;0;12;0;0;10155;37;2;97;10.0;7;0;0;0;0;0
245;344;20210711;6;230;10;20;30;168;147.0;157;0;18;0;0;10163;57;8;93;10.0;7;0;0;0;0;0
246;344;20210711;7;270;20;20;40;170;;161;0;13;0;0;10166;45;8;94;10.0;7;0;0;0;0;0
247;344;20210711;8;290;20;20;30;175;;160;0;39;0;0;10169;56;8;91;10.0;7;0;0;0;0;0
248;344;20210711;9;350;20;20;40;196;;170;3;139;0;0;10168;58;3;84;10.0;7;0;0;0;0;0
249;344;20210711;10;990;20;10;40;191;;156;2;129;0;0;10169;60;8;80;;5;0;0;0;0;0
250;344;20210711;11;990;10;10;30;200;;162;0;94;0;0;10168;61;8;78;;5;0;0;0;0;0
251;344;20210711;12;260;40;30;70;203;163.0;162;1;82;0;0;10169;66;8;77;;5;0;0;0;0;0
252;344;20210711;13;230;30;30;50;209;;137;4;179;0;0;10166;81;8;63;;5;0;0;0;0;0
