;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
25;240;20230702;2;270;60;50;80;150;;93;0;0;0;0;10068;74;5;68;;5;0;0;0;0;0
26;240;20230702;3;270;50;60;80;149;;92;0;0;0;0;10071;71;1;68;;5;0;0;0;0;0
27;240;20230702;4;270;60;50;80;143;;98;0;3;0;0;10074;71;0;74;;5;0;0;0;0;0
28;240;20230702;5;270;60;70;110;154;;102;10;29;0;0;10078;72;0;71;;5;0;0;0;0;0
29;240;20230702;6;280;80;70;120;163;131.0;106;10;79;0;0;10083;71;1;69;;5;0;0;0;0;0
30;240;20230702;7;270;80;80;130;167;;102;10;120;0;0;10087;73;2;65;;5;0;0;0;0;0
31;240;20230702;8;260;90;90;120;172;;103;10;182;0;0;10093;74;4;63;;5;0;0;0;0;0
32;240;20230702;9;270;90;90;130;170;;108;8;186;0;0;10097;73;4;66;;5;0;0;0;0;0
33;240;20230702;10;270;100;90;130;180;;105;10;250;0;0;10101;74;5;61;;5;0;0;0;0;0
34;240;20230702;11;260;90;90;130;190;;93;10;306;0;0;10104;75;2;53;;5;0;0;0;0;0
35;240;20230702;12;260;90;90;130;193;158.0;85;10;303;0;0;10105;79;1;49;;5;0;0;0;0;0
36;240;20230702;13;250;90;90;130;194;;99;7;249;0;0;10109;75;6;54;;5;0;0;0;0;0
37;240;20230702;14;250;90;90;140;189;;86;9;257;0;0;10112;80;8;51;;5;0;0;0;0;0
38;240;20230702;15;260;90;80;130;197;;75;8;241;0;0;10109;80;4;45;;5;0;0;0;0;0
39;240;20230702;16;250;90;90;130;191;;83;5;159;0;0;10107;83;8;49;;5;0;0;0;0;0
40;240;20230702;17;240;90;90;130;188;;92;5;98;0;0;10104;80;8;53;;5;0;0;0;0;0
41;240;20230702;18;240;90;90;140;183;181.0;101;2;58;0;0;10100;78;8;58;;5;0;0;0;0;0
42;240;20230702;19;240;80;80;120;178;;115;0;16;0;0;10098;72;8;66;;5;0;0;0;0;0
43;240;20230702;20;240;70;70;110;175;;122;0;4;0;0;10098;69;8;71;;5;0;0;0;0;0
44;240;20230702;21;240;70;60;110;174;;127;0;0;0;0;10098;67;8;74;;5;0;0;0;0;0
45;240;20230702;22;240;60;60;90;173;;123;0;0;0;0;10095;67;8;72;;5;0;0;0;0;0
46;240;20230702;23;230;60;60;90;171;;127;0;0;0;0;10091;66;8;75;;5;0;0;0;0;0
47;240;20230702;24;240;60;60;90;171;163.0;131;0;0;0;0;10086;65;8;77;;5;0;0;0;0;0
48;240;20230703;1;260;70;70;120;171;;128;0;0;0;0;10084;66;8;75;;5;0;0;0;0;0
49;240;20230703;2;280;70;60;110;165;;73;0;0;0;0;10085;83;8;54;;5;0;0;0;0;0
50;240;20230703;3;270;70;80;100;164;;77;0;0;0;0;10083;83;8;56;;5;0;0;0;0;0
51;240;20230703;4;260;70;70;100;158;;87;0;2;0;0;10084;81;8;62;;5;0;0;0;0;0
52;240;20230703;5;270;70;70;100;159;;92;2;23;0;0;10085;80;0;64;;5;0;0;0;0;0
53;240;20230703;6;270;70;70;110;170;145.0;105;10;80;0;0;10088;80;7;65;;5;0;0;0;0;0
54;240;20230703;7;260;70;80;110;173;;102;8;119;0;0;10090;77;1;63;;5;0;0;0;0;0
55;240;20230703;8;260;90;80;120;166;;92;8;158;0;0;10094;78;6;61;;5;0;0;0;0;0
56;240;20230703;9;250;90;90;120;175;;92;9;215;0;0;10097;81;8;58;;5;0;0;0;0;0
57;240;20230703;10;250;100;90;130;186;;105;3;182;0;0;10098;79;8;59;;5;0;0;0;0;0
58;240;20230703;11;250;100;100;140;189;;96;5;225;0;0;10101;77;7;54;;5;0;0;0;0;0
59;240;20230703;12;240;100;100;140;173;159.0;90;6;221;0;0;10102;80;8;57;;5;0;0;0;0;0
60;240;20230703;13;240;100;100;150;170;;89;1;68;0;0;10103;80;8;58;;5;0;0;0;0;0
61;240;20230703;14;250;110;120;170;186;;77;6;182;0;0;10100;80;4;49;;5;0;0;0;0;0
62;240;20230703;15;240;120;110;170;194;;88;6;183;0;0;10095;81;4;50;;5;0;0;0;0;0
63;240;20230703;16;240;120;120;190;188;;90;7;174;0;0;10093;80;6;53;;5;0;0;0;0;0
64;240;20230703;17;240;110;110;170;184;;99;0;77;0;0;10088;79;8;57;;5;0;0;0;0;0
65;240;20230703;18;240;110;150;210;170;163.0;116;0;23;0;-1;10088;64;8;70;51.0;7;0;1;0;0;0
66;240;20230703;19;230;110;90;200;148;;134;0;3;10;42;10088;57;8;91;82.0;7;0;1;0;0;0
67;240;20230703;20;230;80;90;130;150;;128;0;2;7;10;10086;61;8;86;92.0;7;0;1;0;1;0
68;240;20230703;21;230;70;60;120;152;;130;0;0;3;1;10090;68;8;86;26.0;7;0;1;0;1;0
69;240;20230703;22;220;60;60;100;146;;128;0;0;0;-1;10092;68;8;89;23.0;7;0;1;0;0;0
70;240;20230703;23;260;60;60;100;155;;119;0;0;0;0;10093;75;8;79;;5;0;0;0;0;0
71;240;20230703;24;280;50;50;90;148;139.0;118;0;0;0;-1;10096;70;8;82;23.0;7;0;1;0;0;0
72;240;20230704;1;240;50;60;90;151;;104;0;0;0;0;10098;75;8;73;;5;0;0;0;0;0
73;240;20230704;2;260;60;50;90;146;;102;0;0;0;0;10097;75;8;74;;5;0;0;0;0;0
74;240;20230704;3;270;60;60;90;139;;91;0;0;0;0;10098;75;8;73;;5;0;0;0;0;0
75;240;20230704;4;260;50;50;70;147;;88;0;2;0;0;10099;80;8;67;;5;0;0;0;0;0
76;240;20230704;5;260;50;40;80;152;;94;0;15;0;0;10101;68;8;68;;5;0;0;0;0;0
77;240;20230704;6;250;50;50;80;164;127.0;100;4;61;0;0;10104;80;8;65;;5;0;0;0;0;0
78;240;20230704;7;270;70;70;100;159;;116;4;79;0;0;10109;75;8;75;;5;0;0;0;0;0
79;240;20230704;8;260;80;90;120;171;;107;5;147;0;0;10111;80;8;66;;5;0;0;0;0;0
80;240;20230704;9;260;80;70;120;166;;101;0;88;0;0;10117;79;8;65;;5;0;0;0;0;0
81;240;20230704;10;220;70;60;110;169;;121;0;111;0;-1;10121;75;8;73;23.0;7;0;1;0;0;0
82;240;20230704;11;250;80;80;130;177;;112;1;165;0;0;10121;75;8;65;;5;0;0;0;0;0
83;240;20230704;12;240;90;80;130;191;152.0;101;3;200;0;0;10124;81;8;56;2.0;7;0;0;0;0;0
84;240;20230704;13;230;90;90;130;196;;94;8;290;0;0;10123;80;8;51;;5;0;0;0;0;0
85;240;20230704;14;250;90;90;150;200;;99;7;258;0;0;10123;81;8;51;;5;0;0;0;0;0
86;240;20230704;15;250;80;80;120;197;;89;6;200;0;0;10122;81;8;49;;5;0;0;0;0;0
87;240;20230704;16;250;60;50;120;191;;92;5;154;0;0;10116;82;8;52;;5;0;0;0;0;0
88;240;20230704;17;260;40;30;70;186;;98;1;85;0;0;10111;82;8;56;;5;0;0;0;0;0
89;240;20230704;18;190;20;20;40;184;181.0;94;0;44;0;0;10106;83;8;55;;5;0;0;0;0;0
90;240;20230704;19;80;10;20;20;172;;118;0;17;0;0;10098;80;8;70;;5;0;0;0;0;0
91;240;20230704;20;100;20;30;40;174;;105;0;4;0;0;10089;83;8;64;;5;0;0;0;0;0
92;240;20230704;21;110;40;40;60;167;;121;0;0;0;-1;10082;75;8;74;81.0;7;0;1;0;0;0
93;240;20230704;22;120;50;60;90;159;;136;0;0;0;-1;10070;70;8;85;81.0;7;0;1;0;0;0
94;240;20230704;23;90;50;50;80;151;;145;0;0;9;20;10051;62;8;96;52.0;7;0;1;0;0;0
95;240;20230704;24;90;60;70;110;149;146.0;138;0;0;4;2;10033;65;8;93;81.0;7;0;1;0;0;0
96;240;20230705;1;110;70;80;100;150;;142;0;0;4;2;10010;62;8;94;57.0;7;0;1;0;0;0
97;240;20230705;2;160;80;80;140;159;;145;0;0;8;39;10003;65;8;91;23.0;7;0;1;0;0;0
98;240;20230705;3;200;90;110;150;145;;131;0;0;1;2;10004;50;8;91;58.0;7;0;1;0;0;0
99;240;20230705;4;190;100;90;160;139;;124;0;1;2;1;9999;70;8;90;81.0;7;0;1;0;0;0
100;240;20230705;5;210;100;100;150;139;;119;0;12;2;9;9997;70;8;87;51.0;7;0;1;0;0;0
101;240;20230705;6;210;130;140;200;117;114.0;104;0;8;8;20;9992;56;8;91;83.0;7;0;1;0;0;0
102;240;20230705;7;240;170;210;330;119;;116;0;7;10;72;9981;31;8;97;81.0;7;0;1;0;0;0
103;240;20230705;8;250;200;210;310;118;;116;0;19;10;26;10005;44;8;98;62.0;7;0;1;0;0;0
104;240;20230705;9;260;170;160;280;129;;116;0;40;10;7;10031;59;8;92;51.0;7;0;1;0;0;0
105;240;20230705;10;270;150;150;220;134;;109;0;59;10;15;10056;60;8;84;57.0;7;0;1;0;0;0
106;240;20230705;11;270;130;110;190;141;;114;0;96;8;8;10074;61;8;84;51.0;7;0;1;0;0;0
107;240;20230705;12;270;100;90;160;135;110.0;123;0;81;9;12;10090;59;8;92;82.0;7;0;1;0;0;0
108;240;20230705;13;270;80;80;130;138;;122;0;79;8;11;10098;63;8;90;61.0;7;0;1;0;0;0
109;240;20230705;14;290;70;50;130;150;;128;3;120;3;12;10107;70;8;86;81.0;7;0;1;0;0;0
110;240;20230705;15;270;70;80;130;151;;122;1;63;4;30;10112;62;8;82;81.0;7;0;1;0;0;0
111;240;20230705;16;270;80;90;140;169;;124;4;139;0;-1;10119;75;8;74;23.0;7;0;1;0;0;0
112;240;20230705;17;270;70;70;110;165;;123;0;71;0;0;10123;75;8;76;;5;0;0;0;0;0
113;240;20230705;18;270;70;50;110;161;132.0;123;2;54;0;0;10128;75;7;77;1.0;7;0;0;0;0;0
114;240;20230705;19;250;50;40;70;160;;123;7;34;0;0;10132;75;8;78;;5;0;0;0;0;0
115;240;20230705;20;250;50;50;70;156;;118;0;6;0;0;10136;75;8;78;;5;0;0;0;0;0
116;240;20230705;21;230;40;40;60;145;;115;0;0;0;0;10140;70;7;81;;5;0;0;0;0;0
117;240;20230705;22;210;40;30;60;121;;108;0;0;0;0;10143;65;1;91;;5;0;0;0;0;0
118;240;20230705;23;190;30;20;40;124;;114;0;0;0;0;10146;65;8;93;;5;0;0;0;0;0
119;240;20230705;24;160;20;20;30;134;102.0;125;0;0;0;0;10145;65;8;94;;5;0;0;0;0;0
120;240;20230706;1;190;30;40;40;137;;128;0;0;0;0;10145;65;8;94;;5;0;0;0;0;0
121;240;20230706;2;190;40;40;40;137;;128;0;0;0;0;10145;65;4;94;;5;0;0;0;0;0
122;240;20230706;3;190;40;40;50;137;;131;0;0;0;0;10145;65;8;96;;5;0;0;0;0;0
123;240;20230706;4;200;40;40;50;143;;136;0;4;0;0;10147;65;8;95;;5;0;0;0;0;0
124;240;20230706;5;200;40;40;50;149;;138;3;24;0;0;10150;65;1;93;;5;0;0;0;0;0
125;240;20230706;6;210;40;40;60;165;122.0;143;8;74;0;0;10154;70;1;86;;5;0;0;0;0;0
126;240;20230706;7;230;40;50;70;177;;143;10;121;0;0;10160;70;6;80;;5;0;0;0;0;0
127;240;20230706;8;230;50;50;80;185;;125;10;163;0;0;10163;80;8;68;;5;0;0;0;0;0
128;240;20230706;9;230;50;60;90;187;;126;6;151;0;0;10167;80;8;67;;5;0;0;0;0;0
129;240;20230706;10;240;70;70;100;182;;119;5;171;0;0;10172;80;8;66;;5;0;0;0;0;0
130;240;20230706;11;240;70;70;100;194;;105;1;132;0;0;10174;78;8;56;;5;0;0;0;0;0
131;240;20230706;12;250;70;80;120;208;168.0;89;6;262;0;0;10177;81;6;46;;5;0;0;0;0;0
132;240;20230706;13;250;90;90;130;208;;84;10;324;0;0;10179;81;7;44;;5;0;0;0;0;0
133;240;20230706;14;230;80;80;120;205;;82;10;300;0;0;10181;72;2;45;;5;0;0;0;0;0
134;240;20230706;15;250;70;60;110;200;;87;10;260;0;0;10180;81;8;48;;5;0;0;0;0;0
135;240;20230706;16;260;50;50;90;197;;93;10;199;0;0;10177;81;8;51;;5;0;0;0;0;0
136;240;20230706;17;260;50;50;80;198;;97;10;164;0;0;10178;81;8;52;;5;0;0;0;0;0
137;240;20230706;18;270;50;50;70;188;182.0;92;8;83;0;0;10178;82;8;53;;5;0;0;0;0;0
138;240;20230706;19;300;30;20;60;180;;94;10;54;0;0;10181;81;8;57;;5;0;0;0;0;0
139;240;20230706;20;360;20;10;30;179;;84;3;8;0;0;10185;82;4;53;;5;0;0;0;0;0
140;240;20230706;21;130;10;20;20;139;;101;0;0;0;0;10190;75;8;77;;5;0;0;0;0;0
141;240;20230706;22;120;10;20;20;134;;104;0;0;0;0;10192;70;8;81;;5;0;0;0;0;0
142;240;20230706;23;110;20;20;30;123;;103;0;0;0;0;10192;70;8;87;;5;0;0;0;0;0
143;240;20230706;24;90;20;20;30;127;91.0;111;0;0;0;0;10192;70;8;89;;5;0;0;0;0;0
144;240;20230707;1;90;20;20;30;124;;105;0;0;0;0;10189;70;0;87;;5;0;0;0;0;0
145;240;20230707;2;100;10;10;20;138;;112;0;0;0;0;10188;70;0;84;;5;0;0;0;0;0
146;240;20230707;3;160;10;10;10;128;;110;0;0;0;0;10189;70;1;88;;5;0;0;0;0;0
147;240;20230707;4;140;10;30;40;135;;109;0;2;0;0;10190;70;0;84;;5;0;0;0;0;0
148;240;20230707;5;150;30;40;50;150;;112;10;29;0;0;10191;73;8;78;;5;0;0;0;0;0
149;240;20230707;6;140;40;40;60;172;77.0;118;10;75;0;0;10193;75;8;70;;5;0;0;0;0;0
150;240;20230707;7;150;50;50;70;198;;123;10;130;0;0;10196;80;8;61;;5;0;0;0;0;0
151;240;20230707;8;150;50;50;80;219;;131;10;188;0;0;10198;80;8;57;;5;0;0;0;0;0
152;240;20230707;9;150;50;50;80;232;;126;10;238;0;0;10200;81;1;51;;5;0;0;0;0;0
153;240;20230707;10;140;60;60;90;244;;109;10;282;0;0;10200;79;0;42;;5;0;0;0;0;0
154;240;20230707;11;110;50;60;80;253;;106;10;310;0;0;10199;83;0;39;;5;0;0;0;0;0
155;240;20230707;12;130;50;50;90;257;175.0;100;10;323;0;0;10195;81;0;37;;5;0;0;0;0;0
156;240;20230707;13;130;50;40;80;263;;109;10;321;0;0;10193;80;0;38;;5;0;0;0;0;0
157;240;20230707;14;110;40;40;70;267;;104;10;288;0;0;10191;81;0;36;;5;0;0;0;0;0
158;240;20230707;15;120;40;40;80;269;;82;10;266;0;0;10188;81;0;30;;5;0;0;0;0;0
159;240;20230707;16;130;40;40;70;271;;91;10;217;0;0;10186;80;0;32;;5;0;0;0;0;0
160;240;20230707;17;120;40;40;70;266;;92;9;128;0;0;10183;82;0;33;;5;0;0;0;0;0
161;240;20230707;18;90;30;20;60;259;252.0;126;10;101;0;0;10179;81;0;43;;5;0;0;0;0;0
162;240;20230707;19;70;30;30;40;231;;131;10;47;0;0;10179;82;0;53;;5;0;0;0;0;0
163;240;20230707;20;60;30;30;40;205;;122;3;10;0;0;10181;83;0;59;;5;0;0;0;0;0
164;240;20230707;21;90;40;40;50;208;;125;0;0;0;0;10183;83;0;58;;5;0;0;0;0;0
165;240;20230707;22;80;40;40;50;206;;121;0;0;0;0;10183;83;0;57;;5;0;0;0;0;0
166;240;20230707;23;80;40;50;60;197;;122;0;0;0;0;10180;83;0;61;;5;0;0;0;0;0
167;240;20230707;24;70;50;40;60;192;157.0;127;0;0;0;0;10179;80;2;65;;5;0;0;0;0;0
168;240;20230708;1;60;40;40;70;186;;132;0;0;0;0;10175;75;0;70;;5;0;0;0;0;0
169;240;20230708;2;70;50;50;80;189;;126;0;0;0;0;10169;80;0;66;;5;0;0;0;0;0
170;240;20230708;3;70;50;40;70;180;;126;0;0;0;0;10166;75;0;71;;5;0;0;0;0;0
171;240;20230708;4;80;50;50;80;186;;123;0;2;0;0;10166;80;0;66;;5;0;0;0;0;0
172;240;20230708;5;80;40;30;70;190;;125;8;25;0;0;10167;80;0;66;;5;0;0;0;0;0
173;240;20230708;6;80;30;40;60;202;162.0;130;10;71;0;0;10167;80;0;63;;5;0;0;0;0;0
174;240;20230708;7;80;40;40;60;213;;137;10;126;0;0;10167;81;0;61;;5;0;0;0;0;0
175;240;20230708;8;90;30;30;50;233;;145;10;182;0;0;10165;80;0;57;;5;0;0;0;0;0
176;240;20230708;9;80;30;30;50;250;;162;10;235;0;0;10167;82;0;58;;5;0;0;0;0;0
177;240;20230708;10;80;20;20;50;267;;163;10;273;0;0;10165;80;0;53;;5;0;0;0;0;0
178;240;20230708;11;110;30;30;50;278;;152;10;299;0;0;10165;81;0;46;;5;0;0;0;0;0
179;240;20230708;12;110;30;30;60;291;208.0;169;10;312;0;0;10162;80;0;47;;5;0;0;0;0;0
180;240;20230708;13;130;30;40;60;304;;162;10;304;0;0;10159;80;1;42;;5;0;0;0;0;0
181;240;20230708;14;120;30;30;60;311;;145;10;288;0;0;10159;80;6;36;;5;0;0;0;0;0
182;240;20230708;15;200;30;40;60;318;;132;9;241;0;0;10159;80;8;32;;5;0;0;0;0;0
183;240;20230708;16;170;30;30;60;306;;128;7;168;0;0;10159;68;4;33;;5;0;0;0;0;0
184;240;20230708;17;210;20;10;50;312;;148;0;70;0;0;10157;82;8;37;;5;0;0;0;0;0
185;240;20230708;18;360;30;20;50;293;279.0;180;8;84;0;0;10156;81;8;50;;5;0;0;0;0;0
186;240;20230708;19;360;20;20;40;276;;194;10;45;0;0;10158;80;4;60;;5;0;0;0;0;0
187;240;20230708;20;990;10;10;30;260;;187;3;7;0;0;10161;67;3;64;;5;0;0;0;0;0
188;240;20230708;21;150;20;20;30;240;;191;0;0;0;0;10166;75;8;74;;5;0;0;0;0;0
189;240;20230708;22;0;10;0;20;223;;190;0;0;0;0;10165;70;8;81;;5;0;0;0;0;0
190;240;20230708;23;200;10;20;20;234;;176;0;0;0;0;10171;75;8;70;;5;0;0;0;0;0
191;240;20230708;24;130;20;10;30;216;178.0;183;0;0;0;0;10167;70;8;81;;5;0;0;0;0;0
192;240;20230709;1;150;20;20;20;219;;177;0;0;0;0;10171;75;8;77;;5;0;0;0;0;0
193;240;20230709;2;150;20;20;30;211;;173;0;0;0;0;10171;75;8;78;;5;0;0;0;0;0
194;240;20230709;3;150;10;10;20;206;;174;0;0;0;0;10173;70;8;81;;5;0;0;0;0;0
195;240;20230709;4;160;10;10;20;200;;172;0;1;0;0;10174;70;8;84;;5;0;0;0;0;0
196;240;20230709;5;140;10;20;30;206;;182;0;16;0;0;10176;68;8;86;;5;0;0;0;0;0
197;240;20230709;6;330;10;10;30;235;163.0;196;3;55;0;0;10176;66;8;78;;5;0;0;0;0;0
198;240;20230709;7;300;20;30;40;234;;182;5;95;0;0;10183;63;8;72;;5;0;0;0;0;0
199;240;20230709;8;360;40;30;70;243;;165;8;152;0;0;10183;81;8;61;;5;0;0;0;0;0
200;240;20230709;9;30;40;40;60;259;;178;8;205;0;0;10179;78;7;60;;5;0;0;0;0;0
201;240;20230709;10;10;40;30;70;268;;184;5;209;0;0;10183;83;6;60;;5;0;0;0;0;0
202;240;20230709;11;70;40;40;70;265;;184;7;229;0;0;10181;81;7;61;;5;0;0;0;0;0
203;240;20230709;12;90;30;30;60;279;234.0;188;6;250;0;0;10183;78;7;57;;5;0;0;0;0;0
204;240;20230709;13;290;70;100;140;221;;175;2;168;0;0;10192;75;8;75;;5;0;0;0;0;0
205;240;20230709;14;310;70;70;130;221;;176;0;108;0;0;10189;68;8;75;;5;0;0;0;0;0
206;240;20230709;15;300;60;50;120;201;;174;0;34;3;2;10202;64;8;84;92.0;7;0;1;0;1;0
207;240;20230709;16;320;40;40;100;198;;186;0;42;7;90;10187;65;8;92;61.0;7;0;1;0;1;0
208;240;20230709;17;340;50;40;80;203;;181;5;83;0;-1;10196;70;8;87;23.0;7;0;1;0;0;0
209;240;20230709;18;310;30;30;60;200;185.0;177;0;51;0;0;10199;70;8;86;2.0;7;0;0;0;0;0
210;240;20230709;19;310;40;30;60;192;;169;0;18;0;0;10197;70;7;86;;5;0;0;0;0;0
211;240;20230709;20;310;30;30;50;187;;163;0;4;0;0;10199;70;8;85;;5;0;0;0;0;0
212;240;20230709;21;320;30;20;50;182;;159;0;0;0;0;10204;68;8;86;;5;0;0;0;0;0
213;240;20230709;22;310;30;30;60;177;;158;0;0;0;0;10207;70;7;88;;5;0;0;0;0;0
214;240;20230709;23;20;20;10;50;174;;157;0;0;0;0;10208;70;8;89;;5;0;0;0;0;0
215;240;20230709;24;990;10;10;20;171;149.0;155;0;0;0;0;10201;70;8;89;;5;0;0;0;0;0
216;240;20230710;1;270;30;30;50;172;;158;0;0;0;0;10202;65;8;91;;5;0;0;0;0;0
217;240;20230710;2;260;30;30;50;175;;161;0;0;0;0;10202;65;8;91;;5;0;0;0;0;0
218;240;20230710;3;250;40;30;50;170;;149;0;0;0;0;10200;70;8;87;;5;0;0;0;0;0
219;240;20230710;4;220;30;30;50;166;;151;0;2;0;0;10205;70;8;90;;5;0;0;0;0;0
220;240;20230710;5;250;40;40;60;177;;154;5;22;0;0;10208;70;1;86;;5;0;0;0;0;0
221;240;20230710;6;250;40;40;60;187;142.0;158;10;73;0;0;10209;70;1;83;;5;0;0;0;0;0
222;240;20230710;7;270;50;60;80;197;;154;10;125;0;0;10212;75;0;76;;5;0;0;0;0;0
223;240;20230710;8;270;50;50;80;203;;146;10;185;0;0;10213;73;1;69;;5;0;0;0;0;0
224;240;20230710;9;270;60;50;80;213;;144;10;239;0;0;10213;75;3;64;;5;0;0;0;0;0
225;240;20230710;10;250;60;60;100;213;;146;10;277;0;0;10216;80;4;65;;5;0;0;0;0;0
226;240;20230710;11;260;60;60;100;221;;141;10;309;0;0;10218;79;2;60;;5;0;0;0;0;0
227;240;20230710;12;260;70;80;110;225;189.0;135;10;322;0;0;10215;79;4;56;;5;0;0;0;0;0
228;240;20230710;13;270;70;70;100;226;;99;10;313;0;0;10214;81;8;44;;5;0;0;0;0;0
229;240;20230710;14;260;60;50;100;228;;86;9;282;0;0;10212;82;8;40;;5;0;0;0;0;0
230;240;20230710;15;260;40;30;70;228;;81;10;261;0;0;10208;81;3;38;;5;0;0;0;0;0
231;240;20230710;16;290;40;30;60;230;;92;10;213;0;0;10201;82;0;41;;5;0;0;0;0;0
232;240;20230710;17;300;30;20;50;229;;100;10;156;0;0;10197;83;2;43;;5;0;0;0;0;0
233;240;20230710;18;320;30;30;40;221;210.0;109;8;85;0;0;10194;83;8;49;;5;0;0;0;0;0
234;240;20230710;19;310;20;20;30;206;;127;10;38;0;0;10189;83;8;60;;5;0;0;0;0;0
235;240;20230710;20;320;10;10;30;198;;121;0;5;0;0;10184;83;8;61;;5;0;0;0;0;0
236;240;20230710;21;50;10;10;20;178;;147;0;0;0;0;10184;70;8;82;;5;0;0;0;0;0
237;240;20230710;22;990;10;10;10;197;;134;0;0;0;0;10182;80;8;67;;5;0;0;0;0;0
238;240;20230710;23;90;20;20;30;173;;137;0;0;0;0;10176;75;7;78;;5;0;0;0;0;0
239;240;20230710;24;50;20;10;30;172;142.0;136;0;0;0;0;10170;75;8;79;;5;0;0;0;0;0
240;240;20230711;1;110;10;20;20;165;;140;0;0;0;0;10163;70;8;85;;5;0;0;0;0;0
241;240;20230711;2;100;20;20;30;159;;131;0;0;0;0;10154;70;8;83;;5;0;0;0;0;0
242;240;20230711;3;110;30;30;40;171;;135;0;0;0;0;10145;75;8;79;;5;0;0;0;0;0
243;240;20230711;4;120;40;40;60;177;;123;0;1;0;0;10138;75;8;71;;5;0;0;0;0;0
244;240;20230711;5;130;40;40;50;183;;143;5;23;0;0;10133;75;8;77;;5;0;0;0;0;0
245;240;20230711;6;140;40;50;60;193;135.0;148;2;55;0;0;10126;75;8;75;;5;0;0;0;0;0
246;240;20230711;7;180;40;50;70;223;;155;9;116;0;0;10123;80;8;65;;5;0;0;0;0;0
247;240;20230711;8;200;60;70;100;240;;153;9;185;0;0;10121;80;8;58;;5;0;0;0;0;0
248;240;20230711;9;220;80;80;120;248;;148;9;234;0;0;10119;81;8;54;;5;0;0;0;0;0
249;240;20230711;10;240;70;80;120;242;;155;9;280;0;0;10117;80;8;58;;5;0;0;0;0;0
250;240;20230711;11;240;90;80;140;248;;151;10;305;0;0;10115;79;6;54;;5;0;0;0;0;0
251;240;20230711;12;230;90;80;130;253;194.0;162;10;300;0;0;10113;81;8;57;;5;0;0;0;0;0
252;240;20230711;13;270;80;70;120;245;;179;8;279;0;0;10111;80;8;66;;5;0;0;0;0;0
253;240;20230711;14;260;70;70;100;241;;178;8;252;0;0;10109;80;8;67;;5;0;0;0;0;0
254;240;20230711;15;260;70;70;110;239;;175;5;194;0;0;10106;78;8;67;;5;0;0;0;0;0
255;240;20230711;16;250;60;60;90;231;;173;5;157;0;0;10103;75;8;70;;5;0;0;0;0;0
