;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
179;260;20230708;12;160;30;30;50;307;206.0;138;10;314;0;0;10161;81;1;35;;5;0;0;0;0;0
180;260;20230708;13;140;30;40;60;315;;128;10;309;0;0;10158;82;1;31;;5;0;0;0;0;0
181;260;20230708;14;140;30;30;60;319;;153;10;292;0;0;10157;80;2;36;;5;0;0;0;0;0
182;260;20230708;15;150;30;20;60;314;;145;7;223;0;0;10159;80;8;35;;5;0;0;0;0;0
183;260;20230708;16;130;30;30;50;308;;158;7;169;0;0;10158;82;7;40;;5;0;0;0;0;0
184;260;20230708;17;110;20;10;40;311;;174;2;90;0;0;10156;81;8;43;;5;0;0;0;0;0
185;260;20230708;18;150;10;10;30;312;310.0;166;10;90;0;0;10156;83;1;41;;5;0;0;0;0;0
186;260;20230708;19;200;30;20;50;291;;161;10;44;0;0;10160;82;8;45;;5;0;0;0;0;0
187;260;20230708;20;190;20;10;30;243;;192;3;8;0;0;10163;75;2;73;;5;0;0;0;0;0
188;260;20230708;21;150;10;20;20;216;;184;0;0;0;0;10167;70;1;82;;5;0;0;0;0;0
189;260;20230708;22;150;10;10;30;207;;181;0;0;0;0;10168;70;2;84;;5;0;0;0;0;0
190;260;20230708;23;160;10;10;30;194;;181;0;0;0;0;10173;65;8;92;;5;0;0;0;0;0
191;260;20230708;24;140;10;10;30;189;164.0;177;0;0;0;0;10171;65;8;93;;5;0;0;0;0;0
192;260;20230709;1;160;10;20;30;182;;175;0;0;0;0;10174;65;8;95;;5;0;0;0;0;0
193;260;20230709;2;120;10;20;30;180;;173;0;0;0;0;10175;65;8;95;;5;0;0;0;0;0
194;260;20230709;3;170;10;10;30;175;;170;0;0;0;0;10175;65;8;97;;5;0;0;0;0;0
195;260;20230709;4;150;10;10;20;175;;170;0;1;0;0;10177;65;8;96;;5;0;0;0;0;0
196;260;20230709;5;100;10;10;10;187;;179;0;16;0;0;10176;65;8;94;;5;0;0;0;0;0
197;260;20230709;6;150;10;10;20;229;151.0;190;4;56;0;0;10175;69;8;78;;5;0;0;0;0;0
198;260;20230709;7;140;10;10;30;256;;193;10;106;0;0;10178;68;7;68;;5;0;0;0;0;0
199;260;20230709;8;320;10;20;40;266;;202;10;166;0;0;10179;72;4;67;;5;0;0;0;0;0
200;260;20230709;9;20;30;20;50;284;;195;10;207;0;0;10177;80;5;58;;5;0;0;0;0;0
201;260;20230709;10;30;30;30;60;289;;194;7;240;0;0;10174;71;7;56;;5;0;0;0;0;0
202;260;20230709;11;340;30;40;50;287;;191;4;209;0;0;10176;79;6;56;;5;0;0;0;0;0
203;260;20230709;12;300;30;30;50;289;233.0;199;3;214;0;0;10177;80;7;58;;5;0;0;0;0;0
204;260;20230709;13;320;40;50;80;264;;173;4;212;0;0;10183;81;7;57;;5;0;0;0;0;0
205;260;20230709;14;320;50;50;90;235;;175;1;125;0;0;10184;80;8;69;;5;0;0;0;0;0
206;260;20230709;15;260;50;50;150;201;;189;0;19;4;23;10198;49;8;92;92.0;7;0;1;0;1;0
207;260;20230709;16;360;30;20;70;207;;184;1;78;1;1;10184;70;8;86;26.0;7;0;1;0;1;0
208;260;20230709;17;310;20;20;50;212;;191;0;55;0;0;10192;70;8;87;;5;0;0;0;0;0
209;260;20230709;18;310;30;30;70;205;200.0;181;2;56;0;0;10195;70;7;86;1.0;7;0;0;0;0;0
210;260;20230709;19;340;20;20;60;202;;180;2;22;0;0;10196;70;8;87;;5;0;0;0;0;0
211;260;20230709;20;310;10;10;40;199;;182;0;3;0;0;10197;70;8;89;;5;0;0;0;0;0
212;260;20230709;21;300;10;20;30;195;;181;0;0;0;0;10200;64;8;91;;5;0;0;0;0;0
213;260;20230709;22;300;20;20;40;188;;170;0;0;0;0;10203;66;8;89;;5;0;0;0;0;0
214;260;20230709;23;300;20;30;60;186;;164;0;0;0;0;10206;66;8;87;;5;0;0;0;0;0
215;260;20230709;24;300;20;10;60;177;170.0;152;0;0;0;0;10202;70;8;85;;5;0;0;0;0;0
216;260;20230710;1;220;10;10;30;171;;161;0;0;0;0;10203;65;8;93;;5;0;0;0;0;0
217;260;20230710;2;280;10;10;30;167;;153;0;0;0;0;10203;65;7;91;;5;0;0;0;0;0
218;260;20230710;3;260;20;10;40;160;;148;0;0;0;0;10203;65;1;92;;5;0;0;0;0;0
219;260;20230710;4;240;10;20;30;160;;148;0;1;0;0;10207;65;6;92;;5;0;0;0;0;0
220;260;20230710;5;240;20;20;40;171;;150;0;15;0;0;10209;70;2;87;;5;0;0;0;0;0
221;260;20230710;6;250;30;30;50;188;127.0;150;10;74;0;0;10210;75;0;78;;5;0;0;0;0;0
222;260;20230710;7;260;30;40;60;200;;154;10;131;0;0;10214;75;1;74;;5;0;0;0;0;0
223;260;20230710;8;260;30;40;70;207;;147;10;183;0;0;10216;77;1;68;;5;0;0;0;0;0
224;260;20230710;9;280;40;50;80;219;;134;10;227;0;0;10215;80;3;58;;5;0;0;0;0;0
225;260;20230710;10;270;40;40;70;224;;130;10;276;0;0;10215;81;2;55;;5;0;0;0;0;0
226;260;20230710;11;250;40;40;90;229;;132;8;275;0;0;10216;81;4;54;;5;0;0;0;0;0
227;260;20230710;12;260;40;40;70;241;193.0;143;7;260;0;0;10213;81;5;54;;5;0;0;0;0;0
228;260;20230710;13;250;40;40;80;241;;128;10;316;0;0;10212;80;4;49;;5;0;0;0;0;0
229;260;20230710;14;240;40;40;70;238;;126;7;224;0;0;10209;82;7;49;;5;0;0;0;0;0
230;260;20230710;15;240;30;30;80;249;;126;10;268;0;0;10206;80;1;46;;5;0;0;0;0;0
231;260;20230710;16;330;30;30;70;239;;112;10;212;0;0;10201;82;1;44;;5;0;0;0;0;0
232;260;20230710;17;340;30;20;50;242;;115;10;161;0;0;10195;82;2;44;;5;0;0;0;0;0
233;260;20230710;18;320;20;20;40;235;235.0;125;8;88;0;0;10192;83;8;50;;5;0;0;0;0;0
234;260;20230710;19;330;20;20;30;227;;126;10;42;0;0;10189;83;8;53;;5;0;0;0;0;0
235;260;20230710;20;20;10;10;30;204;;142;3;7;0;0;10185;80;8;67;;5;0;0;0;0;0
236;260;20230710;21;40;10;20;30;193;;128;0;0;0;0;10181;80;8;66;;5;0;0;0;0;0
237;260;20230710;22;310;10;20;30;174;;135;0;0;0;0;10178;75;8;77;;5;0;0;0;0;0
238;260;20230710;23;340;30;20;40;179;;126;0;0;0;0;10174;75;6;71;;5;0;0;0;0;0
239;260;20230710;24;360;20;20;30;160;139.0;138;0;0;0;0;10169;70;8;86;;5;0;0;0;0;0
240;260;20230711;1;0;10;0;30;153;;139;0;0;0;0;10167;65;8;91;;5;0;0;0;0;0
241;260;20230711;2;100;10;10;20;148;;138;0;0;0;0;10158;65;8;93;;5;0;0;0;0;0
242;260;20230711;3;100;10;10;30;143;;134;0;0;0;0;10149;65;8;93;;5;0;0;0;0;0
243;260;20230711;4;130;10;10;20;143;;136;0;1;0;0;10144;65;8;95;;5;0;0;0;0;0
244;260;20230711;5;150;20;20;30;166;;146;2;18;0;0;10138;70;8;88;;5;0;0;0;0;0
245;260;20230711;6;160;30;30;50;190;118.0;152;8;73;0;0;10132;75;1;78;;5;0;0;0;0;0
246;260;20230711;7;170;40;40;70;218;;146;10;131;0;0;10128;82;1;63;;5;0;0;0;0;0
247;260;20230711;8;200;40;40;70;241;;139;10;187;0;0;10125;80;5;52;;5;0;0;0;0;0
248;260;20230711;9;220;50;50;100;254;;147;10;239;0;0;10122;81;6;51;;5;0;0;0;0;0
249;260;20230711;10;210;60;60;110;260;;148;9;274;0;0;10119;80;8;49;;5;0;0;0;0;0
250;260;20230711;11;220;60;50;120;264;;146;10;305;0;0;10117;78;8;48;;5;0;0;0;0;0
251;260;20230711;12;250;50;40;100;267;196.0;148;8;292;0;0;10113;81;8;48;;5;0;0;0;0;0
252;260;20230711;13;210;50;50;100;271;;154;9;301;0;0;10109;81;8;48;;5;0;0;0;0;0
253;260;20230711;14;220;50;50;110;272;;156;6;228;0;0;10105;82;7;49;;5;0;0;0;0;0
254;260;20230711;15;280;40;40;80;272;;169;5;184;0;0;10102;81;7;53;;5;0;0;0;0;0
