;STN;YYYYMMDD;HH;DD;FH;FF;FX;T;T10N;TD;SQ;Q;DR;RH;P;VV;N;U;WW;IX;M;R;S;O;Y
81;240;20210704;10;220;30;30;50;214;;150;5;231;0;0;10096;80;8;67;;5;0;0;0;0;0
82;240;20210704;11;230;30;30;50;225;;152;6;270;0;0;10091;81;8;63;;5;0;0;0;0;0
83;240;20210704;12;280;30;40;60;218;181.0;162;1;152;0;0;10087;75;8;70;;5;0;0;0;0;0
84;240;20210704;13;290;40;40;70;218;;165;7;268;0;0;10082;75;8;71;;5;0;0;0;0;0
85;240;20210704;14;280;50;60;80;201;;150;3;166;0;0;10082;75;8;72;;5;0;0;0;0;0
86;240;20210704;15;280;50;40;80;186;;147;0;100;0;0;10085;75;8;78;;5;0;0;0;0;0
87;240;20210704;16;300;30;30;50;180;;145;0;40;0;-1;10082;75;8;80;57.0;7;0;1;0;0;0
88;240;20210704;17;300;30;30;50;176;;152;0;35;0;-1;10084;69;8;85;61.0;7;0;1;0;0;0
89;240;20210704;18;310;30;20;60;170;170.0;145;0;20;0;-1;10085;70;8;85;23.0;7;0;1;0;0;0
90;240;20210704;19;340;20;10;30;163;;146;0;7;5;3;10087;62;8;90;57.0;7;0;1;0;0;0
91;240;20210704;20;990;10;10;20;162;;147;0;7;0;-1;10085;65;8;91;23.0;7;0;1;0;0;0
92;240;20210704;21;90;10;20;20;147;;141;0;2;0;0;10086;65;8;96;2.0;7;0;0;0;0;0
93;240;20210704;22;140;20;30;30;146;;140;0;0;0;0;10085;65;0;96;;5;0;0;0;0;0
94;240;20210704;23;140;20;20;30;141;;134;0;0;0;0;10081;65;0;95;;5;0;0;0;0;0
95;240;20210704;24;140;20;20;40;152;118.0;145;0;0;0;0;10080;62;8;95;3.0;7;0;0;0;0;0
96;240;20210705;1;190;30;40;50;159;;152;0;0;1;1;10078;59;8;95;81.0;7;0;1;0;0;0
97;240;20210705;2;230;30;40;60;157;;144;0;0;0;-1;10075;64;8;92;23.0;7;0;1;0;0;0
98;240;20210705;3;200;40;30;70;154;;138;0;0;0;0;10073;70;8;90;2.0;7;0;0;0;0;0
99;240;20210705;4;200;40;50;70;153;;135;0;0;0;-1;10075;70;8;89;23.0;7;0;1;0;0;0
100;240;20210705;5;200;40;40;80;149;;131;0;5;0;0;10073;70;8;88;;5;0;0;0;0;0
101;240;20210705;6;190;40;40;60;153;142.0;133;0;11;0;0;10073;70;8;87;2.0;7;0;0;0;0;0
102;240;20210705;7;210;50;50;80;162;;132;1;43;0;0;10075;70;7;82;;5;0;0;0;0;0
103;240;20210705;8;230;60;60;90;174;;130;4;127;0;0;10076;75;8;75;;5;0;0;0;0;0
104;240;20210705;9;230;60;50;90;180;;131;2;136;0;0;10077;75;8;72;;5;0;0;0;0;0
105;240;20210705;10;230;50;50;70;187;;134;1;128;0;0;10076;75;8;71;;5;0;0;0;0;0
106;240;20210705;11;240;40;40;70;179;;130;0;67;1;3;10076;75;8;73;23.0;7;0;1;0;0;0
107;240;20210705;12;200;40;50;70;182;147.0;130;0;66;0;-1;10077;75;8;71;23.0;7;0;1;0;0;0
108;240;20210705;13;180;50;60;90;185;;139;3;149;0;0;10079;75;8;74;;5;0;0;0;0;0
109;240;20210705;14;180;50;50;80;183;;135;1;107;0;0;10078;75;8;73;;5;0;0;0;0;0
110;240;20210705;15;150;50;50;80;184;;139;0;112;0;0;10075;75;8;74;;5;0;0;0;0;0
111;240;20210705;16;140;50;40;70;190;;142;7;193;0;0;10073;75;8;73;;5;0;0;0;0;0
112;240;20210705;17;140;40;40;60;186;;145;1;72;0;0;10072;75;8;77;;5;0;0;0;0;0
113;240;20210705;18;150;40;40;60;182;181.0;136;5;67;0;0;10070;75;8;74;;5;0;0;0;0;0
114;240;20210705;19;140;40;30;60;174;;140;5;27;0;0;10067;75;8;80;;5;0;0;0;0;0
115;240;20210705;20;120;30;30;50;172;;147;2;6;0;0;10064;70;8;85;;5;0;0;0;0;0
116;240;20210705;21;130;30;40;50;172;;148;0;0;0;0;10059;70;8;85;;5;0;0;0;0;0
117;240;20210705;22;110;40;40;70;170;;153;0;0;0;-1;10051;70;8;89;23.0;7;0;1;0;0;0
118;240;20210705;23;140;40;50;80;165;;155;0;0;5;16;10043;57;8;93;81.0;7;0;1;0;0;0
119;240;20210705;24;130;50;40;80;166;160.0;156;0;0;1;1;10038;64;8;94;81.0;7;0;1;0;0;0
120;240;20210706;1;140;40;50;80;167;;157;0;0;2;1;10027;64;8;93;51.0;7;0;1;0;0;0
121;240;20210706;2;140;50;50;80;169;;159;0;0;5;2;10018;61;8;93;51.0;7;0;1;0;0;0
122;240;20210706;3;140;60;50;90;168;;159;0;0;2;3;10005;65;8;94;23.0;7;0;1;0;0;0
123;240;20210706;4;140;50;50;90;171;;159;0;2;1;1;10001;65;8;92;23.0;7;0;1;0;0;0
124;240;20210706;5;160;60;60;110;178;;159;0;6;1;1;10002;70;8;88;23.0;7;0;1;0;0;0
125;240;20210706;6;180;70;60;110;182;161.0;162;0;17;0;-1;10000;70;8;88;23.0;7;0;1;0;0;0
126;240;20210706;7;200;70;70;110;187;;155;0;54;0;0;10003;70;8;81;;5;0;0;0;0;0
127;240;20210706;8;210;70;80;120;188;;134;7;128;0;0;10005;75;7;71;;5;0;0;0;0;0
128;240;20210706;9;210;80;100;140;195;;122;7;159;0;0;10009;81;8;62;;5;0;0;0;0;0
129;240;20210706;10;200;110;110;160;192;;109;5;165;0;0;10015;80;8;58;;5;0;0;0;0;0
130;240;20210706;11;190;110;100;160;190;;112;2;120;0;0;10019;81;8;60;;5;0;0;0;0;0
131;240;20210706;12;190;110;100;180;192;174.0;117;1;119;0;0;10023;82;8;62;;5;0;0;0;0;0
132;240;20210706;13;200;110;110;170;192;;126;2;115;0;-1;10032;73;8;65;81.0;7;0;1;0;0;0
133;240;20210706;14;210;110;100;180;171;;131;0;50;0;-1;10043;75;8;77;81.0;7;0;1;0;0;0
134;240;20210706;15;200;100;90;170;185;;141;3;107;3;2;10049;75;8;75;23.0;7;0;1;0;0;0
135;240;20210706;16;220;100;110;150;193;;124;7;135;0;0;10054;71;5;64;;5;0;0;0;0;0
136;240;20210706;17;230;110;120;190;190;;107;6;96;0;-1;10059;73;7;58;81.0;7;0;1;0;0;0
137;240;20210706;18;220;120;100;170;178;155.0;108;10;91;0;-1;10068;76;5;63;23.0;7;0;1;0;0;0
138;240;20210706;19;230;100;90;160;168;;98;3;36;0;0;10077;80;4;63;;5;0;0;0;0;0
139;240;20210706;20;220;90;80;140;165;;98;0;5;0;0;10085;82;1;64;;5;0;0;0;0;0
140;240;20210706;21;200;80;70;130;158;;107;0;0;0;0;10091;75;8;71;;5;0;0;0;0;0
141;240;20210706;22;210;60;60;100;154;;106;0;0;0;0;10097;75;1;73;;5;0;0;0;0;0
142;240;20210706;23;210;60;50;90;152;;106;0;0;0;0;10099;75;8;73;;5;0;0;0;0;0
143;240;20210706;24;200;50;50;80;157;133.0;107;0;0;0;0;10102;75;8;72;;5;0;0;0;0;0
144;240;20210707;1;170;40;40;80;143;;108;0;0;0;0;10103;75;3;79;;5;0;0;0;0;0
145;240;20210707;2;180;30;30;60;142;;113;0;0;0;0;10102;70;8;82;;5;0;0;0;0;0
146;240;20210707;3;170;40;40;80;148;;116;0;0;0;0;10104;70;8;81;;5;0;0;0;0;0
147;240;20210707;4;170;40;40;70;143;;121;0;2;0;0;10107;70;4;86;;5;0;0;0;0;0
148;240;20210707;5;180;40;40;60;156;;124;10;28;0;0;10109;70;4;81;;5;0;0;0;0;0
149;240;20210707;6;190;40;40;70;172;120.0;128;9;59;0;0;10112;75;3;75;;5;0;0;0;0;0
150;240;20210707;7;200;60;60;100;184;;135;10;121;0;0;10117;75;1;72;;5;0;0;0;0;0
151;240;20210707;8;200;70;60;100;181;;137;4;85;0;0;10123;75;8;75;;5;0;0;0;0;0
152;240;20210707;9;200;50;60;80;181;;135;1;50;0;-1;10128;75;2;74;23.0;7;0;1;0;0;0
153;240;20210707;10;210;70;70;100;192;;126;3;166;0;0;10134;80;8;65;;5;0;0;0;0;0
154;240;20210707;11;220;60;60;100;199;;131;2;133;0;0;10139;80;8;65;;5;0;0;0;0;0
155;240;20210707;12;240;60;40;110;206;166.0;143;5;215;0;0;10145;80;6;67;1.0;7;0;0;0;0;0
156;240;20210707;13;230;50;50;90;207;;141;3;165;0;0;10150;80;8;65;;5;0;0;0;0;0
157;240;20210707;14;250;40;40;90;216;;134;6;235;0;0;10151;81;7;59;;5;0;0;0;0;0
158;240;20210707;15;270;50;50;90;195;;125;6;165;0;0;10156;81;8;63;;5;0;0;0;0;0
159;240;20210707;16;280;40;40;80;200;;126;4;116;0;0;10158;80;7;62;;5;0;0;0;0;0
160;240;20210707;17;290;50;50;70;195;;122;7;104;0;0;10161;80;8;62;;5;0;0;0;0;0
161;240;20210707;18;250;40;40;60;186;186.0;108;6;78;0;0;10165;83;8;60;;5;0;0;0;0;0
162;240;20210707;19;270;30;30;60;182;;107;10;35;0;0;10170;83;8;61;;5;0;0;0;0;0
163;240;20210707;20;230;30;20;50;167;;111;3;15;0;0;10174;80;4;69;;5;0;0;0;0;0
164;240;20210707;21;0;10;0;30;146;;113;0;0;0;0;10178;75;8;80;;5;0;0;0;0;0
165;240;20210707;22;0;0;0;10;146;;124;0;0;0;0;10181;70;1;86;;5;0;0;0;0;0
166;240;20210707;23;110;10;10;20;127;;113;0;0;0;0;10185;65;6;91;;5;0;0;0;0;0
167;240;20210707;24;130;20;20;20;129;103.0;118;0;0;0;0;10187;65;5;93;;5;0;0;0;0;0
168;240;20210708;1;0;10;0;20;129;;115;0;0;0;0;10187;70;6;90;;5;0;0;0;0;0
169;240;20210708;2;130;10;20;20;120;;111;0;0;0;0;10189;65;6;94;;5;0;0;0;0;0
170;240;20210708;3;0;10;0;20;126;;113;0;0;0;0;10187;65;8;91;;5;0;0;0;0;0
171;240;20210708;4;170;10;10;20;124;;114;0;2;0;0;10188;65;2;93;;5;0;0;0;0;0
172;240;20210708;5;150;10;20;20;148;;130;5;22;0;0;10191;70;8;88;;5;0;0;0;0;0
173;240;20210708;6;190;20;20;30;164;85.0;139;0;28;0;0;10198;70;8;85;;5;0;0;0;0;0
174;240;20210708;7;260;20;30;50;182;;140;2;76;0;0;10203;75;8;76;;5;0;0;0;0;0
175;240;20210708;8;280;30;40;50;196;;146;9;162;0;0;10203;75;1;72;;5;0;0;0;0;0
176;240;20210708;9;280;30;30;60;203;;138;9;231;0;0;10204;80;7;66;;5;0;0;0;0;0
177;240;20210708;10;260;30;20;50;204;;141;5;198;0;0;10204;80;7;67;;5;0;0;0;0;0
178;240;20210708;11;250;30;20;50;207;;149;5;203;0;0;10209;80;7;69;;5;0;0;0;0;0
179;240;20210708;12;270;30;40;70;219;158.0;150;4;204;0;0;10204;76;5;65;;5;0;0;0;0;0
180;240;20210708;13;260;50;50;80;205;;143;2;169;0;0;10207;80;7;67;;5;0;0;0;0;0
181;240;20210708;14;280;50;60;90;218;;146;7;255;0;0;10208;80;2;63;;5;0;0;0;0;0
182;240;20210708;15;260;60;60;90;215;;133;10;263;0;0;10209;78;1;59;;5;0;0;0;0;0
183;240;20210708;16;280;60;50;100;204;;136;10;221;0;0;10208;80;7;64;;5;0;0;0;0;0
184;240;20210708;17;260;50;40;80;202;;133;10;163;0;0;10209;81;6;64;;5;0;0;0;0;0
185;240;20210708;18;290;40;50;70;191;208.0;128;10;119;0;0;10208;80;8;66;;5;0;0;0;0;0
186;240;20210708;19;300;30;30;60;185;;127;10;69;0;0;10214;80;8;68;;5;0;0;0;0;0
187;240;20210708;20;290;40;30;50;164;;128;3;17;0;0;10217;75;8;79;;5;0;0;0;0;0
188;240;20210708;21;290;20;20;40;148;;129;0;0;0;0;10221;70;8;88;;5;0;0;0;0;0
189;240;20210708;22;300;20;10;30;141;;124;0;0;0;0;10221;69;8;89;;5;0;0;0;0;0
190;240;20210708;23;0;10;0;20;132;;122;0;0;0;0;10222;63;6;93;;5;0;0;0;0;0
191;240;20210708;24;50;10;10;20;126;94.0;121;0;0;0;0;10220;61;1;97;;5;0;0;0;0;0
192;240;20210709;1;300;10;20;20;121;;113;0;0;0;0;10218;60;1;95;;5;0;0;0;0;0
193;240;20210709;2;330;10;10;20;113;;110;0;0;0;0;10217;57;0;98;10.0;7;0;0;0;0;0
194;240;20210709;3;90;10;10;20;109;;106;0;0;0;0;10217;58;0;98;10.0;7;0;0;0;0;0
195;240;20210709;4;120;10;10;20;120;;116;0;2;0;0;10216;56;0;97;10.0;7;0;0;0;0;0
196;240;20210709;5;180;10;20;30;144;;135;8;27;0;0;10217;58;1;94;10.0;7;0;0;0;0;0
197;240;20210709;6;230;20;20;30;167;77.0;142;8;63;0;0;10218;58;0;84;10.0;7;0;0;0;0;0
198;240;20210709;7;270;30;20;40;181;;146;10;124;0;0;10217;70;3;80;;5;0;0;0;0;0
199;240;20210709;8;210;30;30;50;191;;147;10;181;0;0;10218;68;1;75;;5;0;0;0;0;0
200;240;20210709;9;230;30;30;60;204;;140;10;202;0;0;10217;75;3;66;;5;0;0;0;0;0
201;240;20210709;10;270;30;30;60;194;;144;6;175;0;0;10216;72;8;72;;5;0;0;0;0;0
202;240;20210709;11;270;40;50;70;197;;148;8;244;0;0;10214;75;1;73;;5;0;0;0;0;0
203;240;20210709;12;290;50;50;80;199;165.0;153;6;231;0;0;10216;71;3;75;;5;0;0;0;0;0
204;240;20210709;13;290;50;40;80;210;;155;8;256;0;0;10215;72;6;70;;5;0;0;0;0;0
205;240;20210709;14;280;50;60;90;203;;150;5;163;0;0;10213;66;6;71;;5;0;0;0;0;0
206;240;20210709;15;290;50;50;90;193;;143;2;150;0;0;10210;67;8;72;;5;0;0;0;0;0
207;240;20210709;16;310;40;50;80;201;;143;7;103;0;0;10207;68;6;69;;5;0;0;0;0;0
208;240;20210709;17;290;40;40;70;195;;140;10;123;0;0;10202;72;0;70;;5;0;0;0;0;0
209;240;20210709;18;320;40;30;60;193;204.0;136;10;97;0;0;10200;77;1;69;;5;0;0;0;0;0
210;240;20210709;19;310;30;30;40;178;;136;10;46;0;0;10202;74;1;76;;5;0;0;0;0;0
211;240;20210709;20;300;30;30;40;159;;133;3;10;0;0;10204;63;1;84;;5;0;0;0;0;0
212;240;20210709;21;320;30;20;40;144;;129;0;0;0;0;10205;59;1;90;10.0;7;0;0;0;0;0
213;240;20210709;22;320;20;10;30;134;;128;0;0;0;0;10201;58;8;96;10.0;7;0;0;0;0;0
214;240;20210709;23;310;10;20;20;135;;129;0;0;0;0;10200;56;8;95;10.0;7;0;0;0;0;0
215;240;20210709;24;310;10;20;20;144;98.0;134;0;0;0;0;10197;56;6;93;10.0;7;0;0;0;0;0
216;240;20210710;1;320;10;10;20;139;;132;0;0;0;0;10193;50;6;95;10.0;7;0;0;0;0;0
217;240;20210710;2;0;0;0;10;142;;136;0;0;0;0;10188;48;8;96;10.0;7;0;0;0;0;0
218;240;20210710;3;0;0;0;10;130;;127;0;0;0;0;10183;50;1;98;10.0;7;0;0;0;0;0
219;240;20210710;4;0;0;0;10;127;;125;0;2;0;0;10180;50;8;98;10.0;7;0;0;0;0;0
220;240;20210710;5;0;10;0;20;148;;140;0;13;0;0;10180;60;8;94;;5;0;0;0;0;0
221;240;20210710;6;360;10;10;20;161;92.0;138;0;28;0;0;10177;62;8;86;;5;0;0;0;0;0
222;240;20210710;7;150;10;10;20;176;;137;1;78;0;0;10177;64;8;77;;5;0;0;0;0;0
223;240;20210710;8;990;10;10;20;178;;136;1;87;0;0;10176;58;8;76;4.0;7;0;0;0;0;0
224;240;20210710;9;200;10;30;40;191;;138;5;186;0;0;10172;61;8;71;;5;0;0;0;0;0
225;240;20210710;10;210;20;20;40;199;;133;2;146;0;0;10168;64;8;65;;5;0;0;0;0;0
226;240;20210710;11;170;20;30;50;203;;134;3;211;0;0;10164;70;8;64;;5;0;0;0;0;0
227;240;20210710;12;990;20;10;50;214;167.0;140;3;174;0;0;10159;70;8;62;;5;0;0;0;0;0
228;240;20210710;13;60;10;10;30;212;;130;0;96;0;0;10156;67;8;59;;5;0;0;0;0;0
229;240;20210710;14;0;10;0;30;218;;138;0;98;0;0;10153;74;8;60;;5;0;0;0;0;0
230;240;20210710;15;210;20;30;60;175;;154;0;39;3;85;10154;7;8;87;83.0;7;0;1;0;0;0
231;240;20210710;16;330;20;20;40;184;;164;0;40;10;34;10151;57;8;88;58.0;7;0;1;0;0;0
232;240;20210710;17;300;20;20;30;192;;159;0;73;0;-1;10151;62;8;81;23.0;7;0;1;0;0;0
233;240;20210710;18;320;20;20;30;186;179.0;158;0;31;0;0;10148;61;8;83;2.0;7;0;0;0;0;0
234;240;20210710;19;320;20;20;30;181;;150;7;29;0;0;10152;62;6;82;;5;0;0;0;0;0
235;240;20210710;20;360;20;20;30;162;;129;0;6;0;0;10154;70;8;81;;5;0;0;0;0;0
236;240;20210710;21;30;20;20;30;157;;141;0;0;0;0;10153;58;8;90;10.0;7;0;0;0;0;0
237;240;20210710;22;40;20;20;30;154;;137;0;0;0;0;10156;60;8;89;;5;0;0;0;0;0
238;240;20210710;23;360;10;20;20;151;;136;0;0;0;0;10155;58;2;90;10.0;7;0;0;0;0;0
239;240;20210710;24;320;10;20;30;139;115.0;134;0;0;0;0;10156;56;1;96;10.0;7;0;0;0;0;0
240;240;20210711;1;320;20;10;30;131;;126;0;0;0;0;10157;56;6;96;10.0;7;0;0;0;0;0
241;240;20210711;2;70;10;10;20;138;;135;0;0;0;0;10156;50;8;98;10.0;7;0;0;0;0;0
242;240;20210711;3;300;10;20;30;148;;145;0;0;0;0;10158;37;8;97;10.0;7;0;0;0;0;0
243;240;20210711;4;990;10;10;20;149;;144;0;1;0;0;10158;50;8;97;10.0;7;0;0;0;0;0
244;240;20210711;5;130;10;20;30;162;;156;2;15;0;0;10157;50;7;96;10.0;7;0;0;0;0;0
245;240;20210711;6;310;10;10;20;179;110.0;164;1;49;0;0;10157;58;7;91;10.0;7;0;0;0;0;0
246;240;20210711;7;300;20;20;30;174;;163;0;22;0;0;10160;57;8;93;10.0;7;0;0;0;0;0
247;240;20210711;8;260;20;20;30;175;;161;0;14;0;0;10165;58;8;91;10.0;7;0;0;0;0;0
248;240;20210711;9;220;20;30;40;167;;155;0;13;4;15;10170;39;8;92;82.0;7;0;1;0;0;0
249;240;20210711;10;290;40;30;50;187;;168;0;101;2;4;10168;62;8;88;23.0;7;0;1;0;0;0
250;240;20210711;11;350;30;20;60;207;;174;2;194;0;0;10166;63;8;81;;5;0;0;0;0;0
251;240;20210711;12;360;20;20;50;220;168.0;171;3;210;0;0;10164;62;8;73;2.0;7;0;0;0;0;0
252;240;20210711;13;60;20;40;60;224;;168;5;214;0;0;10162;64;8;70;;5;0;0;0;0;0
